year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2023,7,1,lat,Corridor_4x4_lag643,0.8756,0.8082,-0.8082,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,Debiased_Whittle,3.1464,2.8779,2.8779,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,Vecchia_mm20,0.6052,0.5449,-0.5449,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,Corridor_4x4_lag643,1.6259,1.4766,-1.4766,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,Debiased_Whittle,2.2505,1.9593,1.9593,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lon,Vecchia_mm20,1.0572,0.9410,-0.9410,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,2,lat,Corridor_4x4_lag643,0.4483,0.3511,-0.3268,hour_dummy_plus_lat_lon_ols,False,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lat,Debiased_Whittle,1.9059,1.7758,1.7758,hour_dummy_plus_lat_lon_ols,False,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lat,Vecchia_mm20,1.3769,1.2386,-1.2386,hour_dummy_plus_lat_lon_ols,False,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,2,lon,Corridor_4x4_lag643,0.8803,0.7556,-0.3499,hour_dummy_plus_lat_lon_ols,False,10.2500,0.1464,0.1721,1.1986,1.9485
2023,7,2,lon,Debiased_Whittle,2.0029,1.6370,1.6370,hour_dummy_plus_lat_lon_ols,False,8.2765,0.1281,0.1398,0.9891,1.4579
2023,7,2,lon,Vecchia_mm20,1.2113,0.9765,-0.9661,hour_dummy_plus_lat_lon_ols,False,10.7740,0.2245,0.2937,2.1070,2.9197
2023,7,3,lat,Corridor_4x4_lag643,0.8045,0.7570,-0.7570,hour_dummy_plus_lat_lon_ols,False,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lat,Debiased_Whittle,0.5789,0.4272,-0.2880,hour_dummy_plus_lat_lon_ols,False,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lat,Vecchia_mm20,3.0898,2.6411,-2.6411,hour_dummy_plus_lat_lon_ols,False,10.4627,0.4461,0.6306,3.7250,3.9979
2023,7,3,lon,Corridor_4x4_lag643,0.8653,0.6914,-0.6809,hour_dummy_plus_lat_lon_ols,False,8.0858,0.1900,0.2287,1.5718,2.8134
2023,7,3,lon,Debiased_Whittle,0.8603,0.7718,-0.2645,hour_dummy_plus_lat_lon_ols,False,6.6233,0.1299,0.1638,1.1947,3.3147
2023,7,3,lon,Vecchia_mm20,2.1141,1.7807,-1.7799,hour_dummy_plus_lat_lon_ols,False,10.4627,0.4461,0.6306,3.7250,3.9979
2023,7,4,lat,Corridor_4x4_lag643,0.8797,0.7207,0.4012,hour_dummy_plus_lat_lon_ols,False,9.1719,0.1811,0.1971,1.0936,1.2019
2023,7,4,lat,Debiased_Whittle,1.0436,0.9038,0.4033,hour_dummy_plus_lat_lon_ols,False,9.3581,0.1488,0.1601,1.1396,0.8448
2023,7,4,lat,Vecchia_mm20,0.7187,0.5782,0.5775,hour_dummy_plus_lat_lon_ols,False,9.3787,0.2616,0.2901,1.4063,1.2726
2023,7,4,lon,Corridor_4x4_lag643,0.5539,0.4971,0.1506,hour_dummy_plus_lat_lon_ols,False,9.1719,0.1811,0.1971,1.0936,1.2019
2023,7,4,lon,Debiased_Whittle,0.7510,0.6910,0.1127,hour_dummy_plus_lat_lon_ols,False,9.3581,0.1488,0.1601,1.1396,0.8448
2023,7,4,lon,Vecchia_mm20,0.4667,0.4292,0.4292,hour_dummy_plus_lat_lon_ols,False,9.3787,0.2616,0.2901,1.4063,1.2726
2023,7,5,lat,Corridor_4x4_lag643,1.7921,1.4235,0.8724,hour_dummy_plus_lat_lon_ols,False,11.3445,0.1786,0.2361,1.1860,1.3691
2023,7,5,lat,Debiased_Whittle,3.2219,2.6543,2.6543,hour_dummy_plus_lat_lon_ols,False,9.8296,0.1730,0.2312,1.2132,0.8417
2023,7,5,lat,Vecchia_mm20,0.9837,0.7467,-0.6388,hour_dummy_plus_lat_lon_ols,False,13.7447,0.3640,0.5229,2.1224,2.1564
2023,7,5,lon,Corridor_4x4_lag643,1.0696,0.9064,-0.3987,hour_dummy_plus_lat_lon_ols,False,11.3445,0.1786,0.2361,1.1860,1.3691
2023,7,5,lon,Debiased_Whittle,1.7608,1.3541,1.3368,hour_dummy_plus_lat_lon_ols,False,9.8296,0.1730,0.2312,1.2132,0.8417
2023,7,5,lon,Vecchia_mm20,1.5021,1.3331,-1.1451,hour_dummy_plus_lat_lon_ols,False,13.7447,0.3640,0.5229,2.1224,2.1564
2023,7,6,lat,Corridor_4x4_lag643,1.0914,0.9379,0.1997,hour_dummy_plus_lat_lon_ols,False,14.2328,0.2071,0.2504,1.1736,1.3131
2023,7,6,lat,Debiased_Whittle,2.5201,2.0172,1.8206,hour_dummy_plus_lat_lon_ols,False,12.0909,0.1626,0.1864,1.0010,1.1493
2023,7,6,lat,Vecchia_mm20,0.5105,0.4617,0.0376,hour_dummy_plus_lat_lon_ols,False,14.6616,0.3245,0.4480,1.6777,2.0066
2023,7,6,lon,Corridor_4x4_lag643,1.7434,1.4017,-1.3337,hour_dummy_plus_lat_lon_ols,False,14.2328,0.2071,0.2504,1.1736,1.3131
2023,7,6,lon,Debiased_Whittle,1.5023,1.2978,0.0758,hour_dummy_plus_lat_lon_ols,False,12.0909,0.1626,0.1864,1.0010,1.1493
2023,7,6,lon,Vecchia_mm20,1.2455,1.1185,-0.8612,hour_dummy_plus_lat_lon_ols,False,14.6616,0.3245,0.4480,1.6777,2.0066
2023,7,7,lat,Corridor_4x4_lag643,2.6595,2.0404,1.7042,hour_dummy_plus_lat_lon_ols,False,12.8291,0.1891,0.2675,1.2266,0.9921
2023,7,7,lat,Debiased_Whittle,3.5718,2.8586,2.4978,hour_dummy_plus_lat_lon_ols,False,11.5421,0.1519,0.2043,0.9545,1.0111
2023,7,7,lat,Vecchia_mm20,1.0494,0.8569,-0.2541,hour_dummy_plus_lat_lon_ols,False,15.6999,0.3024,0.4928,1.9356,1.4773
2023,7,7,lon,Corridor_4x4_lag643,1.8225,1.4744,0.4819,hour_dummy_plus_lat_lon_ols,False,12.8291,0.1891,0.2675,1.2266,0.9921
2023,7,7,lon,Debiased_Whittle,2.5319,2.0587,1.0479,hour_dummy_plus_lat_lon_ols,False,11.5421,0.1519,0.2043,0.9545,1.0111
2023,7,7,lon,Vecchia_mm20,0.9321,0.7440,-0.5087,hour_dummy_plus_lat_lon_ols,False,15.6999,0.3024,0.4928,1.9356,1.4773
