year,month,day_num,direction,lag,model,fitted_gamma_t0,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2023,7,1,lat,0.0440,Corridor_4x4_lag643,4.1574,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.1320,Corridor_4x4_lag643,7.2319,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.1760,Corridor_4x4_lag643,8.3163,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.3960,Corridor_4x4_lag643,11.1948,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.6160,Corridor_4x4_lag643,12.1141,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.8360,Corridor_4x4_lag643,12.4077,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.0560,Corridor_4x4_lag643,12.5015,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.2760,Corridor_4x4_lag643,12.5315,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.4960,Corridor_4x4_lag643,12.5410,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.7160,Corridor_4x4_lag643,12.5441,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,1.9360,Corridor_4x4_lag643,12.5451,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,2.1560,Corridor_4x4_lag643,12.5454,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lat,0.0440,Debiased_Whittle,3.6550,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1320,Debiased_Whittle,5.6937,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.1760,Debiased_Whittle,6.3097,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.3960,Debiased_Whittle,7.5921,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.6160,Debiased_Whittle,7.8423,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.8360,Debiased_Whittle,7.8911,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.0560,Debiased_Whittle,7.9006,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.2760,Debiased_Whittle,7.9025,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.4960,Debiased_Whittle,7.9028,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.7160,Debiased_Whittle,7.9029,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,1.9360,Debiased_Whittle,7.9029,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,2.1560,Debiased_Whittle,7.9029,hour_dummy_plus_lat_lon_ols,False,5.8904,0.1346,0.1765,1.5206,2.0125
2023,7,1,lat,0.0440,Vecchia_mm20,4.5718,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1320,Vecchia_mm20,6.7695,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.1760,Vecchia_mm20,7.6276,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.3960,Vecchia_mm20,10.3316,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.6160,Vecchia_mm20,11.5306,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,0.8360,Vecchia_mm20,12.0621,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.0560,Vecchia_mm20,12.2978,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.2760,Vecchia_mm20,12.4024,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.4960,Vecchia_mm20,12.4487,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.7160,Vecchia_mm20,12.4692,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,1.9360,Vecchia_mm20,12.4783,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lat,2.1560,Vecchia_mm20,12.4824,hour_dummy_plus_lat_lon_ols,False,9.3117,0.2705,0.4009,2.6712,3.1739
2023,7,1,lon,0.0630,Corridor_4x4_lag643,4.3003,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.1260,Corridor_4x4_lag643,6.0948,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.1800,Corridor_4x4_lag643,7.3187,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.3690,Corridor_4x4_lag643,10.0426,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.5580,Corridor_4x4_lag643,11.3469,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.7470,Corridor_4x4_lag643,11.9716,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,0.9360,Corridor_4x4_lag643,12.2707,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.1250,Corridor_4x4_lag643,12.4139,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.3140,Corridor_4x4_lag643,12.4825,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
2023,7,1,lon,1.5030,Corridor_4x4_lag643,12.5154,hour_dummy_plus_lat_lon_ols,False,10.5390,0.1928,0.2567,1.7627,2.0065
