hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,23.213600,2.374555,0.894655,0.263694,0.000000,25.946986,1.117749,0.141954,4.818049,True,2.109081,finite_loss,53,"[3.2560554486539157, 0.11131712852662647, -1.9522544367917256, -2.3480359585896826, -14.610455204651144]",1535.410864,1,torch_full_bessel_autograd,full_likelihood,728,728,728,10.000000,728,0,728,4.125929,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,13.128585,0.184691,0.149702,0.481767,0.000002,87.697931,6.679923,0.657004,3.623339,True,2.156403,finite_loss,48,"[4.473898308825464, 1.8991064224408762, -0.4200654699535214, -1.5420924198283248, -13.293128343513327]",2434.578984,1,torch_full_bessel_autograd,full_likelihood,1129,1129,1129,10.000000,1129,0,1129,3.862320,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,10.836499,0.147466,0.112944,0.467618,0.000001,95.945503,8.853921,0.586607,3.291884,True,2.173692,finite_loss,46,"[4.563780352962133, 2.1808604234788835, -0.533399828734121, -1.58239761948927, -14.310389876983397]",2391.061693,1,torch_full_bessel_autograd,full_likelihood,1100,1100,1100,10.000000,1100,0,1100,7.584908,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,4.829576,0.097173,0.077465,0.259203,0.000033,62.345574,12.909120,0.635501,2.197630,True,2.028051,finite_loss,72,"[4.132692678152293, 2.5579340550029808, -0.4533411955114224, -2.3712812301629946, -10.32672884270213]",2346.455437,1,torch_full_bessel_autograd,full_likelihood,1157,1157,1157,10.000000,1157,0,1157,4.548339,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,10.657097,0.272544,0.211673,0.390417,0.000000,50.347033,4.724273,0.603193,3.264521,True,2.015564,finite_loss,47,"[3.918939699108232, 1.5527136586026689, -0.5055188173031584, -1.8240729283579222, -14.757392663043396]",2108.279627,1,torch_full_bessel_autograd,full_likelihood,1046,1046,1046,10.000000,1046,0,1046,4.774360,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,16.076682,0.171037,0.116760,0.499674,0.000001,137.690460,8.564607,0.466020,4.009574,True,2.305153,finite_loss,47,"[4.925008124952837, 2.1476382500812017, -0.7635269208837472, -1.492542295970493, -13.964280154050721]",2192.200751,1,torch_full_bessel_autograd,full_likelihood,951,951,951,10.000000,951,0,951,5.199352,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,18.882551,0.397815,0.238867,0.436763,0.000001,79.050472,4.186430,0.360537,4.345406,True,2.120204,finite_loss,45,"[4.370086536508659, 1.431848285018151, -1.0201610559599836, -1.674219828736483, -13.858795324632867]",2079.920321,1,torch_full_bessel_autograd,full_likelihood,981,981,981,10.000000,981,0,981,5.594631,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,12.858268,0.187025,0.115809,0.569153,0.441505,111.030079,8.634917,0.383428,3.585843,True,2.172487,finite_loss,29,"[4.709801150540391, 2.1558141557737267, -0.9586043033372641, -1.3135154003713359, -0.8175653299427509]",2396.253566,1,torch_full_bessel_autograd,full_likelihood,1103,1103,1103,10.000000,1103,0,1103,3.995914,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,10.294624,0.135302,0.111205,0.543597,0.000001,92.573283,8.992391,0.675529,3.208524,True,2.117873,finite_loss,45,"[4.528000583819489, 2.1963787756366853, -0.3922593491355909, -1.3771431842490116, -14.496629258142873]",2310.599466,1,torch_full_bessel_autograd,full_likelihood,1091,1091,1091,10.000000,1091,0,1091,3.649606,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,10.275288,0.132862,0.142287,0.405973,0.000002,72.215151,7.028042,1.146910,3.205509,True,2.197230,finite_loss,49,"[4.27964987414696, 1.949908096229991, 0.13707144641458902, -1.7719884665721524, -13.234488264908162]",2157.679645,1,torch_full_bessel_autograd,full_likelihood,982,982,982,10.000000,982,0,982,3.511289,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,10,2,2,-0.502000,0.741000,126.023000,128.511500,0.119500,127.267250,11.657540,0.114305,0.088783,0.485061,0.000002,131.304023,11.263442,0.603291,3.414314,True,2.298067,finite_loss,47,"[4.877515420599216, 2.4215622456395467, -0.5053552629634984, -1.5328591251106176, -13.182418790644226]",2341.730207,1,torch_full_bessel_autograd,full_likelihood,1019,1019,1019,10.000000,1019,0,1019,4.173236,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,11,2,3,-0.502000,0.741000,128.511500,131.000000,0.119500,129.755750,11.382522,0.089055,0.090312,0.470991,0.000003,126.035220,11.072698,1.028431,3.373799,True,2.347165,finite_loss,52,"[4.836561395406976, 2.4044824029744665, 0.02803458429425128, -1.572690426548346, -12.68909970906656]",2598.311915,1,torch_full_bessel_autograd,full_likelihood,1107,1107,1107,10.000000,1107,0,1107,4.379238,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,12,3,0,0.741000,1.984000,121.046000,123.534500,1.362500,122.290250,12.511964,0.132004,0.112736,0.578133,0.000001,110.984205,8.870246,0.729385,3.537226,True,2.211696,finite_loss,42,"[4.70938789835075, 2.1827025555314443, -0.3155537298635745, -1.291703192487829, -14.21268112804107]",2061.300829,1,torch_full_bessel_autograd,full_likelihood,932,932,932,10.000000,932,0,932,4.894123,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,13,3,1,0.741000,1.984000,123.534500,126.023000,1.362500,124.778750,7.218064,0.163497,0.133549,0.469196,0.000001,54.048031,7.487884,0.667207,2.686646,True,1.917029,finite_loss,46,"[3.989873116519512, 2.013286306007655, -0.4046550306205674, -1.5778497946171575, -14.308431046617912]",2223.753696,1,torch_full_bessel_autograd,full_likelihood,1160,1160,1160,10.000000,1160,0,1160,5.006139,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,14,3,2,0.741000,1.984000,126.023000,128.511500,1.362500,127.267250,8.843987,0.199625,0.167365,0.458860,0.000002,52.842617,5.974977,0.702909,2.973884,True,1.953659,finite_loss,51,"[3.9673179989087957, 1.787580258986905, -0.3525273015685591, -1.6078923208646274, -13.360020407501667]",1861.837079,1,torch_full_bessel_autograd,full_likelihood,953,953,953,10.000000,953,0,953,4.245374,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
62,8,6,6,2024-07-08T06:00:00Z,2024-07,full_likelihood,free,15,3,3,0.741000,1.984000,128.511500,131.000000,1.362500,129.755750,10.004670,0.196326,0.203738,0.413361,0.000001,49.105548,4.908262,1.076932,3.163016,True,2.030239,finite_loss,43,"[3.8939720149242363, 1.5909199931392555, 0.07411664195600992, -1.7479127708049103, -13.966703076373294]",2346.956479,1,torch_full_bessel_autograd,full_likelihood,1156,1156,1156,10.000000,1156,0,1156,4.986594,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,7.584908,
