hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,9.920382,0.063799,0.091365,0.184673,0.000004,108.579797,10.945123,2.050866,3.149664,True,2.455302,finite_loss; precomputed_vecchia_whitened_outlier_qc |w|>10 removed 2/1154,66,"[4.687485361490591, 2.392893945191588, 0.7182622905303868, -2.844460345900589, -12.326662964348055]",2828.507557,1,torch_full_bessel_autograd,full_likelihood,1154,1152,1154,10.000000,1154,2,1152,15.742347,True,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,13.757473,0.226664,0.302057,0.315354,0.000002,45.545897,3.310630,1.775873,3.709107,True,2.228429,finite_loss,46,"[3.818720540144334, 1.1971383957669746, 0.5742922345339831, -2.108145384619539, -13.328545740588437]",2584.977565,1,torch_full_bessel_autograd,full_likelihood,1160,1160,1160,10.000000,1160,0,1160,5.197103,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,13.264778,0.138271,0.197559,0.417154,0.000013,67.143484,5.061787,2.041409,3.642084,True,2.244611,finite_loss,58,"[4.206831879787289, 1.6217196340252233, 0.7136402613715717, -1.7357076924624828, -11.213199570169305]",2500.496845,1,torch_full_bessel_autograd,full_likelihood,1114,1114,1114,10.000000,1114,0,1114,4.514353,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,11.400916,0.196493,0.219048,0.425642,0.000010,52.047623,4.565214,1.242750,3.376524,True,2.088734,finite_loss,65,"[3.9521591292391096, 1.5184654362463588, 0.21732699262314115, -1.7087703836249573, -11.488303531993063]",1633.390110,1,torch_full_bessel_autograd,full_likelihood,782,782,782,10.000000,782,0,782,4.158000,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,21.587710,0.128790,0.204844,0.352890,0.000005,105.386009,4.881760,2.529762,4.646258,True,2.555684,finite_loss,43,"[4.657629883944042, 1.5855057304103404, 0.9281252634808346, -1.9585071964531813, -12.182950008382425]",2829.142148,1,torch_full_bessel_autograd,full_likelihood,1107,1107,1107,10.000000,1107,0,1107,4.272544,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,10.308233,0.084247,0.087712,0.479949,0.112216,117.523068,11.400894,1.083955,3.210644,True,2.320793,finite_loss,55,"[4.766634633574296, 2.433691771353308, 0.08061677314286952, -1.5472100873393535, -2.1873255471364907]",2569.117680,1,torch_full_bessel_autograd,full_likelihood,1107,1107,1107,10.000000,1107,0,1107,3.913856,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,17.018895,0.287458,0.398539,0.469934,0.000003,42.703214,2.509165,1.922172,4.125396,True,2.008426,finite_loss,44,"[3.7542741853826493, 0.919950006427461, 0.6534559390895874, -1.5757266115297635, -12.745301236897799]",1990.349916,1,torch_full_bessel_autograd,full_likelihood,991,991,991,10.000000,991,0,991,6.455114,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,16.341392,0.120692,0.146863,0.454914,0.000005,111.269517,6.809060,1.480711,4.042449,True,2.399757,finite_loss,48,"[4.711955335447853, 1.918254054222999, 0.39252257381575145, -1.6195210324252125, -12.253966868409123]",2430.953832,1,torch_full_bessel_autograd,full_likelihood,1013,1013,1013,10.000000,1013,0,1013,3.987003,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,28.189194,0.234343,0.466061,0.481866,2.131628,60.483936,2.145643,3.955313,5.309350,True,2.466676,finite_loss,22,"[4.102377807307218, 0.7634391014956755, 1.3750598258724207, -1.5418129136775718, 0.7568860719908159]",2291.542369,1,torch_full_bessel_autograd,full_likelihood,929,929,929,10.000000,929,0,929,5.450733,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
10,2,2,2,2024-07-02T02:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,12.119152,0.088199,0.159839,0.799300,2.985216,75.821011,6.256297,3.284287,3.481257,True,2.442461,finite_loss,28,"[4.3283754408111275, 1.833588418249216, 1.1891494535584726, -0.8196565260018435, 1.0936719662359171]",2691.592417,1,torch_full_bessel_autograd,full_likelihood,1102,1102,1102,10.000000,1102,0,1102,4.599511,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,4,16.606965,
