hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,7.518416,0.192450,0.274752,0.369287,0.000002,27.364376,3.639646,2.038185,2.741973,True,1.895851,finite_loss,42,"[3.309242014946893, 1.2918865327486162, 0.7120599147286756, -1.898123236730186, -13.041170546554788]",2144.207567,1,torch_full_bessel_autograd,full_likelihood,1131,1131,1131,10.000000,1131,0,1131,4.693226,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,11.690348,0.146049,0.135579,0.489843,0.000008,86.225505,7.375786,0.861755,3.419115,True,2.187995,finite_loss,54,"[4.456966018206349, 1.998202455524895, -0.148784421669793, -1.5195489844081707, -11.692020316930197]",1829.163528,1,torch_full_bessel_autograd,full_likelihood,836,836,836,10.000000,836,0,836,4.095640,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,12.978855,0.107596,0.181061,0.420373,0.000002,71.682123,5.522993,2.831775,3.602618,True,2.293493,finite_loss,45,"[4.272241391913526, 1.7089199162224953, 1.0409038027171693, -1.7254324681532553, -13.15108642350382]",2458.624024,1,torch_full_bessel_autograd,full_likelihood,1072,1072,1072,10.000000,1072,0,1072,4.079042,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,20.698705,0.349531,0.396201,0.329190,0.000007,52.242979,2.523973,1.284872,4.549583,True,2.308916,finite_loss,59,"[3.955905505907068, 0.9258343795787068, 0.25065891215768105, -2.050964686224966, -11.802911474272827]",2283.517466,1,torch_full_bessel_autograd,full_likelihood,989,989,989,10.000000,989,0,989,4.217705,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,10.556572,0.227899,0.255402,0.531934,0.000000,41.333101,3.915390,1.255929,3.249088,True,1.853231,finite_loss,41,"[3.7216636630774893, 1.364915052610126, 0.2278755285062941, -1.4069998120018232, -15.773877225037525]",1623.430362,1,torch_full_bessel_autograd,full_likelihood,876,876,876,10.000000,876,0,876,3.738225,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,12.279929,0.136922,0.161901,0.590112,0.493875,75.848268,6.176605,1.398144,3.504273,True,2.196963,finite_loss,30,"[4.328734877039726, 1.8207687362778333, 0.3351459419688737, -1.2630230994345883, -0.7054737851951892]",1458.783614,1,torch_full_bessel_autograd,full_likelihood,664,664,664,10.000000,664,0,664,4.907564,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,17.302569,0.097070,0.157520,0.596404,2.080400,109.843802,6.348410,2.633316,4.159636,True,2.535105,finite_loss,23,"[4.699059377007835, 1.848204418073821, 0.9682439292222086, -1.248140542550906, 0.7325600845351042]",2704.956716,1,torch_full_bessel_autograd,full_likelihood,1067,1067,1067,10.000000,1067,0,1067,4.287181,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,12.987495,0.147064,0.238665,0.379721,0.000001,54.417348,4.189980,2.633690,3.603817,True,2.225859,finite_loss,45,"[3.996682996296559, 1.4326959995645532, 0.9683860762061327, -1.8610565160431498, -13.597053165665445]",2452.896699,1,torch_full_bessel_autograd,full_likelihood,1102,1102,1102,10.000000,1102,0,1102,5.237572,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,7.068528,0.146559,0.249109,0.370748,0.000004,28.375253,4.014309,2.889052,2.658670,True,1.929909,finite_loss,59,"[3.345517393713601, 1.3898651535552002, 1.0609285496264962, -1.8928688317135687, -12.521727853684652]",2003.245572,1,torch_full_bessel_autograd,full_likelihood,1038,1038,1038,10.000000,1038,0,1038,5.138575,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,21.417716,0.316069,0.411334,0.460043,0.000001,52.068956,2.431116,1.693655,4.627928,True,2.115580,finite_loss,49,"[3.9525689181386863, 0.8883505006773043, 0.5268887156371063, -1.6044212283315737, -14.322950868317823]",2073.268699,1,torch_full_bessel_autograd,full_likelihood,980,980,980,10.000000,980,0,980,4.332292,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,10,2,2,-0.502000,0.741000,126.023000,128.511500,0.119500,127.267250,23.372591,0.119676,0.186022,0.410454,0.000025,125.644350,5.375713,2.416112,4.834521,True,2.576072,finite_loss,64,"[4.833455297900551, 1.6818912899080436, 0.8821596277368017, -1.7573378944564466, -10.582491311050365]",2604.408928,1,torch_full_bessel_autograd,full_likelihood,1011,1011,1011,10.000000,1011,0,1011,3.853684,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,11,2,3,-0.502000,0.741000,128.511500,131.000000,0.119500,129.755750,16.701483,0.083800,0.204483,0.294131,0.000006,81.676529,4.890376,5.954306,4.086745,True,2.532307,finite_loss,56,"[4.402766682565081, 1.5872691768473146, 1.7841146941009, -2.2011702656086967, -12.020045671557108]",2798.199293,1,torch_full_bessel_autograd,full_likelihood,1105,1105,1105,10.000000,1105,0,1105,5.357826,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,12,3,0,0.741000,1.984000,121.046000,123.534500,1.362500,122.290250,9.685643,0.106972,0.153884,0.455331,0.000001,62.941218,6.498403,2.069425,3.112177,True,2.150365,finite_loss,46,"[4.142201246537084, 1.8715565245904142, 0.7272707077897288, -1.6182861204116605, -13.859634445153848]",2479.370447,1,torch_full_bessel_autograd,full_likelihood,1153,1153,1153,10.000000,1153,0,1153,4.265249,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,13,3,1,0.741000,1.984000,123.534500,126.023000,1.362500,124.778750,16.755221,0.193191,0.234598,0.504087,0.000001,71.421069,4.262616,1.474599,4.093314,True,2.161277,finite_loss,44,"[4.268592913824953, 1.4498830146582307, 0.3883860367710839, -1.4805679300537473, -13.86686913015807]",2504.920305,1,torch_full_bessel_autograd,full_likelihood,1159,1159,1159,10.000000,1159,0,1159,5.169929,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,14,3,2,0.741000,1.984000,126.023000,128.511500,1.362500,127.267250,17.698209,0.084723,0.119660,0.449202,0.000005,147.904478,8.357031,1.994795,4.206924,True,2.544371,finite_loss,54,"[4.996566649666832, 2.1231031801144153, 0.6905412219967173, -1.63651750651928, -12.13483994229182]",2849.695586,1,torch_full_bessel_autograd,full_likelihood,1120,1120,1120,10.000000,1120,0,1120,3.720677,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
27,4,3,3,2024-07-04T03:00:00Z,2024-07,full_likelihood,free,15,3,3,0.741000,1.984000,128.511500,131.000000,1.362500,129.755750,8.529626,0.082804,0.160894,0.292187,0.000021,53.013986,6.215276,3.775487,2.920552,True,2.234514,finite_loss,69,"[3.9705557619878, 1.827010192258432, 1.3285293133612175, -2.2100482827991086, -10.753935916856696]",2592.036732,1,torch_full_bessel_autograd,full_likelihood,1160,1160,1160,10.000000,1160,0,1160,5.178569,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.357826,
