hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,9.689992,0.248544,0.331571,0.291795,0.000006,29.224519,3.015949,1.779698,3.112875,True,2.062892,finite_loss,44,"[3.3750080495981307, 1.1039144949854638, 0.5764438299111306, -2.2118465151907585, -12.090660085913594]",2357.885751,1,torch_full_bessel_autograd,full_likelihood,1143,1143,1143,10.000000,1143,0,1143,4.735583,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,7.402563,0.100536,0.195350,0.492943,0.509648,37.893894,5.119024,3.775569,2.720765,True,2.050459,finite_loss,35,"[3.634789978816704, 1.6329637144456997, 1.3285511750306822, -1.5109833104401145, -0.6740346387650685]",2368.280021,1,torch_full_bessel_autograd,full_likelihood,1155,1155,1155,10.000000,1155,0,1155,4.308889,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,6.665680,0.255704,0.255242,0.281728,0.000002,26.115099,3.917845,0.996393,2.581798,True,1.918461,finite_loss,48,"[3.2625136702339272, 1.3655417261288196, -0.0036137135075910445, -2.2589177212579026, -13.330078618894358]",2137.166021,1,torch_full_bessel_autograd,full_likelihood,1114,1114,1114,10.000000,1114,0,1114,4.357650,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,7.623486,0.358008,0.300486,0.325728,0.000002,25.370542,3.327945,0.704469,2.761066,True,1.842560,finite_loss,52,"[3.233588751764598, 1.2023549640053486, -0.35031105810524255, -2.0650331098905985, -13.00185440422209]",1980.751532,1,torch_full_bessel_autograd,full_likelihood,1075,1075,1075,10.000000,1075,0,1075,5.704855,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,8.885174,0.138367,0.176392,0.384903,0.000004,50.371637,5.669178,1.625149,2.980801,True,2.093566,finite_loss,39,"[3.9194282547232118, 1.735044154824055, 0.48559946152678446, -1.8430140128403256, -12.538334583569538]",2340.606742,1,torch_full_bessel_autograd,full_likelihood,1118,1118,1118,10.000000,1118,0,1118,3.820183,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,14.682516,0.373105,0.388381,0.294358,0.000002,37.804426,2.574792,1.083560,3.831777,True,2.186385,finite_loss,46,"[3.6324261977235754, 0.9457687800510998, 0.08025234821556293, -2.200137716871022, -13.342076773908625]",2350.364208,1,torch_full_bessel_autograd,full_likelihood,1075,1075,1075,10.000000,1075,0,1075,4.639071,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,9.259079,0.302690,0.289609,0.588921,1.329274,31.970917,3.452926,0.915439,3.042874,True,2.016615,finite_loss,18,"[3.464826653508217, 1.239222035897727, -0.0883517747741167, -1.265853421306348, 0.284633134122727]",1286.600653,1,torch_full_bessel_autograd,full_likelihood,638,638,638,10.000000,638,0,638,4.230750,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,10.783466,0.144718,0.179082,0.551990,0.362728,60.215151,5.584026,1.531294,3.283819,True,2.096417,finite_loss,27,"[4.097923994101645, 1.719909954091399, 0.4261131393066908, -1.3559837108641088, -1.014101122072232]",2220.105720,1,torch_full_bessel_autograd,full_likelihood,1059,1059,1059,10.000000,1059,0,1059,4.708693,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,6.312428,0.113287,0.140114,0.399471,0.000002,45.052005,7.137033,1.529693,2.512455,True,1.982621,finite_loss,55,"[3.8078174797563706, 1.9652971146512188, 0.42506698535116916, -1.7935245898509036, -13.147194211893927]",2220.535132,1,torch_full_bessel_autograd,full_likelihood,1120,1120,1120,10.000000,1120,0,1120,4.037854,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
67,9,3,3,2024-07-09T03:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,13.096188,0.253198,0.400726,0.385161,0.000001,32.681178,2.495473,2.504810,3.618866,True,2.033981,finite_loss,45,"[3.4867993304945513, 0.9144781372498066, 0.9182127378437238, -1.842123437979911, -14.449723218933922]",2223.141469,1,torch_full_bessel_autograd,full_likelihood,1093,1093,1093,10.000000,1093,0,1093,4.972419,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.704855,
