hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,3.708236,0.133737,0.193688,1.080825,3.488442,19.145400,5.162940,2.097515,1.925678,True,2.204025,finite_loss,30,"[2.9520625008707224, 1.6415060934642625, 0.740753077965815, -0.3197170213238508, 1.2494551333589043]",2375.939396,1,torch_full_bessel_autograd,full_likelihood,1078,1078,1078,10.000000,1078,0,1078,9.430555,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,5.306836,0.140332,0.140650,0.322581,0.000001,37.730780,7.109845,1.004537,2.303657,True,1.928052,finite_loss,47,"[3.6304762045228376, 1.9614804423595873, 0.004526849050082148, -2.077959417597042, -13.772186472596845]",1889.490857,1,torch_full_bessel_autograd,full_likelihood,980,980,980,10.000000,980,0,980,4.361417,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,4.838114,0.076416,0.113455,0.426236,0.000008,42.643576,8.814091,2.204315,2.199571,True,1.936489,finite_loss,71,"[3.752876638497753, 2.1763517317645986, 0.7904165857045191, -1.706904409344919, -11.773076595727908]",2039.123040,1,torch_full_bessel_autograd,full_likelihood,1053,1053,1053,10.000000,1053,0,1053,4.413848,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,4.745540,0.130686,0.178771,0.298693,0.000002,26.545425,5.593763,1.871249,2.178426,True,1.869118,finite_loss,50,"[3.278857429243869, 1.7216522395773415, 0.626606091881136, -2.180585144660315, -13.409710180760191]",2125.186728,1,torch_full_bessel_autograd,full_likelihood,1137,1137,1137,10.000000,1137,0,1137,4.348606,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,8.181726,0.316961,0.351226,0.367472,0.000000,23.294766,2.847170,1.227897,2.860372,True,1.829658,finite_loss,41,"[3.1482287181550586, 1.0463256290733776, 0.20530298517376339, -1.9046745790389223, -15.139581426972502]",1396.029234,1,torch_full_bessel_autograd,full_likelihood,763,763,763,10.000000,763,0,763,5.111900,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,3.333860,0.229210,0.365163,0.259703,0.000000,9.129775,2.738500,2.538096,1.825886,True,1.590178,finite_loss,49,"[2.2115410822553527, 1.0074101595206857, 0.9314140597137313, -2.368670589021407, -15.186031618523565]",1235.568350,1,torch_full_bessel_autograd,full_likelihood,777,777,777,10.000000,777,0,777,3.980581,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,3.394058,0.205948,0.182184,0.511231,0.177635,18.629827,5.488954,0.782536,1.842297,True,1.536775,finite_loss,25,"[2.9247639192209816, 1.7027377007137907, -0.24521549942340995, -1.4613712505596916, -1.728025894793715]",839.079318,1,torch_full_bessel_autograd,full_likelihood,546,546,546,10.000000,546,0,546,3.777598,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,2.984872,0.243225,0.382291,0.240816,0.000009,7.807858,2.615810,2.470422,1.727678,True,1.544873,finite_loss,67,"[2.0551306510693337, 0.9615739151450844, 0.9043889249013379, -2.4714509168098453, -11.596186108141234]",1381.116718,1,torch_full_bessel_autograd,full_likelihood,894,894,894,10.000000,894,0,894,3.896834,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,6.381122,0.329068,0.485987,0.341621,0.000001,13.130225,2.057667,2.181108,2.526088,True,1.701610,finite_loss,47,"[2.5749168103098925, 0.7215729342070875, 0.7798329901566418, -2.0016568179029495, -14.212300746269515]",1095.836999,1,torch_full_bessel_autograd,full_likelihood,644,644,644,10.000000,644,0,644,3.659965,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
74,10,2,2,2024-07-10T02:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,5.665755,0.122207,0.203488,0.339166,0.000003,27.843162,4.914290,2.772597,2.380285,True,1.911079,finite_loss,59,"[3.326587406646558, 1.592147293422806, 1.0197843205169288, -2.0112473527524455, -12.670149083343361]",2012.366073,1,torch_full_bessel_autograd,full_likelihood,1053,1053,1053,10.000000,1053,0,1053,3.985740,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,9.430555,
