hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,10.940068,0.089187,0.070980,0.361025,0.000007,154.129665,14.088547,0.633378,3.307577,True,2.409785,finite_loss,55,"[5.037794227219257, 2.645362218319718, -0.456688310426654, -1.9282080141475908, -11.919324941544328]",2429.063353,1,torch_full_bessel_autograd,full_likelihood,1008,1008,1008,10.000000,1008,0,1008,5.576473,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,10.049224,0.132078,0.145339,0.321542,0.000005,69.143470,6.880478,1.210890,3.170051,True,2.247407,finite_loss,45,"[4.2361836180407275, 1.9286881521377752, 0.19135544456132092, -2.0822538132018122, -12.18037022401489]",2580.023341,1,torch_full_bessel_autograd,full_likelihood,1148,1148,1148,10.000000,1148,0,1148,4.287313,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,9.558241,0.120019,0.153644,0.630769,0.000000,62.210441,6.508566,1.638823,3.091640,True,1.988220,finite_loss,45,"[4.130522853738802, 1.8731191839493193, 0.49397819068488064, -1.168929322808485, -14.97721116120983]",2248.677155,1,torch_full_bessel_autograd,full_likelihood,1131,1131,1131,10.000000,1131,0,1131,5.266170,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,15.082728,0.187255,0.312213,0.540644,0.000001,48.309121,3.202943,2.779929,3.883649,True,2.002538,finite_loss,41,"[3.8776203810273895, 1.1640701006561756, 1.0224254246424183, -1.384653235179888, -14.082757214376855]",2322.944186,1,torch_full_bessel_autograd,full_likelihood,1160,1160,1160,10.000000,1160,0,1160,3.996307,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,9.707361,0.088559,0.093814,0.579249,0.000001,103.475059,10.659443,1.122192,3.115664,True,2.217080,finite_loss,47,"[4.639330603046131, 2.3664461664339895, 0.11528430723895454, -1.2890113748754872, -13.875936159726145]",2279.157836,1,torch_full_bessel_autograd,full_likelihood,1028,1028,1028,10.000000,1028,0,1028,4.472497,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,8.330451,0.180196,0.144290,0.295641,0.000001,57.734191,6.930500,0.641184,2.886252,True,2.129133,finite_loss,48,"[4.055849566382309, 1.9359320254046626, -0.444438786061215, -2.1943201292854035, -13.977704788087967]",2327.141889,1,torch_full_bessel_autograd,full_likelihood,1093,1093,1093,10.000000,1093,0,1093,4.117289,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,7.310458,0.116478,0.182406,0.372525,0.000002,40.078036,5.482288,2.452369,2.703786,True,2.030139,finite_loss,50,"[3.690828453256472, 1.7015224969647083, 0.8970543621647865, -1.8865115352454722, -13.205391630066886]",2216.911838,1,torch_full_bessel_autograd,full_likelihood,1092,1092,1092,10.000000,1092,0,1092,5.836621,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,8.508178,0.121407,0.142402,0.458260,0.000002,59.747786,7.022395,1.375767,2.916878,True,2.071353,finite_loss,45,"[4.090132140329535, 1.949104343138954, 0.31901154476256804, -1.6096524434550963, -13.219551636695764]",2317.844519,1,torch_full_bessel_autograd,full_likelihood,1119,1119,1119,10.000000,1119,0,1119,4.489741,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,7.666123,0.143855,0.171631,0.336565,0.000013,44.666229,5.826443,1.423448,2.768777,True,2.062753,finite_loss,40,"[3.799217722983043, 1.7624066639045186, 0.35308181149392714, -2.021487783229939, -11.262030087909768]",2310.282954,1,torch_full_bessel_autograd,full_likelihood,1120,1120,1120,10.000000,1120,0,1120,3.710117,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
90,12,2,2,2024-07-12T02:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,4.811348,0.128391,0.204884,0.539257,0.860939,23.483258,4.880807,2.546526,2.193478,True,1.905527,finite_loss,16,"[3.156287724883212, 1.5853105000603023, 0.9347300605772008, -1.388190731957559, -0.14973111272576328]",2107.513024,1,torch_full_bessel_autograd,full_likelihood,1106,1106,1106,10.000000,1106,0,1106,4.193992,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,5.836621,
