hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,9.065679,0.144745,0.169784,0.252851,0.781972,53.395458,5.889846,1.375890,3.010927,True,2.314227,finite_loss,42,"[3.9777256864437707, 1.7732298868025214, 0.3191007744706586, -2.4049473668950596, -0.2459358181717622]",2575.734404,1,torch_full_bessel_autograd,full_likelihood,1113,1113,1113,10.000000,1113,0,1113,5.557115,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,10.086495,0.129045,0.151327,0.293010,0.000010,66.653624,6.608205,1.375157,3.175924,True,2.273608,finite_loss,48,"[4.19950941330625, 1.8883120270865654, 0.31856787436437317, -2.206280669741742, -11.478324619424281]",2589.639663,1,torch_full_bessel_autograd,full_likelihood,1139,1139,1139,10.000000,1139,0,1139,3.816265,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,13.510091,0.140651,0.166637,0.424742,0.000010,81.074934,6.001065,1.403641,3.675608,True,2.272606,finite_loss,56,"[4.3953738333119174, 1.7919369198396977, 0.3390696589104557, -1.7116032499416687, -11.537992508909953]",2563.499970,1,torch_full_bessel_autograd,full_likelihood,1128,1128,1128,10.000000,1128,0,1128,5.270300,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,15.269895,0.171830,0.161798,0.957093,2.544322,94.376132,6.180536,0.886641,3.907671,True,2.312938,finite_loss,26,"[4.547288205397191, 1.8214049681121995, -0.12031536197199036, -0.531178827532355, 0.9338640708990125]",2625.184932,1,torch_full_bessel_autograd,full_likelihood,1135,1135,1135,10.000000,1135,0,1135,3.853125,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,10.923688,0.245403,0.322788,0.501162,1.664847,33.841700,3.098010,1.730115,3.305100,True,2.168240,finite_loss,21,"[3.5216937609953005, 1.13076007982799, 0.5481876075009288, -1.4884940623402125, 0.5097330461775222]",1999.117617,1,torch_full_bessel_autograd,full_likelihood,922,922,922,10.000000,922,0,922,3.593062,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,8.590332,0.124560,0.122541,0.414140,0.000003,70.101965,8.160566,0.967830,2.930927,True,2.126811,finite_loss,49,"[4.2499508223963085, 2.0993134886080234, -0.032698485618851886, -1.7453986030168125, -12.785296243184801]",2377.774450,1,torch_full_bessel_autograd,full_likelihood,1118,1118,1118,10.000000,1118,0,1118,4.611084,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,12.081546,0.163871,0.190556,0.319681,0.000003,63.401516,5.247798,1.352198,3.475852,True,2.272627,finite_loss,46,"[4.14948777202303, 1.657808598491219, 0.30173109267551407, -2.089986759255464, -12.888587838983735]",2481.709169,1,torch_full_bessel_autograd,full_likelihood,1092,1092,1092,10.000000,1092,0,1092,5.349703,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,15.961729,0.190777,0.275638,0.470316,0.303565,57.908225,3.627942,2.087501,3.995213,True,2.193261,finite_loss,39,"[4.058859437597346, 1.288665549041542, 0.7359674754979261, -1.5746291199523221, -1.1921594322356521]",2359.948818,1,torch_full_bessel_autograd,full_likelihood,1076,1076,1076,10.000000,1076,0,1076,4.187694,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,5.917500,0.093914,0.172609,0.714031,2.915413,34.282609,5.793428,3.378040,2.432591,True,2.273253,finite_loss; precomputed_vecchia_whitened_outlier_qc |w|>10 removed 1/1119,31,"[3.5346381866511956, 1.7567242019605007, 1.217295793930912, -0.989387344526295, 1.0700114446947242]",2541.497156,1,torch_full_bessel_autograd,full_likelihood,1119,1118,1119,10.000000,1119,1,1118,16.792412,True,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
34,5,2,2,2024-07-05T02:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,10.512627,0.068974,0.096691,0.437470,0.000006,108.724075,10.342236,1.965174,3.242318,True,2.359249,finite_loss,57,"[4.688813252296028, 2.3362361406834604, 0.6755810316876424, -1.6720489864117294, -11.961743954372608]",2614.048442,1,torch_full_bessel_autograd,full_likelihood,1108,1108,1108,10.000000,1108,0,1108,3.753834,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,2,16.792412,
