hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,15.659631,0.220530,0.228244,0.396082,0.000001,68.609248,4.381281,1.071180,3.957225,True,2.235625,finite_loss,40,"[4.228427333479498, 1.477341179922148, 0.06876126985680336, -1.804881061838436, -14.19359226312781]",2461.423391,1,torch_full_bessel_autograd,full_likelihood,1101,1101,1101,10.000000,1101,0,1101,4.247877,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,11.285976,0.101393,0.151117,1.017316,2.377909,74.683471,6.617369,2.221340,3.359461,True,2.313524,finite_loss,29,"[4.3132587940093865, 1.889697911255647, 0.7981107987321139, -0.4270834803933281, 0.8662216525922437]",2611.968400,1,torch_full_bessel_autograd,full_likelihood,1129,1129,1129,10.000000,1129,0,1129,4.081815,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,8.072591,0.098927,0.114029,0.670120,0.976168,70.794149,8.769694,1.328622,2.841231,True,2.176649,finite_loss,29,"[4.259776352410524, 2.1713018677512452, 0.2841423281796727, -1.0820930447476522, -0.02412061982263208]",2450.906916,1,torch_full_bessel_autograd,full_likelihood,1126,1126,1126,10.000000,1126,0,1126,3.367624,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,16.347573,0.241857,0.235410,0.372835,1.268284,69.442981,4.247908,0.947399,4.043213,True,2.392716,finite_loss,25,"[4.2405059962723035, 1.4464265485244885, -0.05403518947533994, -1.8854046858866593, 0.2376651952120889]",2675.056422,1,torch_full_bessel_autograd,full_likelihood,1118,1118,1118,10.000000,1118,0,1118,4.018236,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,9.964927,0.115030,0.141962,0.738176,0.676277,70.194388,7.044144,1.523082,3.156727,True,2.109696,finite_loss,27,"[4.25126836842566, 1.9521966925182026, 0.42073621622256485, -0.9400604361602414, -0.39115294001265316]",2350.200882,1,torch_full_bessel_autograd,full_likelihood,1114,1114,1114,10.000000,1114,0,1114,5.112705,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,13.571567,0.107474,0.135141,0.574345,0.000004,100.424989,7.399660,1.581139,3.683961,True,2.262357,finite_loss,46,"[4.6094110685814105, 2.0014341058335443, 0.4581451596707017, -1.3008715321845252, -12.321950642490267]",2522.528289,1,torch_full_bessel_autograd,full_likelihood,1115,1115,1115,10.000000,1115,0,1115,4.914895,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,21.816662,0.417205,0.356943,0.375436,0.000001,61.120808,2.801566,0.731980,4.670831,True,2.231468,finite_loss,44,"[4.112852364303316, 1.0301783894315075, -0.31200187499915505, -1.87615779559792, -14.173881811021678]",2171.218410,1,torch_full_bessel_autograd,full_likelihood,973,973,973,10.000000,973,0,973,5.365909,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,6.198369,0.198324,0.391586,0.256562,1.074315,15.828884,2.553718,3.898565,2.489652,True,2.094747,finite_loss,31,"[2.7618363608957957, 0.9375501933106396, 1.3606084449470248, -2.385164690453503, 0.07168280379503256]",2283.274378,1,torch_full_bessel_autograd,full_likelihood,1090,1090,1090,10.000000,1090,0,1090,4.179805,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,12.711350,0.203610,0.241070,0.344204,0.000008,52.728847,4.148171,1.401806,3.565298,True,2.207063,finite_loss,58,"[3.9651626846229693, 1.422667420710122, 0.3377615824259956, -1.991641154096515, -11.797598167610266]",2209.269782,1,torch_full_bessel_autograd,full_likelihood,1001,1001,1001,10.000000,1001,0,1001,4.877127,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,14.558899,0.265113,0.376714,0.292701,0.000016,38.647058,2.654532,2.019122,3.815613,True,2.244806,finite_loss,58,"[3.654470660456744, 0.9762682544141563, 0.7026629942651101, -2.2076968132454406, -11.066179451980247]",2141.544488,1,torch_full_bessel_autograd,full_likelihood,954,954,954,10.000000,954,0,954,5.614324,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,10,2,2,-0.502000,0.741000,126.023000,128.511500,0.119500,127.267250,15.389527,0.215801,0.227692,0.349491,0.000002,67.589088,4.391889,1.113240,3.922949,True,2.290098,finite_loss,46,"[4.213446550924653, 1.4797593683128114, 0.10727506842231149, -1.9713752695770765, -12.972072225508285]",2358.800741,1,torch_full_bessel_autograd,full_likelihood,1030,1030,1030,10.000000,1030,0,1030,3.958206,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,11,2,3,-0.502000,0.741000,128.511500,131.000000,0.119500,129.755750,24.702514,0.186015,0.189061,0.420401,0.000004,130.659186,5.289307,1.033012,4.970162,True,2.500521,finite_loss,47,"[4.872592300814389, 1.6656872981188966, 0.03247845931108788, -1.7253451893621534, -12.373063012045886]",2735.570154,1,torch_full_bessel_autograd,full_likelihood,1094,1094,1094,10.000000,1094,0,1094,4.505246,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,12,3,0,0.741000,1.984000,121.046000,123.534500,1.362500,122.290250,14.212956,0.145612,0.202218,0.411936,0.000215,70.285208,4.945151,1.928622,3.770007,True,2.274951,finite_loss,52,"[4.252561358683087, 1.5984074474450245, 0.6568058476031056, -1.752524184511416, -8.443264648278808]",2470.596503,1,torch_full_bessel_autograd,full_likelihood,1086,1086,1086,10.000000,1086,0,1086,6.426527,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,13,3,1,0.741000,1.984000,123.534500,126.023000,1.362500,124.778750,20.130253,0.103239,0.198111,0.344793,0.000003,101.611094,5.047681,3.682384,4.486675,True,2.567251,finite_loss,49,"[4.621152723910106, 1.6189289146591093, 1.3035604963181844, -1.989367963543058, -12.815279377582494]",2841.946438,1,torch_full_bessel_autograd,full_likelihood,1107,1107,1107,10.000000,1107,0,1107,3.888789,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,14,3,2,0.741000,1.984000,126.023000,128.511500,1.362500,127.267250,24.616211,0.432375,0.511690,0.371704,0.000001,48.107663,1.954308,1.400531,4.961473,True,2.238810,finite_loss,44,"[3.873441468676025, 0.6700362443182305, 0.3368517978614755, -1.8894451726189418, -14.061812752373886]",2164.929477,1,torch_full_bessel_autograd,full_likelihood,967,967,967,10.000000,967,0,967,5.021632,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
20,3,4,4,2024-07-03T04:00:00Z,2024-07,full_likelihood,free,15,3,3,0.741000,1.984000,128.511500,131.000000,1.362500,129.755750,24.151016,0.122849,0.123554,0.584330,0.000001,195.469225,8.093623,1.011506,4.914368,True,2.531509,finite_loss,46,"[5.275402952355636, 2.0910764915703877, 0.011440120506617475, -1.2768090957125695, -13.537184781535974]",2754.281600,1,torch_full_bessel_autograd,full_likelihood,1088,1088,1088,10.000000,1088,0,1088,3.921567,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.426527,
