hour_index,day_index,hour_slot,hour_utc,hour,month,method,nugget_mode,tile_id,tile_y,tile_x,tile_lat_min,tile_lat_max,tile_lon_min,tile_lon_max,tile_center_lat,tile_center_lon,sigmasq,range_lat,range_lon,smooth,nugget,phi1,phi2,phi3,sigma,success,loss,message,n_eval,raw_params,nll,n_restarts,fit_engine,fit_method,n,n_fit,n_initial_fit,outlier_whitened_threshold,n_qc_initial_fit,n_qc_removed,n_qc_fit,qc_max_abs_whitened,qc_refit,qc_initial_success,qc_precomputed,qc_initial_method,qc_tile_y,qc_tile_x,qc_tile_max_points,qc_tile_workers,qc_tiles_fit,qc_tiles_failed,qc_tiles_too_small,qc_global_removed,qc_global_max_abs_whitened,qc_global_message
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,0,0,0,-2.988000,-1.745000,121.046000,123.534500,-2.366500,122.290250,6.792841,0.426396,0.368378,0.240679,0.000002,18.439868,2.714603,0.746382,2.606308,True,1.895844,finite_loss,47,"[2.9145150539100872, 0.998645725676259, -0.29251716801843985, -2.4722270422299655, -12.943148834443422]",1431.362054,1,torch_full_bessel_autograd,full_likelihood,755,755,755,10.000000,755,0,755,4.319718,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,1,0,1,-2.988000,-1.745000,123.534500,126.023000,-2.366500,124.778750,5.128502,0.166952,0.129397,0.268732,0.000002,39.633705,7.728125,0.600715,2.264620,True,1.940550,finite_loss,50,"[3.67967989208436, 2.0448662990129507, -0.5096350989840861, -2.322475977264576, -13.201555046391114]",1963.836197,1,torch_full_bessel_autograd,full_likelihood,1012,1012,1012,10.000000,1012,0,1012,4.625534,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,2,0,2,-2.988000,-1.745000,126.023000,128.511500,-2.366500,127.267250,3.253161,0.086557,0.097187,0.240687,0.000001,33.473274,10.289462,1.260707,1.803652,True,1.837999,finite_loss,55,"[3.510747341397122, 2.33112023619654, 0.23167294134221017, -2.4721808945800103, -13.711436406437043]",2056.720679,1,torch_full_bessel_autograd,full_likelihood,1119,1119,1119,10.000000,1119,0,1119,3.602513,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,3,0,3,-2.988000,-1.745000,128.511500,131.000000,-2.366500,129.755750,7.580441,0.097927,0.094857,0.445549,0.000001,79.914556,10.542204,0.938274,2.753260,True,2.130224,finite_loss,51,"[4.380958010302338, 2.3553866565459813, -0.06371365130848049, -1.6474891055032768, -13.842076082444082]",2426.325328,1,torch_full_bessel_autograd,full_likelihood,1139,1139,1139,10.000000,1139,0,1139,3.266702,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,4,1,0,-1.745000,-0.502000,121.046000,123.534500,-1.123500,122.290250,12.387798,0.469559,0.601693,0.472140,0.000000,20.588226,1.661976,1.641989,3.519630,True,1.658568,finite_loss,47,"[3.02471935902302, 0.5080074043900666, 0.4959085382001926, -1.5694003133975258, -15.022896497055406]",1369.976944,1,torch_full_bessel_autograd,full_likelihood,826,826,826,10.000000,826,0,826,3.433137,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,5,1,1,-1.745000,-0.502000,123.534500,126.023000,-1.123500,124.778750,3.695139,0.248117,0.209852,0.376996,0.000003,17.608315,4.765265,0.715339,1.922274,True,1.541976,finite_loss,42,"[2.868371237507839, 1.5613531883399372, -0.3349992334359887, -1.8706385259855411, -12.67064682614363]",1247.458950,1,torch_full_bessel_autograd,full_likelihood,809,809,809,10.000000,809,0,809,3.751771,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,6,1,2,-1.745000,-0.502000,126.023000,128.511500,-1.123500,127.267250,3.697795,0.180685,0.170488,0.445566,0.000000,21.689532,5.865531,0.890309,1.922965,True,1.569989,finite_loss,42,"[3.076829738029281, 1.769092992753388, -0.1161864633558588, -1.6474384522104462, -14.534452366008383]",1155.511897,1,torch_full_bessel_autograd,full_likelihood,736,736,736,10.000000,736,0,736,4.389304,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,7,1,3,-1.745000,-0.502000,128.511500,131.000000,-1.123500,129.755750,5.684089,0.135840,0.112199,0.360848,0.000001,50.660932,8.912761,0.682209,2.384133,True,1.960835,finite_loss,49,"[3.925155050613211, 2.187484098285986, -0.38241859545197704, -1.9288609807907025, -13.78715820917957]",1898.088195,1,torch_full_bessel_autograd,full_likelihood,968,968,968,10.000000,968,0,968,6.924995,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,8,2,0,-0.502000,0.741000,121.046000,123.534500,0.119500,122.290250,5.294742,0.164980,0.215582,0.315897,0.000007,24.560280,4.638617,1.707491,2.301031,True,1.850057,finite_loss,73,"[3.2011305023603778, 1.5344162198043418, 0.5350253110077194, -2.1058504473806456, -11.867347673490325]",1981.411438,1,torch_full_bessel_autograd,full_likelihood,1071,1071,1071,10.000000,1071,0,1071,4.617713,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,9,2,1,-0.502000,0.741000,123.534500,126.023000,0.119500,124.778750,5.856734,0.110074,0.165476,0.385237,0.000006,35.393277,6.043176,2.259972,2.420069,True,1.942824,finite_loss,70,"[3.566521881329116, 1.7989297041051826, 0.8153523037021618, -1.8418598655631806, -12.056976852169631]",1834.026204,1,torch_full_bessel_autograd,full_likelihood,944,944,944,10.000000,944,0,944,4.122150,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,10,2,2,-0.502000,0.741000,126.023000,128.511500,0.119500,127.267250,4.904721,0.175733,0.240710,0.433741,0.000002,20.376067,4.154378,1.876213,2.214660,True,1.660325,finite_loss,41,"[3.0143610214488317, 1.4241628201827516, 0.6292551209142455, -1.6835258217447564, -13.284739814517904]",1369.768415,1,torch_full_bessel_autograd,full_likelihood,825,825,825,10.000000,825,0,825,5.359517,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,11,2,3,-0.502000,0.741000,128.511500,131.000000,0.119500,129.755750,3.991639,0.211230,0.252355,0.284465,0.000000,15.817559,3.962673,1.427295,1.997909,True,1.692270,finite_loss,43,"[2.761120676591756, 1.3769188376108, 0.35578072883333905, -2.2459432938941695, -15.287722386007866]",1726.115628,1,torch_full_bessel_autograd,full_likelihood,1020,1020,1020,10.000000,1020,0,1020,4.359928,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,12,3,0,0.741000,1.984000,121.046000,123.534500,1.362500,122.290250,8.294252,0.081210,0.110636,0.618410,0.000001,74.968963,9.038664,1.855957,2.879974,True,2.103934,finite_loss,51,"[4.317074201494877, 2.2015114077715054, 0.6184007334021646, -1.1970299136059688, -14.332742491694122]",2434.251847,1,torch_full_bessel_autograd,full_likelihood,1157,1157,1157,10.000000,1157,0,1157,4.104367,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,13,3,1,0.741000,1.984000,123.534500,126.023000,1.362500,124.778750,9.746377,0.244463,0.469172,0.337248,0.000000,20.773548,2.131412,3.683309,3.121919,True,1.940724,finite_loss,46,"[3.033680437140474, 0.7567848276122525, 1.3038114875782862, -2.018791180960272, -14.612902619696978]",2189.137139,1,torch_full_bessel_autograd,full_likelihood,1128,1128,1128,10.000000,1128,0,1128,4.455542,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,14,3,2,0.741000,1.984000,126.023000,128.511500,1.362500,127.267250,4.430607,0.113828,0.171009,0.503634,0.000000,25.908569,5.847634,2.257059,2.104901,True,1.687812,finite_loss,40,"[3.2545737611694068, 1.76603709866906, 0.8140628343572152, -1.4817929230501636, -15.817957009877613]",1900.476514,1,torch_full_bessel_autograd,full_likelihood,1126,1126,1126,10.000000,1126,0,1126,4.907382,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
77,10,5,5,2024-07-10T05:00:00Z,2024-07,full_likelihood,free,15,3,3,0.741000,1.984000,128.511500,131.000000,1.362500,129.755750,2.516412,0.180894,0.339956,0.400022,0.031718,7.402160,2.941553,3.531827,1.586320,True,1.324529,finite_loss,59,"[2.00177182856988, 1.0789378077961018, 1.2618153926885587, -1.7916860721250643, -3.4508670537208013]",1103.332953,1,torch_full_bessel_autograd,full_likelihood,833,833,833,10.000000,833,0,833,4.120602,False,True,True,vecchia_qc_tiles_4x4_cluster_4x4_cond2,4,4,0,4,16,0,0,0,6.924995,
