variant,rank_index,eigenvalue,score2,expected_increment,cumsum_score2,cumsum_expected,frac_expected,scaled_cumsum,bridge,band_lower,band_upper
s05_n1_advec_true,123,34.31486232,0.24022758,0.99800520,106.09542232,120.40486848,0.03879023,0.03418023,-0.00461000,0.00431665,0.07326381
s05_n1_advec_true,124,34.17013916,0.38582025,0.98580906,106.48124257,121.39067754,0.03910782,0.03430452,-0.00480330,0.00463424,0.07358140
s05_n1_advec_true,125,33.95876565,1.68202119,0.99559026,108.16326375,122.38626781,0.03942857,0.03484641,-0.00458215,0.00495499,0.07390214
s05_n1_advec_true,126,33.89690731,0.00506926,0.98865813,108.16833301,123.37492593,0.03974708,0.03484805,-0.00489903,0.00527350,0.07422066
s05_n1_advec_true,127,33.68129321,1.20325393,0.99447817,109.37158694,124.36940410,0.04006746,0.03523569,-0.00483177,0.00559388,0.07454104
s05_n1_advec_true,128,33.62823659,0.35133564,0.99770371,109.72292258,125.36710782,0.04038889,0.03534888,-0.00504001,0.00591531,0.07486247
s05_n1_advec_true,129,33.37812779,0.04544640,0.99785652,109.76836898,126.36496433,0.04071036,0.03536352,-0.00534684,0.00623678,0.07518394
s05_n1_advec_true,130,33.19451533,1.81319175,0.99891365,111.58156073,127.36387798,0.04103218,0.03594767,-0.00508451,0.00655860,0.07550576
s05_n1_advec_true,131,32.94624743,0.02637646,0.99879351,111.60793719,128.36267149,0.04135395,0.03595617,-0.00539779,0.00688037,0.07582753
s05_n1_advec_true,132,32.84757593,0.03380903,0.99455090,111.64174622,129.35722239,0.04167436,0.03596706,-0.00570731,0.00720078,0.07614794
s05_n1_advec_true,133,32.72711585,0.81590591,0.99908195,112.45765213,130.35630435,0.04199623,0.03622991,-0.00576632,0.00752265,0.07646981
s05_n1_advec_true,134,32.45466008,0.14816168,0.99453526,112.60581381,131.35083961,0.04231664,0.03627765,-0.00603899,0.00784306,0.07679022
s05_n1_advec_true,135,32.41252274,0.68775569,0.99560546,113.29356950,132.34644506,0.04263739,0.03649922,-0.00613817,0.00816381,0.07711096
s05_n1_advec_true,136,32.31138777,2.65059499,0.98859590,115.94416449,133.33504096,0.04295588,0.03735315,-0.00560273,0.00848230,0.07742946
s05_n1_advec_true,137,32.17169568,0.16485878,0.99764640,116.10902327,134.33268736,0.04327728,0.03740626,-0.00587103,0.00880370,0.07775086
s05_n1_advec_true,138,31.91979947,0.15439338,0.98802284,116.26341665,135.32071020,0.04359559,0.03745600,-0.00613959,0.00912201,0.07806917
s05_n1_advec_true,139,31.86908398,1.63236786,0.99204268,117.89578451,136.31275288,0.04391519,0.03798189,-0.00593330,0.00944161,0.07838877
s05_n1_advec_true,140,31.72839161,0.10428569,0.99803203,118.00007020,137.31078491,0.04423672,0.03801549,-0.00622124,0.00976314,0.07871030
s05_n1_advec_true,141,31.51297824,0.98323451,0.99687357,118.98330471,138.30765848,0.04455788,0.03833225,-0.00622563,0.01008430,0.07903146
s05_n1_advec_true,142,31.49308350,1.23086964,0.99601511,120.21417434,139.30367359,0.04487876,0.03872879,-0.00614997,0.01040518,0.07935234
s05_n1_advec_true,143,31.23222127,2.01783720,0.99814142,122.23201155,140.30181501,0.04520033,0.03937887,-0.00582146,0.01072675,0.07967391
s05_n1_advec_true,144,31.12769991,4.68059815,0.99755567,126.91260970,141.29937067,0.04552170,0.04088679,-0.00463491,0.01104813,0.07999528
s05_n1_advec_true,145,31.06995004,0.00063079,0.99958761,126.91324050,142.29895828,0.04584374,0.04088700,-0.00495674,0.01137016,0.08031732
s05_n1_advec_true,146,30.72442162,1.10140481,0.99500610,128.01464531,143.29396438,0.04616429,0.04124183,-0.00492246,0.01169071,0.08063787
s05_n1_advec_true,147,30.63878119,0.31486354,0.99967770,128.32950885,144.29364208,0.04648635,0.04134327,-0.00514308,0.01201277,0.08095993
s05_n1_advec_true,148,30.52112884,0.79362431,0.99778984,129.12313316,145.29143193,0.04680781,0.04159895,-0.00520886,0.01233423,0.08128139
s05_n1_advec_true,149,30.32148776,0.00240377,0.99313563,129.12553693,146.28456756,0.04712776,0.04159972,-0.00552804,0.01265418,0.08160134
s05_n1_advec_true,150,30.18615579,2.00795176,0.99742329,131.13348868,147.28199085,0.04744909,0.04224661,-0.00520248,0.01297552,0.08192267
s05_n1_advec_true,151,30.12553524,0.07813659,0.99855266,131.21162527,148.28054351,0.04777079,0.04227179,-0.00549901,0.01329721,0.08224437
s05_n1_advec_true,152,29.98412572,1.80171830,0.99918854,133.01334357,149.27973205,0.04809270,0.04285224,-0.00524046,0.01361912,0.08256628
s05_n1_advec_true,153,29.86402630,0.16889910,0.99891263,133.18224268,150.27864468,0.04841451,0.04290665,-0.00550786,0.01394093,0.08288809
s05_n1_advec_true,154,29.77771645,0.65764903,0.99877363,133.83989171,151.27741831,0.04873628,0.04311852,-0.00561776,0.01426270,0.08320986
s05_n1_advec_true,155,29.69853889,3.37146643,0.99832224,137.21135814,152.27574055,0.04905791,0.04420469,-0.00485322,0.01458433,0.08353149
s05_n1_advec_true,156,29.65462486,1.84718555,0.99688330,139.05854369,153.27262385,0.04937907,0.04479979,-0.00457928,0.01490549,0.08385265
s05_n1_advec_true,157,29.35775447,0.00000289,0.99827394,139.05854658,154.27089779,0.04970068,0.04479979,-0.00490089,0.01522710,0.08417425
s05_n1_advec_true,158,29.27743989,0.72693119,0.99695061,139.78547777,155.26784840,0.05002186,0.04503398,-0.00498788,0.01554828,0.08449544
s05_n1_advec_true,159,29.13120089,0.23714707,0.99812319,140.02262484,156.26597159,0.05034342,0.04511038,-0.00523304,0.01586984,0.08481700
s05_n1_advec_true,160,28.98582997,0.16089674,0.99825453,140.18352159,157.26422612,0.05066502,0.04516222,-0.00550280,0.01619144,0.08513860
s05_n1_advec_true,161,28.92059117,0.02286607,0.99828177,140.20638765,158.26250789,0.05098663,0.04516958,-0.00581705,0.01651305,0.08546021
s05_n1_advec_true,162,28.85192917,0.77591545,0.99808011,140.98230311,159.26058800,0.05130818,0.04541956,-0.00588862,0.01683460,0.08578176
s05_n1_advec_true,163,28.67424487,0.16754973,0.99738271,141.14985284,160.25797071,0.05162950,0.04547354,-0.00615597,0.01715592,0.08610308
s05_n1_advec_true,164,28.56792249,4.46871348,0.99919241,145.61856632,161.25716312,0.05195141,0.04691320,-0.00503821,0.01747783,0.08642498
s05_n1_advec_true,165,28.42868929,0.06534374,0.99633806,145.68391005,162.25350118,0.05227239,0.04693425,-0.00533814,0.01779881,0.08674597
s05_n1_advec_true,166,28.21979120,0.42338634,0.99871738,146.10729639,163.25221856,0.05259414,0.04707065,-0.00552349,0.01812056,0.08706772
s05_n1_advec_true,167,28.10118404,0.14126310,0.99775084,146.24855949,164.24996940,0.05291558,0.04711616,-0.00579942,0.01844200,0.08738916
s05_n1_advec_true,168,28.02530680,0.02946018,0.99910769,146.27801967,165.24907709,0.05323746,0.04712565,-0.00611181,0.01876388,0.08771104
s05_n1_advec_true,169,28.00784327,0.21007177,0.99748177,146.48809144,166.24655886,0.05355881,0.04719333,-0.00636549,0.01908523,0.08803239
s05_n1_advec_true,170,27.84367161,2.38980722,0.99832673,148.87789867,167.24488559,0.05388044,0.04796324,-0.00591720,0.01940686,0.08835402
s05_n1_advec_true,171,27.80521569,0.28642776,0.99761877,149.16432642,168.24250436,0.05420184,0.04805552,-0.00614632,0.01972826,0.08867542
s05_n1_advec_true,172,27.60310509,0.83750333,0.99939223,150.00182976,169.24189660,0.05452381,0.04832533,-0.00619848,0.02005023,0.08899739
s05_n1_advec_true,173,27.51230353,0.67702506,0.99921202,150.67885481,170.24110861,0.05484572,0.04854345,-0.00630227,0.02037214,0.08931930
s05_n1_advec_true,174,27.40013303,1.82179529,0.99501195,152.50065010,171.23612056,0.05516628,0.04913036,-0.00603591,0.02069270,0.08963986
s05_n1_advec_true,175,27.34361180,0.11046090,0.99927083,152.61111100,172.23539139,0.05548821,0.04916595,-0.00632226,0.02101463,0.08996179
s05_n1_advec_true,176,27.20362390,0.15094702,0.99883980,152.76205802,173.23423119,0.05581000,0.04921458,-0.00659542,0.02133642,0.09028358
s05_n1_advec_true,177,27.03479439,9.26867905,0.99709309,162.03073707,174.23132429,0.05613123,0.05220062,-0.00393060,0.02165765,0.09060480
s05_n1_advec_true,178,26.96882251,3.82301595,0.99389037,165.85375302,175.22521466,0.05645142,0.05343227,-0.00301916,0.02197784,0.09092500
s05_n1_advec_true,179,26.88566830,0.02324516,0.99959278,165.87699818,176.22480744,0.05677346,0.05343975,-0.00333370,0.02229988,0.09124704
s05_n1_advec_true,180,26.84654386,0.41071050,0.99851911,166.28770868,177.22332654,0.05709514,0.05357207,-0.00352307,0.02262156,0.09156872
s05_n1_advec_true,181,26.72209813,0.14503766,0.99733337,166.43274634,178.22065991,0.05741645,0.05361880,-0.00379765,0.02294287,0.09189003
s05_n1_advec_true,182,26.51649398,0.35678398,0.99701611,166.78953032,179.21767602,0.05773765,0.05373374,-0.00400391,0.02326407,0.09221123
s05_n1_advec_true,183,26.38836872,1.67558893,0.99926546,168.46511925,180.21694148,0.05805958,0.05427356,-0.00378603,0.02358600,0.09253316
s05_n1_advec_true,184,26.37817620,1.14403915,0.99717022,169.60915840,181.21411170,0.05838083,0.05464213,-0.00373871,0.02390726,0.09285441
s05_n1_advec_true,185,26.25972688,0.00022208,0.99851417,169.60938048,182.21262588,0.05870252,0.05464220,-0.00406032,0.02422894,0.09317610
s05_n1_advec_true,186,26.24683855,1.16215964,0.99608482,170.77154012,183.20871070,0.05902342,0.05501660,-0.00400682,0.02454985,0.09349700
