date,split,dimension,kl_fitted_null,kl_margin_matched_null,kl_fitted_null_per_observation,kl_margin_matched_null_per_observation
2023-07-04,design,800,1.90258410663,4.94983349531,0.00237823013328,0.00618729186914
2023-07-29,design,800,2.08174539466,5.11570032771,0.00260218174333,0.00639462540963
2024-07-13,design,800,2.13412894766,5.21402631256,0.00266766118458,0.0065175328907
2024-07-19,heldout,800,2.08379347916,5.07253934013,0.00260474184895,0.00634067417516
2025-07-06,heldout,800,2.04569200253,4.99567661984,0.00255711500317,0.00624459577479
