rank_by_g,eigenvalue,log2_eigenvalue,g_score,cumulative_g,cumulative_g_fraction,variance_direction
25,1.20372534402,0.267506247561,0.00915207137072,0.299748296257,0.192330723873,true_gt_null
26,0.823224813542,-0.280641626462,0.00887538283594,0.308623679093,0.198025531239,true_lt_null
27,1.1993802492,0.262289120525,0.00878764240849,0.317411321501,0.203664040771,true_gt_null
28,0.825770451386,-0.276187299528,0.00860444968028,0.326015771182,0.209185006381,true_lt_null
29,1.19692287858,0.259330198002,0.00858444150119,0.334600212683,0.214693133929,true_gt_null
30,0.826979838968,-0.274075936682,0.00847740086935,0.343077613552,0.220132579845,true_lt_null
31,0.827403287414,-0.273337405231,0.00843316959544,0.351510783148,0.225543645172,true_lt_null
32,0.828049405052,-0.272211247093,0.00836593174584,0.359876714893,0.230911567955,true_lt_null
33,0.830221648133,-0.268431544003,0.00814210801579,0.368018822909,0.23613587631,true_lt_null
34,1.19058833587,0.251674665547,0.00807037551591,0.376089198425,0.241314158169,true_gt_null
35,0.832320676257,-0.26478861831,0.00792908024143,0.384018278667,0.246401779222,true_lt_null
36,1.18879553036,0.249500596746,0.00792744758851,0.391945726255,0.251488352697,true_gt_null
37,0.83268389473,-0.264159174394,0.00789254084029,0.399838267095,0.256552528581,true_lt_null
38,1.1870109027,0.247333186198,0.00778630101295,0.407624568108,0.261548536661,true_gt_null
39,0.834357433397,-0.261262537453,0.00772541230937,0.415349980418,0.266505476067,true_lt_null
40,0.834767685618,-0.260553340941,0.00768474963832,0.423034730056,0.271436324647,true_lt_null
41,1.18557813569,0.245590746968,0.00767380092866,0.430708530985,0.276360148087,true_gt_null
42,1.18401219138,0.243683935996,0.00755167909885,0.438260210083,0.281205613185,true_gt_null
43,0.83669140082,-0.257232487167,0.00749568702416,0.445755897108,0.286015151485,true_lt_null
44,0.836966603249,-0.256758037569,0.00746885653825,0.453224753646,0.290807474252,true_lt_null
45,0.838309923236,-0.254444387891,0.00733866665589,0.460563420302,0.295516261884,true_lt_null
46,1.1805556363,0.239466033374,0.00728521521555,0.467848635517,0.300190752894,true_gt_null
47,1.17877242206,0.23728521344,0.00714942269002,0.474998058207,0.304778113884,true_gt_null
48,0.840382007306,-0.250882820845,0.00714036361263,0.48213842182,0.309359662202,true_lt_null
49,0.841842234149,-0.248378205226,0.00700244340708,0.489140865227,0.313852715294,true_lt_null
50,1.17620003977,0.234133444391,0.00695555145688,0.496096416684,0.3183156806,true_gt_null
51,0.842448494257,-0.247339609604,0.00694562364723,0.503042040331,0.322772275818,true_lt_null
52,0.842929567891,-0.246516005001,0.00690072086002,0.509942761191,0.327200059578,true_lt_null
53,0.844149534569,-0.244429511036,0.00678758049435,0.516730341686,0.331555247868,true_lt_null
54,0.845147352561,-0.24272519577,0.00669581882984,0.523426160515,0.335851558134,true_lt_null
55,0.846554151355,-0.240325739238,0.006567629962,0.529993790477,0.340065617198,true_lt_null
56,1.17080857646,0.227505218994,0.00655698767622,0.536550778154,0.344272847738,true_gt_null
57,0.846788523579,-0.239926378079,0.00654640804301,0.543097186197,0.348473289953,true_lt_null
58,0.848477491169,-0.23705170714,0.00639460681007,0.549491793007,0.352576330311,true_lt_null
59,1.16820035933,0.224287733652,0.00636797455641,0.555859767563,0.356662282329,true_gt_null
60,0.848825808679,-0.236459572603,0.00636354737277,0.562223314936,0.360745393686,true_lt_null
61,0.849486422108,-0.235337206824,0.00630487174925,0.568528186685,0.364790856371,true_lt_null
62,1.16654406593,0.222240805825,0.0062492389855,0.574777425671,0.368800622807,true_gt_null
63,0.850537698597,-0.233552912644,0.00621212075427,0.580989546425,0.372786572674,true_lt_null
64,0.850588887534,-0.233466087801,0.00620762402477,0.58719717045,0.376769637256,true_lt_null
65,0.851305647893,-0.232250893022,0.00614484978694,0.593342020237,0.380712423328,true_lt_null
66,0.851803973481,-0.231406635124,0.00610141508991,0.599443435327,0.384627339928,true_lt_null
67,0.852130022635,-0.230854513381,0.00607308885238,0.605516524179,0.388524081259,true_lt_null
68,1.16323860884,0.218147059398,0.00601529483775,0.611531819017,0.392383739596,true_gt_null
69,0.853306158765,-0.228864634135,0.00597151732295,0.61750333634,0.396215308494,true_lt_null
70,0.854654465965,-0.226586833949,0.00585624553427,0.623359581874,0.399972914315,true_lt_null
71,1.16041343572,0.214638904831,0.0058185419986,0.629178123872,0.403706328011,true_gt_null
72,0.855543075298,-0.225087600834,0.00578095559752,0.63495907947,0.40741562474,true_lt_null
73,0.85664750246,-0.223226415717,0.00568813157026,0.64064721104,0.411065361789,true_lt_null
74,0.858588281058,-0.21996161343,0.00552702661935,0.64617423766,0.414611727336,true_lt_null
75,0.859283917507,-0.218793201355,0.00546990407605,0.651644141736,0.418121440731,true_lt_null
76,1.15497152647,0.207857285299,0.00544791760358,0.657092059339,0.421617046709,true_gt_null
77,0.860324357515,-0.21704741094,0.00538507922769,0.662477138567,0.425072333024,true_lt_null
78,1.1537677295,0.206352817374,0.00536742796789,0.667844566535,0.428516293571,true_gt_null
79,0.86110812989,-0.215733685765,0.00532166296506,0.6731662295,0.431930889427,true_lt_null
80,0.861426946463,-0.215199641379,0.00529598557119,0.678462215071,0.435329009621,true_lt_null
81,0.861623368273,-0.214870716831,0.00528019991484,0.683742414986,0.438717001094,true_lt_null
82,0.862332276444,-0.213684214889,0.00522344376237,0.688965858748,0.442068575506,true_lt_null
83,1.15088516691,0.202743891333,0.00517690512646,0.694142763875,0.445390288833,true_gt_null
84,0.863403565071,-0.211893045058,0.00513831591663,0.699281079791,0.44868724175,true_lt_null
85,1.15016421158,0.201839852754,0.00512974336034,0.704410823152,0.451978694166,true_gt_null
86,0.863973471207,-0.210941080583,0.00509334323897,0.709504166391,0.45524679078,true_lt_null
87,1.14938700622,0.200864644763,0.00507912201498,0.714583288406,0.458505762477,true_gt_null
88,0.864509194484,-0.210046787161,0.00505126639515,0.719634554801,0.461746860873,true_lt_null
89,0.865271664045,-0.208774936891,0.00499171146138,0.724626266262,0.464949746397,true_lt_null
90,0.865546287084,-0.208317121787,0.00497035635673,0.729596622619,0.468138929615,true_lt_null
91,1.14690905104,0.197750991338,0.00491925446982,0.734515877089,0.471295323779,true_gt_null
92,1.14670558837,0.197495033277,0.00490623144173,0.73942210853,0.474443361838,true_gt_null
93,0.866944407298,-0.205988611114,0.00486241615948,0.74428452469,0.477563286226,true_lt_null
94,0.866977585567,-0.205933399721,0.00485987048333,0.749144395173,0.480681577204,true_lt_null
95,1.14494083741,0.195273051789,0.00479393606151,0.753938331235,0.48375756197,true_gt_null
96,0.8678809112,-0.204431002227,0.00479084200637,0.758729173241,0.486831561464,true_lt_null
97,0.869014550061,-0.202547762352,0.00470498023225,0.763434153473,0.489850468544,true_lt_null
98,1.14347780866,0.193428367809,0.00470174043707,0.76813589391,0.49286729684,true_gt_null
99,0.869441342155,-0.201839397127,0.00467287559987,0.77280876951,0.49586560428,true_lt_null
100,0.869962169704,-0.200975428141,0.00463386054088,0.777442630051,0.498838878067,true_lt_null
101,1.14203775986,0.191610352153,0.00461179224823,0.782054422299,0.501797991939,true_gt_null
102,0.87090186152,-0.199417938492,0.00456392166939,0.786618343969,0.504726390096,true_lt_null
103,0.871141793119,-0.199020533836,0.00454615751026,0.791164501479,0.507643390045,true_lt_null
104,0.871564743353,-0.198320257334,0.00451493528632,0.795679436765,0.510540356542,true_lt_null
105,1.14015631305,0.18923162843,0.00449547166647,0.800174908432,0.513424834387,true_gt_null
106,0.871886336371,-0.197788024842,0.0044912740693,0.804666182501,0.516306618883,true_lt_null
107,1.13997583455,0.189003242161,0.00448438506587,0.809150567567,0.519183983114,true_gt_null
108,0.872390885572,-0.196953397591,0.00445428890721,0.813604856474,0.522042036423,true_lt_null
109,1.13925323724,0.188088470051,0.0044401222643,0.818044978739,0.524890999836,true_gt_null
110,0.873447237356,-0.195207538515,0.00437739615107,0.82242237489,0.527699715618,true_lt_null
111,1.13808146215,0.186603827266,0.00436877269794,0.826791147588,0.530502898241,true_gt_null
112,1.13754784241,0.185927222726,0.00433645609511,0.831127603683,0.533285345215,true_gt_null
113,1.13727833772,0.185585382902,0.00432017640213,0.835447780085,0.536057346474,true_gt_null
114,0.874674128531,-0.19318247305,0.00428900752939,0.839736787614,0.538809348514,true_lt_null
115,0.874869984895,-0.192859462039,0.00427498862568,0.84401177624,0.541552355455,true_lt_null
116,0.87516634644,-0.192370832942,0.004253823458,0.848265599698,0.544281781961,true_lt_null
117,1.13598020364,0.183937693682,0.00424215493311,0.852507754631,0.547003721465,true_gt_null
118,1.13483240734,0.182479255271,0.00417371302042,0.856681467651,0.549681745849,true_gt_null
119,0.876839708168,-0.189614961873,0.00413539219077,0.860816859842,0.552335182027,true_lt_null
120,0.876944706382,-0.189442214981,0.0041280217874,0.86494488163,0.554983889054,true_lt_null
121,1.13387068528,0.181256114408,0.00411676031089,0.86906164194,0.557625370258,true_gt_null
122,0.877501660534,-0.188526239393,0.00408904591571,0.873150687856,0.560249068777,true_lt_null
123,1.1333953263,0.180651158433,0.00408874258264,0.877239430439,0.562872572665,true_gt_null
124,0.878099526425,-0.187543626491,0.00404743117957,0.881286861618,0.565469569473,true_lt_null
125,0.878471472029,-0.186932658773,0.00402165870632,0.885308520325,0.568050029612,true_lt_null
126,1.13202694071,0.178908292767,0.00400858099914,0.889317101324,0.570622098561,true_gt_null
127,0.879275013326,-0.185613623139,0.00396628643935,0.893283387763,0.573167029596,true_lt_null
128,0.879614867208,-0.185056106127,0.00394299270752,0.897226380471,0.575697014424,true_lt_null
129,1.13077388959,0.177310475762,0.00393581661476,0.901162197085,0.578222394778,true_gt_null
130,0.879838362049,-0.184689588966,0.0039277149599,0.905089912045,0.58074257678,true_lt_null
131,0.88042915978,-0.183721166862,0.00388748429984,0.908977396345,0.583236945151,true_lt_null
132,0.880862049215,-0.183011996851,0.00385814942029,0.912835545766,0.585712491068,true_lt_null
133,1.12885852623,0.174864692222,0.00382577891666,0.916661324682,0.58816726675,true_gt_null
134,0.881436036935,-0.182072213425,0.00381943916427,0.920480763846,0.590617974589,true_lt_null
135,0.881763919797,-0.181535649227,0.00379742161506,0.924278185462,0.59305455507,true_lt_null
136,1.12821590897,0.174043185639,0.00378918277458,0.928067368236,0.595485849176,true_gt_null
137,0.882577916975,-0.180204444864,0.00374305992863,0.931810428165,0.597887548984,true_lt_null
138,1.1272373882,0.172791368848,0.00373376902799,0.935544197193,0.600283287372,true_gt_null
139,0.88304256839,-0.179445108061,0.00371221955399,0.939256416747,0.602665198738,true_lt_null
140,1.12655168386,0.171913502954,0.00369516199338,0.94295157874,0.605036165279,true_gt_null
141,0.884059571733,-0.177784507004,0.00364520075489,0.946596779495,0.607375074652,true_lt_null
142,1.12558883959,0.170679929186,0.00364126394881,0.950238043444,0.609711458011,true_gt_null
143,1.12531468089,0.170328490406,0.00362598400039,0.953864027444,0.612038037132,true_gt_null
144,0.884455558264,-0.17713844206,0.00361928497325,0.957483312417,0.614360317883,true_lt_null
145,1.12473171382,0.169580911396,0.003593591604,0.961076904021,0.616666112722,true_gt_null
146,1.12435162286,0.169093285762,0.00357254429219,0.964649448314,0.618958402748,true_gt_null
147,0.885215761671,-0.175898955676,0.00356981343047,0.968219261744,0.621248940542,true_lt_null
148,0.885533121145,-0.175381826512,0.00354926985666,0.971768531601,0.623526296741,true_lt_null
149,1.12382146735,0.168412864184,0.00354328268586,0.975311814287,0.625799811328,true_gt_null
150,0.886130228894,-0.17440935686,0.00351079143233,0.978822605719,0.628052478202,true_lt_null
151,0.886518921975,-0.173776670364,0.00348586554259,0.982308471262,0.63028915161,true_lt_null
152,1.12271646199,0.166993626282,0.00348265037851,0.98579112164,0.632523762037,true_gt_null
153,1.12173608471,0.165733287291,0.00342926194796,0.989220383588,0.634724116271,true_gt_null
154,0.887483993353,-0.172206995572,0.00342439340338,0.992644776991,0.636921346648,true_lt_null
155,0.887806715484,-0.171682473453,0.00340396895461,0.996048745946,0.639105471866,true_lt_null
156,1.12087356338,0.164623548643,0.00338260739304,0.999431353339,0.641275890637,true_gt_null
157,1.12026574385,0.163841001802,0.00334990769646,1.00278126104,0.643425327948,true_gt_null
158,0.888777806503,-0.170105302966,0.00334290882629,1.00612416986,0.6455702745,true_lt_null
159,1.11984563289,0.163299875124,0.00332739242926,1.00945156229,0.647705265099,true_gt_null
160,0.889154420423,-0.169494099644,0.00331938885618,1.01277095115,0.649835120279,true_lt_null
161,1.11927599995,0.16256583137,0.00329697614227,1.01606792729,0.651950594548,true_gt_null
162,0.889798502255,-0.168449424774,0.0032793730522,1.01934730034,0.654054773958,true_lt_null
163,0.889821624855,-0.168411934907,0.0032779413546,1.0226252417,0.656158034732,true_lt_null
164,0.890331198192,-0.167585984533,0.00324647543612,1.02587171713,0.65824110569,true_lt_null
165,1.11762975875,0.160442340526,0.0032098013864,1.02908151852,0.660300645083,true_gt_null
166,0.89137123616,-0.165901687806,0.00318276165639,1.03226428018,0.662342834683,true_lt_null
167,1.11690818086,0.159510589164,0.0031719328546,1.03543621303,0.664378076083,true_gt_null
168,0.891656638491,-0.165439834644,0.00316539671328,1.03860160974,0.666409123628,true_lt_null
169,0.892663375823,-0.163811858609,0.00310455188015,1.04170616162,0.668401130648,true_lt_null
170,1.11508863462,0.157158389647,0.00307736996726,1.04478353159,0.670375696645,true_gt_null
171,0.893154109633,-0.16301896767,0.00307512372557,1.04785865532,0.672348821361,true_lt_null
172,1.11459815012,0.15652366411,0.00305210682419,1.05091076214,0.674307177496,true_gt_null
173,0.893595524798,-0.162306134187,0.00304878204861,1.05395954419,0.676263400319,true_lt_null
174,0.89395247606,-0.161729957411,0.0030275700256,1.05698711421,0.678206012644,true_lt_null
175,0.894384892584,-0.161032275644,0.00300198021299,1.05998909443,0.680132205502,true_lt_null
176,1.11359999269,0.155231106833,0.00300099432832,1.06299008876,0.682057765776,true_gt_null
177,0.894791209851,-0.160377011006,0.0029780414281,1.06596813018,0.683968598534,true_lt_null
178,1.11303158619,0.154494534811,0.00297206748654,1.06894019767,0.685875598167,true_gt_null
179,0.895137647015,-0.159818549497,0.00295771200004,1.07189790967,0.687773386735,true_lt_null
180,0.895659496974,-0.158977727998,0.00292723045394,1.07482514012,0.689651617101,true_lt_null
181,0.89584868662,-0.158673020527,0.00291622171434,1.07774136184,0.691522783811,true_lt_null
182,1.1114502957,0.152443432166,0.00289228024805,1.08063364209,0.6933785887,true_gt_null
183,0.896361736453,-0.157847029939,0.00288648010741,1.08352012219,0.695230671983,true_lt_null
184,1.11124512231,0.152177086518,0.00288200192309,1.08640212412,0.69707988188,true_gt_null
185,1.11092229182,0.151757904827,0.00286586398277,1.0892679881,0.698918737017,true_gt_null
186,0.896864157022,-0.157038610113,0.0028575134304,1.09212550153,0.700752234099,true_lt_null
187,0.897190263231,-0.156514131245,0.00283879601061,1.09496429754,0.702573721322,true_lt_null
188,0.89781396283,-0.155511561622,0.0028031816565,1.0977674792,0.704372356923,true_lt_null
189,1.1095728186,0.150004351247,0.00279886272821,1.10056634193,0.706168221324,true_gt_null
190,0.898247702472,-0.154814754765,0.00277855662309,1.10334489855,0.707951056501,true_lt_null
191,1.10912773161,0.149425521629,0.00277692629411,1.10612182484,0.709732845591,true_gt_null
192,0.898621607242,-0.15421434319,0.00275742221322,1.10887924706,0.711502120069,true_lt_null
193,1.10854784458,0.148671037819,0.00274846694282,1.111627714,0.71326564848,true_gt_null
194,1.10795250882,0.147896043164,0.00271939174489,1.11434710574,0.71501052106,true_gt_null
195,0.899309069801,-0.153111076101,0.00271879025634,1.117065896,0.716755007699,true_lt_null
196,0.899552367077,-0.152720825058,0.00270518818934,1.11977108419,0.718490766698,true_lt_null
197,1.10764550318,0.147496227382,0.00270445451289,1.1224755387,0.72022605494,true_gt_null
198,0.899724805844,-0.152444295618,0.00269556977194,1.12517110847,0.721955642371,true_lt_null
199,0.900438998592,-0.151299552693,0.00265592848034,1.12782703695,0.723659794333,true_lt_null
200,1.10639352002,0.145864611982,0.00264393774194,1.1304709747,0.725356252548,true_gt_null
201,1.10615430683,0.145552653358,0.00263244776607,1.13310342246,0.727045338327,true_gt_null
202,0.900870599895,-0.150608201165,0.00263212495071,1.13573554741,0.728734216974,true_lt_null
203,0.901423689787,-0.149722729715,0.00260178887707,1.13833733629,0.73040363076,true_lt_null
204,1.1052902796,0.144425310738,0.00259114132909,1.14092847762,0.732066212646,true_gt_null
205,0.902379675684,-0.148193520635,0.00254979834465,1.14347827596,0.733702267187,true_lt_null
206,0.902659809154,-0.14774572193,0.00253466987497,1.14601294584,0.735328614686,true_lt_null
207,0.902828975376,-0.147475373788,0.00252555745938,1.1485385033,0.736949115287,true_lt_null
208,1.10361542932,0.142237531835,0.00251194257889,1.15105044588,0.738560880026,true_gt_null
209,0.903179445928,-0.146915440481,0.00250673463892,1.15355718052,0.740169303139,true_lt_null
210,1.10338386737,0.141934792017,0.00250108322797,1.15605826374,0.741774100076,true_gt_null
211,0.903319856505,-0.146691172867,0.00249921469547,1.15855747844,0.743377698086,true_lt_null
212,1.10298723196,0.141416090571,0.00248253374725,1.16104001219,0.74497059292,true_gt_null
213,1.10247540531,0.140746471624,0.00245869266434,1.16349870485,0.746548190344,true_gt_null
214,0.904174074649,-0.145327542982,0.00245372566198,1.16595243051,0.748122600736,true_lt_null
215,1.10214426753,0.140313080921,0.00244332554687,1.16839575606,0.749690337991,true_gt_null
216,0.90471851273,-0.144459102092,0.00242496602564,1.17082072209,0.751246295029,true_lt_null
217,0.905104549042,-0.143843646699,0.00240468359662,1.17322540568,0.752789238033,true_lt_null
218,1.10076164259,0.138502103529,0.0023796500157,1.1756050557,0.754316118472,true_gt_null
219,0.905734055645,-0.14284059089,0.00237180424507,1.17797685994,0.755837964744,true_lt_null
220,0.906041172764,-0.142351483476,0.00235585109192,1.18033271104,0.757349574823,true_lt_null
221,1.09979095962,0.137229332675,0.00233541729189,1.18266812833,0.758848073744,true_gt_null
222,0.906565569904,-0.141516724169,0.00232874413179,1.18499687246,0.760342290893,true_lt_null
223,1.09946485039,0.136801482345,0.00232064430545,1.18731751676,0.761831310863,true_gt_null
224,0.906872013497,-0.14102913677,0.00231298101324,1.18963049778,0.763315413752,true_lt_null
225,1.09868061883,0.135772062727,0.00228529817696,1.19191579595,0.764781754205,true_gt_null
226,0.907433577486,-0.14013605061,0.0022842429304,1.19420003888,0.76624741757,true_lt_null
227,1.09841137894,0.13541847621,0.00227322198152,1.19647326087,0.767706009444,true_gt_null
228,0.907731516629,-0.139662445945,0.00226907363285,1.1987423345,0.769161939568,true_lt_null
229,0.907809899926,-0.139537873524,0.00226509177047,1.20100742627,0.770615314768,true_lt_null
230,0.908362581199,-0.138659817543,0.0022371213926,1.20324454766,0.772050743033,true_lt_null
231,1.09734324414,0.134014864993,0.00222560915725,1.20547015682,0.773478784578,true_gt_null
232,1.09710696288,0.133704188722,0.00221514071784,1.20768529754,0.774900109147,true_gt_null
233,1.09683464768,0.133346049935,0.00220310456205,1.2098884021,0.776313710827,true_gt_null
234,0.909198232925,-0.137333214684,0.00219518173998,1.21208358384,0.777722228901,true_lt_null
235,1.09653435721,0.132951016023,0.00218986765008,1.21427345149,0.779127337239,true_gt_null
236,0.90960407663,-0.136689374825,0.0021749657013,1.21644841719,0.780522883879,true_lt_null
237,1.09538822205,0.131442273268,0.00213969046582,1.21858810766,0.781895796491,true_gt_null
238,0.910445104651,-0.135356062458,0.00213338885765,1.22072149651,0.783264665733,true_lt_null
239,1.09500217959,0.130933741498,0.00212291291519,1.22284440943,0.784626813184,true_gt_null
240,0.910792414674,-0.134805818518,0.0021163438514,1.22496075328,0.785984745656,true_lt_null
241,1.09481104234,0.130681891008,0.00211462901765,1.2270753823,0.787341577821,true_gt_null
242,1.09442531231,0.130173502961,0.00209795787673,1.22917334018,0.788687713102,true_gt_null
243,1.0938534185,0.129419423163,0.00207335511146,1.23124669529,0.790018062247,true_gt_null
244,0.911682235968,-0.133397029793,0.00207300553188,1.23331970082,0.791348187086,true_lt_null
245,0.912095085047,-0.132743863069,0.00205305973478,1.23537276055,0.79266551389,true_lt_null
246,1.09316162393,0.128506719214,0.00204377690952,1.23741653746,0.793976884454,true_gt_null
247,0.912486382437,-0.13212506602,0.00203424971527,1.23945078718,0.795282141982,true_lt_null
248,0.913027716785,-0.131269438116,0.00200837885427,1.24145916603,0.796570799712,true_lt_null
249,1.09228887312,0.127354450311,0.00200674747835,1.24346591351,0.797858410684,true_gt_null
250,1.09180507018,0.126715301879,0.00198635797656,1.24545227149,0.799132938921,true_gt_null
251,0.913554393984,-0.130437463907,0.00198337716485,1.24743564865,0.800405554547,true_lt_null
252,0.913701952674,-0.130204456433,0.00197640227376,1.24941205093,0.801673694799,true_lt_null
253,1.09147134114,0.126274249858,0.00197235043826,1.25138440136,0.802939235229,true_gt_null
254,0.914459889202,-0.129008204212,0.00194078111028,1.25332518247,0.80418451949,true_lt_null
255,1.09067633881,0.125223041467,0.00193917033737,1.25526435281,0.805428770215,true_gt_null
256,0.914600516084,-0.128786361669,0.00193420978472,1.2571985626,0.806669838046,true_lt_null
257,0.914877994844,-0.128348731785,0.00192127820468,1.2591198408,0.807902608449,true_lt_null
258,0.915245541605,-0.127769254077,0.00190421991529,1.26102406072,0.809124433558,true_lt_null
259,1.089818762,0.124088233257,0.00190367648924,1.26292773721,0.810345909982,true_gt_null
260,0.915397822778,-0.127529234314,0.00189717599064,1.2648249132,0.811563215422,true_lt_null
261,1.08953173704,0.123708221419,0.00189186607436,1.26671677927,0.812777113803,true_gt_null
262,0.916131129879,-0.126373982497,0.00186344977149,1.26858022904,0.813972779126,true_lt_null
263,1.08879803471,0.122736367883,0.00186183368112,1.27044206272,0.8151674075,true_gt_null
264,0.916324440162,-0.12606959554,0.00185461243236,1.27229667516,0.816357402426,true_lt_null
265,1.08846508654,0.122295132579,0.00184828009953,1.27414495526,0.817543334269,true_gt_null
266,1.08770815814,0.121291520483,0.00181764134598,1.2759625966,0.818709607039,true_gt_null
267,0.917439318121,-0.124315357467,0.00180407882468,1.27776667543,0.819867177542,true_lt_null
268,1.08722326719,0.120648236039,0.00179814127176,1.2795648167,0.82102093827,true_gt_null
269,0.917842106,-0.123682102995,0.00178600348818,1.28135082019,0.822166910901,true_lt_null
270,1.08686186561,0.12016859311,0.00178367205079,1.28313449224,0.823311387587,true_gt_null
271,0.918230545793,-0.123071669447,0.00176866323839,1.28490315548,0.824446234007,true_lt_null
272,1.08592459517,0.11892392823,0.0017464048069,1.28664956028,0.82556679851,true_gt_null
273,1.08584181724,0.118813950196,0.0017431313271,1.28839269161,0.826685262616,true_gt_null
274,0.919015443432,-0.121838989657,0.00173389779733,1.29012658941,0.827797802112,true_lt_null
275,1.08552716362,0.118395827596,0.00173071476724,1.29185730417,0.828908299246,true_gt_null
276,0.919275308235,-0.121431104599,0.0017224680098,1.29357977218,0.830013504925,true_lt_null
277,1.08494050026,0.117615925308,0.00170767662054,1.2952874488,0.831109219845,true_gt_null
278,0.919795156384,-0.120615494342,0.00169972310948,1.29698717191,0.832199831468,true_lt_null
279,1.0842890558,0.116749409619,0.00168226584336,1.29866943776,0.833279241799,true_gt_null
280,0.92032472483,-0.119785107366,0.00167671713684,1.30034615489,0.834355091852,true_lt_null
281,0.920644957709,-0.119283199708,0.00166288563724,1.30200904053,0.835422067052,true_lt_null
282,1.08377833954,0.116069718735,0.00166247062573,1.30367151116,0.836488775964,true_gt_null
283,1.08331392729,0.115451373804,0.00164456652391,1.30531607768,0.837543996874,true_gt_null
284,0.921126857614,-0.11852823689,0.00164218541569,1.3069582631,0.838597689968,true_lt_null
285,1.08297846807,0.115004559365,0.00163169099695,1.30858995409,0.839644649416,true_gt_null
286,0.921599762116,-0.117787750497,0.00162200463861,1.31021195873,0.840685393701,true_lt_null
287,0.92219999997,-0.116848429185,0.00159657960604,1.31180853834,0.841709824248,true_lt_null
288,1.08200795962,0.113711112167,0.00159471141378,1.31340324975,0.842733056088,true_gt_null
289,1.0817393487,0.1133529154,0.00158454749298,1.31498779724,0.843749766342,true_gt_null
290,0.922755394544,-0.115979828216,0.00157324273664,1.31656103998,0.844759223003,true_lt_null
291,1.08132822845,0.112804507974,0.00156905089573,1.31813009088,0.845765990008,true_gt_null
292,1.08118606277,0.112614819777,0.00156370897637,1.31969379985,0.84676932942,true_gt_null
293,0.923030902566,-0.115549145573,0.00156173351794,1.32125553337,0.847771401298,true_lt_null
294,0.923177570166,-0.115319922685,0.00155562471844,1.32281115809,0.848769553521,true_lt_null
295,0.923315223283,-0.115104821416,0.00154990285855,1.32436106095,0.849764034365,true_lt_null
296,1.08046099728,0.111646994415,0.00153659894247,1.32589765989,0.850749978874,true_gt_null
297,0.923938308558,-0.114131568905,0.00152414187863,1.32742180177,0.851727930424,true_lt_null
298,0.924127125497,-0.113836768453,0.00151638029712,1.32893818207,0.852700901826,true_lt_null
299,1.07965034022,0.110564151177,0.00150655528037,1.33044473735,0.853667569098,true_gt_null
300,0.924459987075,-0.113317217332,0.00150274838885,1.33194748574,0.854631793712,true_lt_null
301,0.924600967601,-0.113097222523,0.00149699426094,1.33344448,0.855592326244,true_lt_null
302,1.07938735927,0.110212697085,0.00149686951085,1.33494134951,0.856552778731,true_gt_null
303,0.924655402697,-0.113012287579,0.00149477560049,1.33643612511,0.857511887679,true_lt_null
304,1.07915541901,0.109902655453,0.00148835162285,1.33792447673,0.858466874742,true_gt_null
