maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
7,1,1.334305,7.931744,8,8,36.176914,29.894049,0.008532,93,93,808.896817,727.143271,0.005090,0.005662,0.005090,1.192594,1453.093948,0.000008,0.010171
7,2,0.312278,7.999974,8,8,11.264669,11.620981,0.000003,94,94,809.209094,735.143245,0.005146,0.005664,0.005146,9.192568,1461.093922,0.000064,0.010227
7,3,0.779495,7.998269,8,8,5.929649,6.225168,0.000216,95,95,809.988590,743.141514,0.005202,0.005670,0.005202,17.190837,1469.092191,0.000120,0.010283
7,4,1.977596,7.999592,8,8,4.751807,4.418082,0.000051,96,96,811.966186,751.141107,0.005258,0.005684,0.005258,25.190430,1477.091784,0.000176,0.010339
7,5,0.770714,7.999870,8,8,3.522866,3.140113,0.000016,97,97,812.736900,759.140976,0.005314,0.005689,0.005314,33.190299,1485.091653,0.000232,0.010395
7,6,0.677882,7.999999,8,8,3.143438,2.779720,0.000000,98,98,813.414782,767.140975,0.005370,0.005694,0.005370,41.190298,1493.091652,0.000288,0.010451
7,7,1.739935,7.999987,8,8,2.889499,2.550001,0.000002,99,99,815.154717,775.140962,0.005426,0.005706,0.005426,49.190285,1501.091639,0.000344,0.010507
7,8,1.535728,8.000000,8,8,2.669054,2.422874,0.000000,100,100,816.690445,783.140962,0.005482,0.005717,0.005482,57.190285,1509.091639,0.000400,0.010563
8,1,5.792026,7.936668,8,8,35.546515,29.766066,0.007917,101,101,822.482470,791.077629,0.005537,0.005757,0.005537,65.126952,1517.028306,0.000456,0.010619
8,2,3.697592,7.999815,8,8,10.883317,10.829199,0.000023,102,102,826.180062,799.077445,0.005593,0.005783,0.005593,73.126768,1525.028122,0.000512,0.010675
8,3,9.480594,7.999043,8,8,5.722201,5.468423,0.000120,103,103,835.660656,807.076487,0.005649,0.005849,0.005649,81.125810,1533.027164,0.000568,0.010731
8,4,12.723690,7.998924,8,8,4.921794,5.047948,0.000135,104,104,848.384346,815.075411,0.005705,0.005938,0.005705,89.124734,1541.026088,0.000624,0.010787
8,5,24.464109,7.999933,8,8,3.778168,4.138501,0.000008,105,105,872.848456,823.075344,0.005761,0.006110,0.005761,97.124667,1549.026021,0.000680,0.010843
8,6,5.854296,7.999990,8,8,3.358299,3.644092,0.000001,106,106,878.702752,831.075334,0.005817,0.006151,0.005817,105.124657,1557.026011,0.000736,0.010899
8,7,6.714566,7.999989,8,8,3.089950,3.356293,0.000001,107,107,885.417317,839.075323,0.005873,0.006198,0.005873,113.124646,1565.026000,0.000792,0.010955
8,8,17.505291,7.000000,7,7,2.795328,3.075403,0.000000,108,108,902.922608,846.075323,0.005922,0.006320,0.005922,120.124646,1572.026000,0.000841,0.011004
9,1,5.240659,7.964756,8,8,56.221939,43.004506,0.004406,109,109,908.163267,854.040079,0.005978,0.006357,0.005978,128.089402,1579.990756,0.000897,0.011059
9,2,4.537405,7.999885,8,8,13.954478,13.671606,0.000014,110,110,912.700672,862.039964,0.006034,0.006389,0.006034,136.089287,1587.990641,0.000953,0.011115
9,3,2.960875,7.999746,8,8,13.201659,13.004592,0.000032,111,111,915.661547,870.039710,0.006090,0.006409,0.006090,144.089033,1595.990387,0.001009,0.011171
9,4,2.458507,7.999993,8,8,7.274391,7.255095,0.000001,112,112,918.120054,878.039702,0.006146,0.006427,0.006146,152.089025,1603.990379,0.001065,0.011227
9,5,1.198455,7.998252,8,8,6.262442,6.227067,0.000218,113,113,919.318509,886.037955,0.006202,0.006435,0.006202,160.087278,1611.988632,0.001121,0.011283
9,6,2.558834,7.999554,8,8,5.637882,5.629182,0.000056,114,114,921.877343,894.037509,0.006258,0.006453,0.006258,168.086832,1619.988186,0.001177,0.011339
9,7,1.016785,7.999986,8,8,4.642046,4.641008,0.000002,115,115,922.894128,902.037495,0.006314,0.006460,0.006314,176.086818,1627.988172,0.001233,0.011395
9,8,1.472625,7.999989,8,8,4.458832,4.456345,0.000001,116,116,924.366753,910.037483,0.006370,0.006470,0.006370,184.086806,1635.988160,0.001289,0.011451
9,9,0.968463,7.999994,8,8,4.014865,4.013445,0.000001,117,117,925.335216,918.037478,0.006426,0.006477,0.006426,192.086801,1643.988155,0.001345,0.011507
9,10,2.095933,7.999988,8,8,3.680920,3.680139,0.000001,118,118,927.431148,926.037466,0.006482,0.006492,0.006482,200.086789,1651.988143,0.001401,0.011563
9,11,1.710338,7.999917,8,8,3.625599,3.625929,0.000010,119,119,929.141486,934.037383,0.006538,0.006504,0.006538,208.086706,1659.988060,0.001457,0.011619
9,12,0.434133,7.999999,8,8,3.578389,3.578305,0.000000,120,120,929.575619,942.037382,0.006594,0.006507,0.006594,216.086705,1667.988059,0.001513,0.011675
9,13,1.118849,8.000000,8,8,3.383499,3.383197,0.000000,121,121,930.694468,950.037382,0.006650,0.006515,0.006650,224.086705,1675.988059,0.001569,0.011731
9,14,1.106713,7.999999,8,8,3.175693,3.175730,0.000000,122,122,931.801182,958.037381,0.006706,0.006522,0.006706,232.086704,1683.988058,0.001625,0.011787
9,15,0.928172,7.999999,8,8,3.104354,3.104594,0.000000,123,123,932.729354,966.037380,0.006762,0.006529,0.006762,240.086703,1691.988057,0.001681,0.011843
9,16,1.870428,8.000000,8,8,2.915918,2.915899,0.000000,124,124,934.599781,974.037380,0.006818,0.006542,0.006818,248.086703,1699.988057,0.001737,0.011899
10,1,2.899071,7.964502,8,8,56.412584,43.285519,0.004437,125,125,937.498853,982.001882,0.006874,0.006562,0.006874,256.051205,1707.952559,0.001792,0.011955
10,2,1.635670,7.999894,8,8,13.907539,13.636040,0.000013,126,126,939.134523,990.001775,0.006930,0.006574,0.006930,264.051098,1715.952452,0.001848,0.012011
10,3,1.898552,7.999728,8,8,13.238789,13.059360,0.000034,127,127,941.033074,998.001503,0.006986,0.006587,0.006986,272.050826,1723.952180,0.001904,0.012067
10,4,1.705229,7.999993,8,8,7.263629,7.246777,0.000001,128,128,942.738303,1006.001496,0.007042,0.006599,0.007042,280.050819,1731.952173,0.001960,0.012123
10,5,2.200075,7.998209,8,8,6.232601,6.199462,0.000224,129,129,944.938378,1013.999705,0.007098,0.006614,0.007098,288.049028,1739.950382,0.002016,0.012179
10,6,0.602850,7.999586,8,8,5.645857,5.638966,0.000052,130,130,945.541228,1021.999291,0.007154,0.006619,0.007154,296.048614,1747.949968,0.002072,0.012235
10,7,3.056213,7.999985,8,8,4.625357,4.625903,0.000002,131,131,948.597442,1029.999277,0.007210,0.006640,0.007210,304.048600,1755.949954,0.002128,0.012291
10,8,1.252156,7.999989,8,8,4.456668,4.453308,0.000001,132,132,949.849598,1037.999266,0.007266,0.006649,0.007266,312.048589,1763.949943,0.002184,0.012347
10,9,2.365576,7.999995,8,8,3.990268,3.989173,0.000001,133,133,952.215174,1045.999261,0.007322,0.006665,0.007322,320.048584,1771.949938,0.002240,0.012403
10,10,4.032948,7.999988,8,8,3.685176,3.684111,0.000002,134,134,956.248122,1053.999248,0.007378,0.006693,0.007378,328.048571,1779.949925,0.002296,0.012459
10,11,1.085753,7.999916,8,8,3.617635,3.618430,0.000011,135,135,957.333874,1061.999164,0.007434,0.006701,0.007434,336.048487,1787.949841,0.002352,0.012515
10,12,3.704943,8.000000,8,8,3.561595,3.561890,0.000000,136,136,961.038817,1069.999164,0.007490,0.006727,0.007490,344.048487,1795.949841,0.002408,0.012571
10,13,2.974917,8.000000,8,8,3.382703,3.382173,0.000000,137,137,964.013734,1077.999163,0.007546,0.006748,0.007546,352.048486,1803.949840,0.002464,0.012627
10,14,2.001067,7.999999,8,8,3.165007,3.165054,0.000000,138,138,966.014801,1085.999163,0.007602,0.006762,0.007602,360.048486,1811.949840,0.002520,0.012683
