maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
811,14,16.207137,8.000000,8,8,3.096470,3.065823,0.000000,12708,12708,103754.781092,100187.595785,0.701284,0.726254,0.701284,99461.645108,100913.546462,0.696203,0.706366
811,15,5.952299,8.000000,8,8,3.020022,3.004138,0.000000,12709,12709,103760.733390,100195.595785,0.701340,0.726295,0.701340,99469.645108,100921.546462,0.696259,0.706422
811,16,2.910367,8.000000,8,8,2.857460,2.838829,0.000000,12710,12710,103763.643758,100203.595785,0.701396,0.726316,0.701396,99477.645108,100929.546462,0.696315,0.706478
812,1,1.319078,7.998971,8,8,20.205736,20.118958,0.000129,12711,12711,103764.962836,100211.594756,0.701452,0.726325,0.701452,99485.644079,100937.545433,0.696371,0.706534
812,2,1.112333,7.999992,8,8,9.286967,9.059275,0.000001,12712,12712,103766.075169,100219.594749,0.701508,0.726333,0.701508,99493.644072,100945.545426,0.696427,0.706590
812,3,1.108031,7.999994,8,8,8.134444,8.225853,0.000001,12713,12713,103767.183200,100227.594743,0.701564,0.726341,0.701564,99501.644066,100953.545420,0.696483,0.706646
812,4,0.842919,7.999997,8,8,5.899802,5.764842,0.000000,12714,12714,103768.026120,100235.594739,0.701620,0.726346,0.701620,99509.644062,100961.545416,0.696539,0.706702
812,5,1.572233,7.999976,8,8,5.294409,5.115607,0.000003,12715,12715,103769.598352,100243.594715,0.701676,0.726357,0.701676,99517.644038,100969.545392,0.696595,0.706758
812,6,3.508795,7.999992,8,8,4.659387,4.639285,0.000001,12716,12716,103773.107147,100251.594707,0.701732,0.726382,0.701732,99525.644030,100977.545384,0.696651,0.706814
812,7,2.993801,7.999998,8,8,4.269669,4.184534,0.000000,12717,12717,103776.100948,100259.594705,0.701788,0.726403,0.701788,99533.644028,100985.545382,0.696707,0.706870
812,8,3.339480,8.000000,8,8,4.045048,4.004904,0.000000,12718,12718,103779.440428,100267.594705,0.701844,0.726426,0.701844,99541.644028,100993.545382,0.696763,0.706926
812,9,2.931416,8.000000,8,8,3.814455,3.770012,0.000000,12719,12719,103782.371844,100275.594705,0.701900,0.726447,0.701900,99549.644028,101001.545382,0.696819,0.706982
812,10,3.654069,8.000000,8,8,3.531931,3.454581,0.000000,12720,12720,103786.025914,100283.594704,0.701956,0.726472,0.701956,99557.644027,101009.545381,0.696875,0.707038
812,11,5.481414,7.999999,8,8,3.462663,3.426662,0.000000,12721,12721,103791.507328,100291.594703,0.702012,0.726511,0.702012,99565.644026,101017.545380,0.696931,0.707094
812,12,7.696688,8.000000,8,8,3.438129,3.417202,0.000000,12722,12722,103799.204016,100299.594703,0.702068,0.726565,0.702068,99573.644026,101025.545380,0.696987,0.707150
812,13,2.839801,8.000000,8,8,3.273204,3.237846,0.000000,12723,12723,103802.043817,100307.594703,0.702124,0.726585,0.702124,99581.644026,101033.545380,0.697043,0.707206
812,14,6.019874,8.000000,8,8,3.124751,3.071453,0.000000,12724,12724,103808.063691,100315.594703,0.702180,0.726627,0.702180,99589.644026,101041.545380,0.697099,0.707262
812,15,7.317767,8.000000,8,8,3.020294,3.005324,0.000000,12725,12725,103815.381458,100323.594703,0.702236,0.726678,0.702236,99597.644026,101049.545380,0.697155,0.707318
812,16,7.465130,8.000000,8,8,2.872114,2.842394,0.000000,12726,12726,103822.846587,100331.594703,0.702292,0.726730,0.702292,99605.644026,101057.545380,0.697211,0.707374
813,1,2.790246,7.999091,8,8,20.327327,19.997149,0.000114,12727,12727,103825.636834,100339.593794,0.702348,0.726750,0.702348,99613.643117,101065.544471,0.697267,0.707430
813,2,2.220064,7.999997,8,8,8.978191,8.970240,0.000000,12728,12728,103827.856898,100347.593790,0.702404,0.726765,0.702404,99621.643113,101073.544467,0.697323,0.707486
813,3,5.457879,7.999996,8,8,8.212465,8.210869,0.000001,12729,12729,103833.314777,100355.593786,0.702460,0.726803,0.702460,99629.643109,101081.544463,0.697379,0.707542
813,4,2.498365,7.999999,8,8,5.737105,5.758998,0.000000,12730,12730,103835.813142,100363.593785,0.702516,0.726821,0.702516,99637.643108,101089.544462,0.697435,0.707598
813,5,3.569695,7.999983,8,8,5.149954,5.132370,0.000002,12731,12731,103839.382837,100371.593769,0.702572,0.726846,0.702572,99645.643092,101097.544446,0.697491,0.707654
813,6,3.980107,7.999989,8,8,4.652001,4.630595,0.000001,12732,12732,103843.362943,100379.593757,0.702628,0.726874,0.702628,99653.643080,101105.544434,0.697547,0.707710
813,7,0.687571,8.000000,8,8,4.210169,4.187042,0.000000,12733,12733,103844.050515,100387.593757,0.702684,0.726879,0.702684,99661.643080,101113.544434,0.697603,0.707766
813,8,1.770682,8.000000,8,8,3.981724,3.997384,0.000000,12734,12734,103845.821197,100395.593757,0.702740,0.726891,0.702740,99669.643080,101121.544434,0.697659,0.707822
813,9,2.130209,8.000000,8,8,3.798873,3.791651,0.000000,12735,12735,103847.951406,100403.593757,0.702796,0.726906,0.702796,99677.643080,101129.544434,0.697715,0.707878
813,10,7.362706,8.000000,8,8,3.485679,3.450308,0.000000,12736,12736,103855.314112,100411.593757,0.702852,0.726957,0.702852,99685.643080,101137.544434,0.697771,0.707934
813,11,1.177841,7.999999,8,8,3.449913,3.435522,0.000000,12737,12737,103856.491953,100419.593756,0.702908,0.726966,0.702908,99693.643079,101145.544433,0.697827,0.707990
813,12,5.049435,7.999999,8,8,3.405017,3.426315,0.000000,12738,12738,103861.541388,100427.593755,0.702964,0.727001,0.702964,99701.643078,101153.544432,0.697883,0.708046
813,13,3.976776,8.000000,8,8,3.239426,3.236388,0.000000,12739,12739,103865.518164,100435.593755,0.703020,0.727029,0.703020,99709.643078,101161.544432,0.697939,0.708102
813,14,1.425203,8.000000,8,8,3.086593,3.080438,0.000000,12740,12740,103866.943367,100443.593755,0.703076,0.727039,0.703076,99717.643078,101169.544432,0.697995,0.708158
813,15,3.828171,8.000000,8,8,3.007572,3.009742,0.000000,12741,12741,103870.771539,100451.593755,0.703132,0.727066,0.703132,99725.643078,101177.544432,0.698051,0.708214
813,16,4.701310,8.000000,8,8,2.807556,2.848846,0.000000,12742,12742,103875.472849,100459.593755,0.703188,0.727098,0.703188,99733.643078,101185.544432,0.698107,0.708270
814,1,10.148299,7.999135,8,8,18.034000,19.674911,0.000108,12743,12743,103885.621148,100467.592890,0.703244,0.727170,0.703244,99741.642213,101193.543567,0.698163,0.708326
814,2,34.739563,7.999985,8,8,8.507288,8.857621,0.000002,12744,12744,103920.360711,100475.592875,0.703300,0.727413,0.703300,99749.642198,101201.543552,0.698219,0.708382
