date,method,mode_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
2024-07-03,adapted,0.2622292763627508,0.2543059709768086,0.2622292763627508,0.2552257162661277,0.26994817706527036
2024-07-03,adapted,0.2641859605807909,0.2563432983956412,0.2641859605807909,0.2570284926793804,0.2720934230734874
2024-07-03,adapted,0.26614264479883104,0.2585414997066898,0.26614264479883104,0.2588314345389108,0.27401587101009584
2024-07-03,adapted,0.26810772680321465,0.25993949075593836,0.26810772680321465,0.26068747354598887,0.2755248033513176
2024-07-03,adapted,0.2700644110212548,0.2616949259456232,0.2700644110212548,0.26253009372837915,0.2776507208257885
2024-07-03,adapted,0.2720210952392949,0.26327060490768817,0.2720210952392949,0.2645912568530892,0.2797827953617994
2024-07-03,adapted,0.27397777945733504,0.26478909679161927,0.27397777945733504,0.2666009830425927,0.2818723911767023
2024-07-03,adapted,0.27593446367537516,0.26603384335299374,0.27593446367537516,0.26865116303117903,0.2837557807236
2024-07-03,adapted,0.2778911478934153,0.26736145519591065,0.2778911478934153,0.27043612958907204,0.285648372714443
2024-07-03,adapted,0.2798478321114554,0.26834121342588924,0.2798478321114554,0.2720945653033335,0.2872714335398736
2024-07-03,adapted,0.28180451632949555,0.26911304190913843,0.28180451632949555,0.27371425727722526,0.28907282774648263
2024-07-03,adapted,0.2837612005475357,0.2706892556554943,0.2837612005475357,0.2759126505654637,0.2909239237005019
2024-07-03,adapted,0.2857178847655758,0.27147599677997164,0.2857178847655758,0.2776043833503264,0.2927569370468509
2024-07-03,adapted,0.28767456898361593,0.2725864730930541,0.28767456898361593,0.27944436188378746,0.2943222966520596
2024-07-03,adapted,0.28963125320165606,0.2739504212132649,0.28963125320165606,0.2815379851270499,0.2962611693915914
2024-07-03,adapted,0.2915879374196962,0.2765252604464443,0.2915879374196962,0.28359382761555435,0.2982735367454852
2024-07-03,adapted,0.2935446216377363,0.278457728395028,0.2935446216377363,0.2850435857508545,0.3001175621294021
2024-07-03,adapted,0.29550130585577644,0.28031045620126654,0.29550130585577644,0.2869164218840842,0.30193962227016585
2024-07-03,adapted,0.29745799007381657,0.2821413034452194,0.29745799007381657,0.2893560110244249,0.3040655407074787
2024-07-03,adapted,0.29941467429185664,0.2894602832463256,0.29941467429185664,0.2913777570690091,0.3061614545048665
2024-07-03,adapted,0.30137135850989677,0.29199979825336,0.30137135850989677,0.29318164173453964,0.3078949773221384
2024-07-03,adapted,0.3033280427279369,0.2945589839738742,0.3033280427279369,0.29480504968394483,0.30955025304362555
2024-07-03,adapted,0.305284726945977,0.2966527457211417,0.305284726945977,0.2965886286744643,0.3113732515542395
2024-07-03,adapted,0.30724141116401715,0.29816130643034633,0.30724141116401715,0.29887097440451077,0.31368971664140366
2024-07-03,adapted,0.3091980953820573,0.29983439819854607,0.3091980953820573,0.3005792171009504,0.31549514336844425
2024-07-03,adapted,0.3111547796000974,0.3017067758906943,0.3111547796000974,0.3025513793026662,0.3172045283672993
2024-07-03,adapted,0.31311146381813754,0.3030617921634445,0.31311146381813754,0.30447209373027456,0.31928088247944963
2024-07-03,adapted,0.31506814803617766,0.30429244644650044,0.31506814803617766,0.306068699719943,0.3212325283682685
2024-07-03,adapted,0.3170248322542178,0.3055092997621016,0.3170248322542178,0.30797577006336807,0.32323357180185397
2024-07-03,adapted,0.3189815164722579,0.30650116243132086,0.3189815164722579,0.30972943104854767,0.32510576830665
2024-07-03,adapted,0.32093820069029805,0.3078352444100951,0.32093820069029805,0.3116680160779338,0.32712434140305974
2024-07-03,adapted,0.3228948849083382,0.30872418972745175,0.3228948849083382,0.3135431585961183,0.3292108726921599
2024-07-03,adapted,0.3248515691263783,0.3099248825126961,0.3248515691263783,0.31550152640982493,0.3311717020553416
2024-07-03,adapted,0.32680825334441843,0.3111281325067113,0.32680825334441843,0.3175082973597242,0.33295101559052603
2024-07-03,adapted,0.32876493756245856,0.3131280181441703,0.32876493756245856,0.3191292038570101,0.33466860063593384
2024-07-03,adapted,0.3307216217804987,0.31593353616652825,0.3307216217804987,0.3213578375064814,0.3367640188188424
2024-07-03,adapted,0.33267830599853876,0.3174321906672641,0.33267830599853876,0.3234023572732633,0.3387546547658291
2024-07-03,adapted,0.3346433880029224,0.3196235789971747,0.3346433880029224,0.32562586677523,0.3407277900605323
2024-07-03,adapted,0.33660007222096255,0.32971325050255296,0.33660007222096255,0.3276773418615244,0.3424216724011072
2024-07-03,adapted,0.3385567564390027,0.33193069598457664,0.3385567564390027,0.3297482110415068,0.3446694806937476
2024-07-03,adapted,0.3405134406570428,0.33365452605096063,0.3405134406570428,0.33178121613206984,0.3464558762060063
2024-07-03,adapted,0.34247012487508294,0.3355407385372444,0.34247012487508294,0.3338044094065019,0.34818727302371427
2024-07-03,adapted,0.34442680909312307,0.3369898998062323,0.34442680909312307,0.3353894995503984,0.34991749885924617
2024-07-03,adapted,0.3463834933111632,0.3384121581036247,0.3463834933111632,0.3374304423931719,0.35211678557562287
2024-07-03,adapted,0.3483401775292033,0.3402202592457007,0.3483401775292033,0.33964233805276195,0.3544159595032577
2024-07-03,adapted,0.35029686174724345,0.3417216917145358,0.35029686174724345,0.341737061001317,0.3565046704148248
2024-07-03,adapted,0.3522535459652836,0.343180890657892,0.3522535459652836,0.3435907615087991,0.3585335190369027
2024-07-03,adapted,0.35421023018332365,0.3444304617069944,0.35421023018332365,0.3454875721490819,0.36049654557685007
2024-07-03,adapted,0.3561669144013638,0.34561086940170876,0.3561669144013638,0.34763464673195105,0.36231022225995435
2024-07-03,adapted,0.3581235986194039,0.3464175177497488,0.3581235986194039,0.35009507243047555,0.3642247627295615
2024-07-03,adapted,0.36008028283744403,0.34723289111504474,0.36008028283744403,0.35191963996851844,0.36595688713217306
2024-07-03,adapted,0.36203696705548416,0.34809994422505325,0.36203696705548416,0.3538510664350641,0.3677554477428843
2024-07-03,adapted,0.3639936512735243,0.34933915706540963,0.3639936512735243,0.3559204484217228,0.36963286173885174
2024-07-03,adapted,0.3659503354915644,0.35091992590315296,0.3659503354915644,0.3578574953196461,0.3716377704827423
2024-07-03,adapted,0.36790701970960454,0.3552804171998803,0.36790701970960454,0.35970183557968954,0.3736331135694237
2024-07-03,adapted,0.36986370392764467,0.3570427260485955,0.36986370392764467,0.36182102791474596,0.3756766095957005
2024-07-03,adapted,0.3718203881456848,0.35862195449432793,0.3718203881456848,0.3635445656247185,0.37755635920198377
2024-07-03,adapted,0.3737770723637249,0.36097514869461933,0.3737770723637249,0.36562649095891764,0.37969672664891496
2024-07-03,adapted,0.37573375658176505,0.37048772059260626,0.37573375658176505,0.3678087063930539,0.3816498606667986
