year,month,day_num,direction,lag,daily_mean,mean_pair_count,mean_model,normalized,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2024,7,1,lat,0.0440,3.0233,16076.2500,hour_dummy_plus_lat_lon_ols,False,2.9955,17911,14.9170,3.2332,15565,16.7956,3.2867,13866,17.1991,3.0543,13779,16.3090,3.0092,14332,17.6225,2.9316,17276,16.4147,2.8143,17938,14.8979,2.8615,17943.0000,13.6025
2024,7,1,lat,0.1320,6.1257,15558.8750,hour_dummy_plus_lat_lon_ols,False,5.5916,17593,14.9170,6.6246,15036,16.7956,7.1734,13186,17.1991,6.1387,13018,16.3090,6.2140,13550,17.6225,5.9576,16847,16.4147,5.5885,17616,14.8979,5.7172,17625.0000,13.6025
2024,7,1,lat,0.1760,6.9492,15343.3750,hour_dummy_plus_lat_lon_ols,False,6.4175,17434,14.9170,7.3786,14822,16.7956,8.3141,12905,17.1991,6.8117,12738,16.3090,7.1502,13263,17.6225,6.7628,16661,16.4147,6.2492,17458,14.8979,6.5096,17466.0000,13.6025
2024,7,1,lat,0.3960,9.4160,14389.2500,hour_dummy_plus_lat_lon_ols,False,8.9068,16639,14.9170,9.8670,13823,16.7956,10.7749,11762,17.1991,9.1752,11619,16.3090,10.2128,12128,17.6225,9.5233,15808,16.4147,8.3394,16664,14.8979,8.5283,16671.0000,13.6025
2024,7,1,lat,0.6160,10.8659,13548.0000,hour_dummy_plus_lat_lon_ols,False,10.5371,15844,14.9170,11.1713,12919,16.7956,11.4085,10843,17.1991,10.4798,10704,16.3090,12.2768,11310,17.6225,11.6937,15018,16.4147,9.7609,15870,14.8979,9.5991,15876.0000,13.6025
2024,7,1,lat,0.8360,12.0277,12767.7500,hour_dummy_plus_lat_lon_ols,False,11.4203,15049,14.9170,12.2304,12021,16.7956,12.6784,10088,17.1991,11.4960,9997,16.3090,13.6335,10552,17.6225,12.8774,14276,16.4147,11.1931,15078,14.8979,10.6921,15081.0000,13.6025
2024,7,1,lat,1.0560,13.1121,12044.0000,hour_dummy_plus_lat_lon_ols,False,12.0975,14254,14.9170,13.1717,11218,16.7956,13.9493,9441,17.1991,13.1065,9339,16.3090,14.4296,9967,17.6225,14.1735,13562,16.4147,12.2940,14284,14.8979,11.6749,14287.0000,13.6025
2024,7,1,lat,1.2760,13.6105,11344.6250,hour_dummy_plus_lat_lon_ols,False,13.1211,13459,14.9170,13.8562,10471,16.7956,14.5781,8776,17.1991,13.3485,8747,16.3090,14.6993,9491,17.6225,14.3934,12832,16.4147,13.0404,13489,14.8979,11.8470,13492.0000,13.6025
2024,7,1,lat,1.4960,13.8825,10635.1250,hour_dummy_plus_lat_lon_ols,False,13.4948,12664,14.9170,14.2682,9747,16.7956,15.0765,8151,17.1991,13.5617,8124,16.3090,15.1854,8943,17.6225,14.0596,12061,16.4147,13.4343,12694,14.8979,11.9797,12697.0000,13.6025
2024,7,1,lat,1.7160,14.2320,9959.1250,hour_dummy_plus_lat_lon_ols,False,13.8622,11869,14.9170,14.7578,9104,16.7956,14.5833,7584,17.1991,14.2338,7607,16.3090,15.9089,8427,17.6225,14.0355,11281,16.4147,13.7431,11899,14.8979,12.7318,11902.0000,13.6025
2024,7,1,lat,1.9360,14.8499,9292.5000,hour_dummy_plus_lat_lon_ols,False,14.4588,11074,14.9170,15.0403,8516,16.7956,15.1747,7063,17.1991,15.0818,7070,16.3090,16.6787,7884,17.6225,14.6785,10522,16.4147,14.5270,11104,14.8979,13.1598,11107.0000,13.6025
2024,7,1,lat,2.1560,15.4464,8624.2500,hour_dummy_plus_lat_lon_ols,False,14.1534,10279,14.9170,15.6174,7957,16.7956,16.2736,6571,17.1991,15.5139,6536,16.3090,17.4191,7293,17.6225,15.7251,9737,16.4147,15.2788,10309,14.8979,13.5897,10312.0000,13.6025
2024,7,1,lon,0.0630,3.4644,16073.7500,hour_dummy_plus_lat_lon_ols,False,3.2097,17956,14.9170,3.3345,15535,16.7956,3.5863,13834,17.1991,3.3443,13710,16.3090,3.5974,14286,17.6225,3.6147,17295,16.4147,3.4977,17985,14.8979,3.5304,17989.0000,13.6025
2024,7,1,lon,0.1260,5.2793,15808.3750,hour_dummy_plus_lat_lon_ols,False,4.6841,17842,14.9170,5.1519,15257,16.7956,5.8417,13422,17.1991,5.3482,13255,16.3090,5.5164,13840,17.6225,5.4128,17105,16.4147,5.1872,17871,14.8979,5.0918,17875.0000,13.6025
2024,7,1,lon,0.1800,6.5604,15583.8750,hour_dummy_plus_lat_lon_ols,False,5.7662,17728,14.9170,6.5719,15008,16.7956,7.5366,13095,17.1991,6.7497,12887,16.3090,6.8642,13490,17.6225,6.6617,16944,16.4147,6.3168,17758,14.8979,6.0164,17761.0000,13.6025
