year,month,day_num,direction,lag,model,fitted_gamma_t0,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2024,7,1,lat,0.0440,Corridor_4x4_lag643,3.0851,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.1320,Corridor_4x4_lag643,6.5951,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.1760,Corridor_4x4_lag643,7.8062,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.3960,Corridor_4x4_lag643,10.9075,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.6160,Corridor_4x4_lag643,11.8305,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.8360,Corridor_4x4_lag643,12.1052,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,1.0560,Corridor_4x4_lag643,12.1870,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,1.2760,Corridor_4x4_lag643,12.2113,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,1.4960,Corridor_4x4_lag643,12.2185,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,1.7160,Corridor_4x4_lag643,12.2207,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,1.9360,Corridor_4x4_lag643,12.2213,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,2.1560,Corridor_4x4_lag643,12.2215,hour_dummy_plus_lat_lon_ols,False,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,0.0440,Debiased_Whittle,2.8260,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,0.1320,Debiased_Whittle,5.8930,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,0.1760,Debiased_Whittle,7.0037,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,0.3960,Debiased_Whittle,10.0829,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,0.6160,Debiased_Whittle,11.1533,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,0.8360,Debiased_Whittle,11.5254,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,1.0560,Debiased_Whittle,11.6547,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,1.2760,Debiased_Whittle,11.6996,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,1.4960,Debiased_Whittle,11.7153,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,1.7160,Debiased_Whittle,11.7207,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,1.9360,Debiased_Whittle,11.7226,hour_dummy_plus_lat_lon_ols,False,10.9915,0.2082,0.2854,1.5142,0.7321
