year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected,theory_spectrum_expected_p10,theory_spectrum_expected_p90,theory_spectrum_continuous,expected_profile_norm,expected_profile_norm_p10,expected_profile_norm_p90,continuous_profile_norm,continuous_profile_norm_p10,continuous_profile_norm_p90,ratio_I_over_EI,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_EI_over_continuous_profile,ratio_EI_over_continuous_profile_p10,ratio_EI_over_continuous_profile_p90,n_slices,data_k_max
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,0,0.5729014104765542,6590.965200084077,1125.0682937806605,14418.522408944256,9646.549951795738,1553.3480552182198,19443.04201839362,8408.517151230863,42.566896010757844,33.6327833368361,48.676890179888055,41.680766541217416,33.53472131937296,47.38003332966525,1.2661505294062123,0.14017641219636595,3.522844116077048,1.0219555451661657,0.9834485418134352,1.0744450654510453,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,1,1.7187042314296626,2488.9843139310606,502.17792657323525,4771.793975139837,2436.56931150065,505.05791074555725,4409.12617775699,2503.061858374142,11.705682461127829,11.17619231625316,12.252436836639566,12.980077253330839,11.759302462718175,15.117608296110289,1.1797687099745864,0.7541183068986586,1.8370638711586433,0.9070833742582878,0.8147507545535573,0.9759325642636811,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,2,2.8645070523827707,828.2474337630626,185.09218968205536,1540.4160552496583,925.2243866506009,240.82083381649,1645.0657132786673,843.8730806832006,4.819167278264073,3.905333848870825,5.702508486330518,4.74489196719358,3.899652834601079,5.625489583025324,0.9413312707090725,0.5458917934777815,1.4421846588658271,1.0181103211743125,0.9254225741444421,1.083118590929337,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,3,4.0103098733358795,411.3021814988386,130.73867744867698,711.3266326563117,443.3207048808854,138.64729447659167,761.9110481960937,404.74539704768375,2.467231414042378,1.8031586438334761,3.296836063715319,2.4136353328129903,1.7764603329405626,3.221998031989657,0.9711512224224833,0.6941845549583804,1.3279739327384874,1.0227649655302176,0.9173556457313023,1.0873042844415515,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,4,5.156112694288987,268.53868623962546,91.15795977708567,507.80983059657103,273.4386131869142,93.80040452563456,469.942120219979,246.0209191143897,1.5828537431270575,1.0664360179335253,2.276888961095525,1.528797709878895,1.0328679429254228,2.205807155495216,1.014470453816244,0.758372627676418,1.347017648708066,1.0378800112102191,0.9271045408117163,1.1104123319356363,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,5,6.301915515242095,157.44331084472873,60.16965990532666,263.4181056578789,173.89855671178475,67.4004331611899,288.13908385889874,159.27440151417932,1.0529544303767073,0.6663281025775132,1.625124047752493,1.0266853522598816,0.6694356331689765,1.576357708602866,0.9224749515357484,0.6665893730158621,1.176393024744817,1.0252651450271384,0.908930215902051,1.0996679812514314,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,6,7.447718336195206,108.63571398617958,42.90732647797182,194.07634823089447,122.36295821729807,50.86412576415355,200.51155679054182,110.49584819953695,0.7632046897805354,0.4581679059509803,1.2336704085063908,0.735628046969778,0.4508960274136756,1.1884356819413804,0.864875861855538,0.683257678596748,1.0693062767065074,1.0397594986001941,0.9206770887593408,1.120405786768462,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,7,8.593521157148313,85.54428098585237,30.83142921809572,146.08890097439058,88.02992449358625,39.38759190093134,141.19198513673683,80.36786844251554,0.5670675135229126,0.32090328918390815,0.9603990085745113,0.5499830137620219,0.32049392964472423,0.926761225649928,0.9537512328487787,0.7304041932498664,1.1802817682824365,1.0318382950371077,0.9118980587075914,1.1126602432241721,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,8,9.739323978101421,63.31081506780655,28.857724474368432,101.27883633243597,66.55635736660015,30.722259697637895,104.94313180530149,60.48414974833283,0.43956628933989494,0.2373524804146499,0.7707622612766803,0.4246833127862556,0.2357233681798822,0.7417547007685737,0.9487790491121171,0.7941102145361697,1.0969305553995234,1.0374085506366333,0.9204581999069293,1.1231476368358475,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,9,10.885126799054529,52.412042024714914,17.96027394137051,87.07610519611754,53.6498629924267,25.16719496246599,84.37334812648587,48.71494483844884,0.36089473435414543,0.1882529312293703,0.6492298000825298,0.34824691494365656,0.18668419999682123,0.6237050441175618,0.9503443910076973,0.7670257657025977,1.2212860643693702,1.039555437631438,0.9165872396432195,1.1313767486189614,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,10,12.030929620007637,40.67584994738142,18.555182209285963,65.98553923456633,42.462980192437435,20.637835282711997,65.40862352002914,38.88309336418361,0.2928902828810559,0.1458555081415404,0.5436447815257487,0.28400047552238183,0.14587748155826386,0.5228590569280527,0.9453540986655249,0.7869855476089858,1.0880109101503939,1.033120723072746,0.9076444362191365,1.130108637183889,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,11,13.176732440960745,31.868078298249042,13.806752137168019,46.27366720404216,34.05114346577853,17.168046075666098,51.24238310056656,31.994418923961938,0.2410461563032909,0.11399637493064385,0.46105128178051835,0.23711805357393642,0.1189331699437136,0.44484360676719487,0.9148714223726723,0.7812893979028142,1.0813108040262271,1.0120041597505245,0.8841091756296061,1.1061349821832156,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,12,14.322535261913853,31.206243988663836,15.175927559752427,51.32986018022553,30.437233270530108,15.155474441146689,46.957640467839866,27.650557990791828,0.21610448626329157,0.10190984650377968,0.4167538627690504,0.2082381808308394,0.10104633252676379,0.39840229200889404,1.0235178767525608,0.8548234683743418,1.2498198439860186,1.0426547081511672,0.9161103225883265,1.1436613350695175,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,13,15.468338082866964,27.512108039899204,12.298997150013907,44.120983732613524,25.468801952369468,12.990100707817819,38.677086552495965,23.17260813600546,0.18421602506856272,0.08442868069533664,0.3629567723858152,0.1775422657945806,0.08300056588380275,0.3463643959381682,1.0684105378080035,0.921705065973088,1.2695698700850306,1.0424672321535864,0.91584237327092,1.145460471344987,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,14,16.614140903820072,23.777922304543917,11.730697930382245,35.21753744508817,21.831989937239562,11.33781171695187,32.85087398766795,19.92122386029191,0.16048635171547146,0.07172913103859974,0.3221683225347867,0.1548883560370317,0.0704061727120339,0.30729839214124094,1.0826541109562173,0.9243330812554468,1.2681244045056757,1.0407917403871934,0.9128796687597891,1.1479451048518856,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,15,17.75994372477318,20.518340819151902,11.448079705529835,31.98425589493175,18.987276760987008,9.99036397123901,28.29334220172764,17.340866742707227,0.14162417629453056,0.061606251474270055,0.288970770348019,0.1367237411607944,0.060507227967118445,0.27553116754736773,1.080131131131798,0.884742175196161,1.2339835318004049,1.0409688218260036,0.909753530129412,1.151731454950417,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,16,18.905746545726288,16.99874981719361,8.598064405349547,25.20742497520074,16.801536433706204,9.05671325225197,24.895927567732596,15.342126071059829,0.12691591555053514,0.053876282901043515,0.26269861153051227,0.12248438740370113,0.05291924179596293,0.2501846812061738,1.0093136049051,0.8906700867800322,1.1787695286797817,1.0418896154261064,0.9096700487092624,1.1561164907049397,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,17,20.051549366679396,15.539262264245759,9.659604121760934,24.02826116543749,14.710499258516716,8.110729430402214,21.42396046329039,13.488727895622862,0.11286230369255927,0.046439791394353024,0.23729028680576394,0.10909656633002665,0.04608670206197739,0.2258344217234218,1.048448602613154,0.8844759889467054,1.221750092376323,1.0390859632919083,0.9059497460540853,1.15463824856203,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,18,21.197352187632504,14.167705287777654,7.239097778959991,21.73060576044384,13.212783857440854,7.451821195714968,19.14839660780049,12.067988541647411,0.10245906087417016,0.041392324789602905,0.21789421441909376,0.0987926246034673,0.04071263252745159,0.20696703500104374,1.053884035367901,0.916278634852146,1.2420514410996213,1.043590471871542,0.9084433358144687,1.160604008905337,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,19,22.34315500858561,12.714321308990966,6.8836770949258765,18.41863332686525,11.828085011383724,6.804825670381302,17.05096413318994,10.802022461625647,0.09286020723221053,0.0366861916453263,0.19997901119633213,0.08949954236336509,0.03613420612057705,0.18968448317956502,1.061714106984063,0.9139488484917501,1.2341240863044949,1.0444004509086464,0.9103241881548813,1.1654563390719785,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,20,23.48895782953872,11.483627557371536,7.299439125647576,16.309529309203413,10.816549816889985,6.35817147008555,15.739973080701713,9.903246236463046,0.0858152855401433,0.033303298960093076,0.1868291795487997,0.08283747599855723,0.032840192367845855,0.17728774432146477,1.0604707223157288,0.9214128304704143,1.1892686219493054,1.0424513307863168,0.9062620777952985,1.1642086299662293,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,21,24.63476065049183,10.58309174922741,6.539575902992847,16.500700924954316,9.943775497027799,5.961586677533721,14.393037306586642,9.111511033344266,0.07966445466860861,0.030323275277967104,0.1751224472191776,0.07692330967105283,0.029938467886722244,0.16610018179577912,1.0601380430099456,0.9184243750164006,1.2134295952299001,1.0422374669412586,0.9041378614290887,1.1648899372140966,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,22,25.780563471444943,9.342055124437834,5.63112932342521,14.433012723871341,9.021686954963982,5.508390708899166,12.97251235211123,8.307674904068037,0.07321997984127264,0.027039305291039158,0.16287152990823248,0.07087346465099323,0.027043832454040743,0.1545175392143021,1.0259236111312124,0.8829221787753085,1.171794590639227,1.0383078790511455,0.8996788289876028,1.1644892154744917,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,23,26.926366292398047,8.42940588918773,5.081740787512582,12.552955062671971,8.20282818567418,5.109599493065121,11.63514415223481,7.65366360489049,0.06749092232345265,0.024166619415200857,0.15196169496995598,0.06574134944440038,0.024828081509802556,0.1442455522729694,1.0243248349524507,0.8927203220021112,1.1370917801734215,1.0265989612308282,0.8848245517760698,1.1504049852712142,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,24,28.07216911335116,8.559748076280204,5.486959882418165,11.328544445831714,7.911290159446034,5.00747157138181,11.265921540104225,7.257715806658611,0.06510782462360415,0.023415717334772004,0.14700271268149312,0.0628586637744222,0.023278131574997384,0.1389568710097898,1.0906448034457903,0.9537950961223317,1.2210335249079036,1.0429883351633653,0.9036431757419826,1.1677313012163582,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,25,29.217971934304263,7.6881925886442986,4.4907538390405914,11.309341654163381,7.367005292533119,4.736960320295529,10.45982809425072,6.757891834127912,0.061150265753748434,0.021584561995641634,0.13928772108747148,0.05902319145952208,0.021519233653820857,0.13143859190230298,1.0371300785925732,0.8986843302564462,1.175635773807291,1.043517223319077,0.9047560755461834,1.1660045155841605,40,79.63329605624102
