date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,0,0.5729014104765542,2,162.3057656061677,2.889634540583752,15.792238587724496,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,1,1.7187042314296626,18,110.6982888338245,2.718158243854758,14.855097730619203,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,2,2.8645070523827707,26,93.60094066719006,2.5354613962694406,13.856635064918365,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,3,4.0103098733358795,42,48.786583229866814,2.42094599268353,13.23079309424725,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,4,5.156112694288987,42,37.37989879896518,2.3595390511441248,12.89519595969167,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,5,6.301915515242095,60,23.810914759676344,2.3259840858423657,12.711813594065202,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,6,7.447718336195205,66,21.161439161760324,2.3041227188182294,12.592338304352882,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,7,8.593521157148313,86,24.324128073848854,2.2902982238533034,12.516785593525718,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,8,9.739323978101421,86,11.460371722741144,2.2810902778164754,12.466462938991313,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,9,10.885126799054529,98,9.653831266669822,2.275233282011514,12.434453674892275,5.465133519802893
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,2259,10.9765396925997,0.26463678828770126,2.2551667574740137,10,12.030929620007637,110,11.608699672469548,2.2709382000808245,12.410980478662562,5.465133519802893
