date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,6.517057146947259,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,6.516991598175598,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,6.516934389555894,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,6.51688392371618,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,6.516841943125683,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,6.516804770257239,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,6.516771891851015,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,6.516743410644985,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,6.516717459290344,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,6.516694794034745,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,6.51667481925291,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,6.516656955983381,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,6.5166412708956845,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,,6.516626848852179,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,36,41.82180296478845,41.8074915501277,0,10.885126799054529,,,6.5166134217901615,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,37,42.96760578574156,42.97758132048538,0,10.885126799054529,,,6.516601192035979,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,38,44.11340860669467,44.12023387815045,0,10.885126799054529,,,6.516590346468884,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,39,45.25921142764778,45.263273002223634,0,10.885126799054529,,,6.516580468538148,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,40,46.40501424860089,46.401623114899365,0,10.885126799054529,,,6.516571476867682,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,41,47.550817069554,47.54209628556936,0,10.885126799054529,,,6.516563234947946,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,42,48.69661989050711,48.704018109813944,0,10.885126799054529,,,6.516555533210011,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,43,49.842422711460216,49.82798037973217,0,10.885126799054529,,,6.516548686584512,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,44,50.988225532413324,50.984981939444005,0,10.885126799054529,,,6.5165421980837115,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,45,52.13402835336643,52.13691557001522,0,10.885126799054529,,,6.5165362383866645,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,46,53.27983117431954,53.23891056784509,0,10.885126799054529,,,6.51653096372829,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,47,54.42563399527265,54.389296288586614,0,10.885126799054529,,,6.51652586325897,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,48,55.571436816225756,55.55451364670018,0,10.885126799054529,,,6.516521072865648,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,49,56.717239637178864,56.703802024095104,0,10.885126799054529,,,6.5165166909870065,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,50,57.86304245813197,57.8464178745161,0,10.885126799054529,,,6.516512639575668,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,51,59.00884527908508,59.01680172468367,0,10.885126799054529,,,6.5165087795347425,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,52,60.15464810003819,60.18481906490257,0,10.885126799054529,,,6.516505189384305,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,53,61.300450920991295,61.316496119891646,0,10.885126799054529,,,6.51650194426981,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,54,62.4462537419444,62.47812958804519,0,10.885126799054529,,,6.516498829267658,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,55,63.59205656289751,63.61583170564809,0,10.885126799054529,,,6.516495973141755,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,56,64.73785938385063,64.75341049599007,0,10.885126799054529,,,6.516493296076469,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,57,65.88366220480373,65.89391875623019,0,10.885126799054529,,,6.51649077604695,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,58,67.02946502575685,67.00481738400732,0,10.885126799054529,,,6.516488467057704,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,59,68.17526784670994,68.14676835534127,0,10.885126799054529,,,6.516486233470526,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,60,69.32107066766307,69.30713817867169,0,10.885126799054529,,,6.516484096938061,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,61,70.46687348861616,70.46202857561308,0,10.885126799054529,,,6.516482094784561,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,62,71.61267630956928,71.61042320910808,0,10.885126799054529,,,6.516480217800242,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,63,72.75847913052237,72.74635450000629,0,10.885126799054529,,,6.516478464980001,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,64,73.9042819514755,73.89765808278074,0,10.885126799054529,,,6.516476785930732,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,65,75.05008477242859,75.04866362252366,0,10.885126799054529,,,6.516475198457589,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,66,76.19588759338171,76.15757673486348,0,10.885126799054529,,,6.51647374952188,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,67,77.3416904143348,77.33210735566547,0,10.885126799054529,,,6.516472296876048,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,68,78.48749323528793,78.51969887722144,0,10.885126799054529,,,6.516470904573075,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,2.9016,0.3652,6.489,69,79.63329605624102,79.6125829588032,0,10.885126799054529,,,6.516469689181142,1.0042281488504192
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,0,0.5729014104765542,0.627252201974578,2,21.197352187632504,13.049740702314224,68.5894707843687,9.801150599830038,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,1,1.7187042314296626,1.695268273838533,18,21.197352187632504,56.92357253964943,63.94434185995221,9.06373763308056,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,2,2.8645070523827707,2.888368177098319,26,21.197352187632504,30.27834460478487,43.74931507989473,8.318786545419417,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,3,4.0103098733358795,4.101153866844383,42,21.197352187632504,20.915784530172317,27.660090963438158,7.877156869978279,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,4,5.156112694288987,5.243474246005946,46,21.197352187632504,16.378305327797474,18.746571167743326,7.648510877424424,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,5,6.301915515242095,6.334396296799058,58,21.197352187632504,11.711634763319056,14.059933289822677,7.526331193639453,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,6,7.447718336195205,7.484202811445298,76,21.197352187632504,14.531635454174568,11.06404037586563,7.447766014947048,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,7,8.593521157148313,8.64988424118374,78,21.197352187632504,7.938865364602652,9.264891408925193,7.3985584986733,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,8,9.739323978101421,9.828990003837582,94,21.197352187632504,4.505172902289319,8.176165714003673,7.365993456483735,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,9,10.885126799054529,10.932120873774602,102,21.197352187632504,5.1305925198381965,7.433865660022408,7.345376441652919,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,10,12.030929620007637,12.063865932841784,107,21.197352187632504,5.572659496319753,6.9943246994053405,7.330306601138832,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,11,13.176732440960746,13.166390002837563,100,21.197352187632504,7.797690022713003,6.52134081126077,7.319559662999013,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,12,14.322535261913854,14.273893849907077,86,21.197352187632504,6.9876137990185905,6.1537366365876345,7.3114680092036055,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,13,15.468338082866964,15.425211497575258,86,21.197352187632504,6.48109022304029,5.926534972338365,7.3050642953962095,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,14,16.614140903820072,16.59460817503016,82,21.197352187632504,4.735495814344266,5.758407505058985,7.300059978047514,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,15,17.75994372477318,17.777808040803787,84,21.197352187632504,4.310521216125667,5.661687230963052,7.29610199655087,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,16,18.905746545726288,18.924882639210317,40,21.197352187632504,4.585023270427014,5.574781970354333,7.293053989187417,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,17,20.051549366679396,20.055622399506323,26,21.197352187632504,7.290624018515332,5.520578262530151,7.290624018515331,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,18,21.197352187632504,21.21689630794462,6,21.197352187632504,2.105161700672311,5.497576609132726,7.288582530176956,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,19,22.34315500858561,22.365098345328214,0,21.197352187632504,,,7.2869161896842,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,20,23.48895782953872,23.50197308177751,0,21.197352187632504,,,7.28554019841072,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,21,24.63476065049183,24.62149265069659,0,21.197352187632504,,,7.284396544643011,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,22,25.78056347144494,25.753220292042254,0,21.197352187632504,,,7.283413969657622,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,23,26.926366292398047,26.888973344881837,0,21.197352187632504,,,7.282569660707467,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,24,28.072169113351155,28.044035971152297,0,21.197352187632504,,,7.281832153783392,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,25,29.217971934304263,29.226126552847166,0,21.197352187632504,,,7.281181079598704,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,26,30.36377475525737,30.35905022076347,0,21.197352187632504,,,7.2806391151464975,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,27,31.509577576210482,31.508974851516133,0,21.197352187632504,,,7.280158933158862,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,28,32.65538039716359,32.66670839705195,0,21.197352187632504,,,7.27973400312906,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,29,33.8011832181167,33.80557707630151,0,21.197352187632504,,,7.27936572784805,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,30,34.946986039069806,34.978238907489704,0,21.197352187632504,,,7.27903002105165,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,31,36.092788860022914,36.13158704314454,0,21.197352187632504,,,7.2787367090355195,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,32,37.23859168097602,37.27131507371626,0,21.197352187632504,,,7.278478123630525,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,33,38.38439450192913,38.408323214044735,0,21.197352187632504,,,7.2782468000451574,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,34,39.53019732288224,39.516826790211844,0,21.197352187632504,,,7.278043625378714,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,35,40.676000143835346,40.64537353336212,0,21.197352187632504,,,7.2778567625232,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,36,41.82180296478845,41.8074915501277,0,21.197352187632504,,,7.277682748845785,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,37,42.96760578574156,42.97758132048538,0,21.197352187632504,,,7.277524215713956,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,38,44.11340860669467,44.12023387815045,0,21.197352187632504,,,7.2773835961989795,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,39,45.25921142764778,45.263273002223634,0,21.197352187632504,,,7.277255497932786,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,40,46.40501424860089,46.401623114899365,0,21.197352187632504,,,7.277138872276058,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,41,47.550817069554,47.54209628556936,0,21.197352187632504,,,7.27703195348245,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,42,48.69661989050711,48.704018109813944,0,21.197352187632504,,,7.276932026914641,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,43,49.842422711460216,49.82798037973217,0,21.197352187632504,,,7.276843182339528,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,44,50.988225532413324,50.984981939444005,0,21.197352187632504,,,7.276758973694564,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,45,52.13402835336643,52.13691557001522,0,21.197352187632504,,,7.276681618311913,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,46,53.27983117431954,53.23891056784509,0,21.197352187632504,,,7.276613146687433,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,47,54.42563399527265,54.389296288586614,0,21.197352187632504,,,7.27654692908419,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,48,55.571436816225756,55.55451364670018,0,21.197352187632504,,,7.276484730715679,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,49,56.717239637178864,56.703802024095104,0,21.197352187632504,,,7.2764278309114765,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,50,57.86304245813197,57.8464178745161,0,21.197352187632504,,,7.2763752175396865,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,51,59.00884527908508,59.01680172468367,0,21.197352187632504,,,7.27632508503606,4.242454322216018
20240703,0.5,0.3,0,y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,8.9392,0.2802,1.7149,52,60.15464810003819,60.18481906490257,0,21.197352187632504,,,7.27627845396437,4.242454322216018
