year,variant,model_label,nugget_mode,n_slices,sigmasq_median,range_lat_median,range_lon_median,nugget_median,loss_median,loss_mean
2025,gc_a0p7_b1p0_nugget0,GC a=0.7 b=1 nugget0,nugget0,24,11.2867,0.2121,0.2552,0.0000,1.2137,1.2819
2025,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,24,10.5984,0.3662,0.4457,0.0000,1.2717,1.3145
2025,gc_a0p7_b2p0_nugget0,GC a=0.7 b=2 nugget0,nugget0,24,10.3357,0.5523,0.6763,0.0000,1.3223,1.3459
2025,matern_s03_nugget0,Matern s=0.3 nugget0,nugget0,24,10.2202,0.1714,0.2165,0.0000,1.2076,1.2833
