year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected,theory_spectrum_expected_p10,theory_spectrum_expected_p90,ratio_I_over_EI,ratio_I_over_EI_p10,ratio_I_over_EI_p90,n_slices,data_k_max
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,0,0.5729014104765542,6658.102812909648,1688.9775474153378,13605.787694198467,7668.188220716952,2036.7021075859304,14085.716670057942,1.5632585333057378,0.17561442713243813,4.27089962350835,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,1,1.7187042314296626,2971.4062370531383,1515.308427904802,5054.65910312362,2069.4804288095193,705.0963081401417,3594.3472642967013,1.7850443493277701,0.8253311985112737,2.8647891928159663,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,2,2.8645070523827707,771.1807725825863,400.51004757282305,1313.7759055201018,840.0315359528558,347.20367637752105,1398.4064468729862,1.0187151364919635,0.6058901386243576,1.5799797924428864,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,3,4.0103098733358795,415.9409092266904,187.5901916532196,642.7407044751075,430.5693642260406,199.24209104398204,705.3479428448111,1.0087245272151553,0.6893017297106453,1.3029021905449474,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,4,5.156112694288987,243.55335938829603,121.57096070763987,377.061514211181,268.01017573406045,132.4243012010232,427.8437831518013,0.9399453413994137,0.639295667552541,1.2394489613446151,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,5,6.301915515242095,148.69294227811363,66.53782938791731,222.21050576859693,178.40625130871928,94.94218626856544,272.0686067264385,0.8439636642430912,0.6639100857576565,1.0144258384782538,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,6,7.447718336195206,119.98532304134419,56.221217797399746,182.64742796957674,126.68055792665841,70.93599067371768,187.712910306031,0.9424900738729409,0.7245166355871568,1.1958637526746105,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,7,8.593521157148313,89.49748028962321,38.030873975673124,130.41795482182218,92.61481925208226,54.56448451348832,132.4573133666692,0.9448295931884205,0.6852612023770648,1.1989619230876962,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,8,9.739323978101421,64.74486680044166,37.61777280231499,95.0641659578065,70.31524979428511,43.16353165218853,97.74352173874607,0.9162891995739203,0.7422297092797987,1.0717968466927372,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,9,10.885126799054529,50.41179250070515,28.784449666975462,70.03411883096173,56.21968374944241,35.09750435808876,76.82995395509575,0.8934761684274697,0.7622001541388038,1.0230972572005799,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,10,12.030929620007637,41.38262438591404,23.678377501090196,53.16782495123865,45.06294346756448,28.66737038875674,61.08665667060585,0.915385394630641,0.7595332260327792,1.1029581257206613,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,11,13.176732440960745,34.53101102630659,19.738413654213883,49.7218779939282,36.69845709415504,24.23486579447431,49.4439341153388,0.9227572534555316,0.7679387347634705,1.0920493120120316,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,12,14.322535261913853,29.879185430877687,17.5242557439483,42.6279180406492,31.728639927111704,21.116422957090926,42.055926547635316,0.9238794708772724,0.7315800051750332,1.0747661715188805,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,13,15.468338082866964,26.83823068113013,18.357966411232397,35.2513028524188,26.69034645483894,18.180818196903715,35.3695782480839,1.0143413281361933,0.8714298669997149,1.1417246044391667,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,14,16.614140903820072,22.778081733494737,16.472668411895437,32.8399887537348,22.800469287895794,15.652670162815438,30.166258881740763,0.9997553328553964,0.845011173809492,1.1892177352817743,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,15,17.75994372477318,19.88837759060523,12.086661526216098,26.479544958938355,19.7151095955372,13.592291441294535,25.7081553459705,0.9990969804210396,0.8737095306613755,1.1670862975188783,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,16,18.905746545726288,17.37736463435348,12.33776050375605,23.514801178384502,17.30918792506483,11.980755851034685,22.32038872114451,1.0004967552577162,0.855160630309502,1.1283228493757516,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,17,20.051549366679396,15.519502336380587,9.81941172552319,20.45732437602041,15.226253832899246,10.664203576888593,19.449615117877823,1.0096651785017023,0.9019116391974359,1.1484586729605695,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,18,21.197352187632504,14.381956128049216,9.89025138764086,20.044750860801344,13.57764727011477,9.567150561027441,17.218484703766233,1.0451265339047253,0.8774377309598007,1.2351628925041191,40,79.63329605624102
