year,variant,model_label,nugget_mode,n_slices,sigmasq_median,range_lat_median,range_lon_median,nugget_median,loss_median,loss_mean
2024,gc_a0p7_b3p0_nugget0,GC a=0.7 b=3 nugget0,nugget0,24,15.6498,1.9783,2.8715,0.0000,1.4510,1.4435
2024,gc_a0p7_b3p5_nugget0,GC a=0.7 b=3.5 nugget0,nugget0,24,15.6460,2.4551,3.5792,0.0000,1.5032,1.5072
2024,gc_a0p7_b4p0_nugget0,GC a=0.7 b=4 nugget0,nugget0,24,15.6534,2.9643,4.3360,0.0000,1.5065,1.5188
2024,matern_s03_nugget0,Matern s=0.3 nugget0,nugget0,24,16.4653,0.3452,0.4794,0.0000,1.3266,1.3115
