date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,35,40.676000143835346,376,14.565748646638232,0.0008979163605009203,6.9266988544161405,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,36,41.82180296478845,390,12.876897063349857,0.0008347455024217322,6.439386751042178,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,37,42.96760578574156,402,13.46816232523781,0.0007771896150936532,5.995389607925304,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,38,44.11340860669467,394,14.788201653201906,0.0007261334252597231,5.601532376683582,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,39,45.25921142764778,422,12.91036510693712,0.0006796201864963444,5.242720340473725,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,40,46.40501424860089,412,11.519355518226755,0.0006372700093752665,4.916022959455696,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,41,47.550817069554,446,11.763001970843987,0.0005984423379736786,4.616498862504185,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,42,48.69661989050711,446,14.849285741614946,0.0005621518775804729,4.336547297425653,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,43,49.842422711460216,436,11.725725316160753,0.0005298844002462319,4.087629794506675,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,44,50.988225532413324,418,13.512814250935323,0.0004992991619651988,3.8516894059775146,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,45,52.13402835336643,378,14.993047489673772,0.0004712018102336673,3.6349410509944815,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,46,53.27983117431954,360,14.071961772187695,0.000446330214450729,3.443076795485125,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,47,54.42563399527265,386,14.510418159956126,0.00042227642049240773,3.257521219949652,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,48,55.571436816225756,358,13.729610045053102,0.0003996817862221006,3.0832218818367143,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,49,56.717239637178864,358,14.631326291758036,0.000379011209217141,2.9237650901367624,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,50,57.86304245813197,346,14.71620072900813,0.00035989717802931744,2.7763157911195226,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,51,59.00884527908508,366,14.178175428801952,0.00034168385181934034,2.6358147028852286,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,52,60.15464810003819,334,14.748769403639352,0.00032474210825243223,2.505122846807177,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,53,61.300450920991295,342,13.744198226133399,0.00030942696394580237,2.3869788890951575,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,54,62.4462537419444,342,10.880097557581719,0.00029472444394466104,2.273560832660455,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,55,63.59205656289751,326,11.180800078859,0.00028124254831944217,2.1695589065451264,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,56,64.73785938385063,334,13.12286238187655,0.0002686047754765117,2.0720687053145097,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,57,65.88366220480373,326,13.724879548236807,0.0002567073514196187,1.9802896964774173,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,58,67.02946502575685,316,13.444224468738689,0.0002458054376766638,1.8961902449515062,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,59,68.17526784670994,334,12.314679480582967,0.0002352587540130737,1.8148311063233558,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,60,69.32107066766307,326,12.653060195396733,0.00022516963015899223,1.7370016717386665,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,61,70.46687348861616,326,13.589026069807147,0.00021571442054245377,1.6640623730465203,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,62,71.61267630956928,289,14.054750928250291,0.00020684974870049155,1.595678595900239,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,63,72.75847913052237,240,15.948577466990905,0.00019857097372958366,1.531814539480813,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,64,73.9042819514755,210,16.435291852174,0.00019064016468040416,1.470634758855256,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,65,75.05008477242859,180,12.71251632641643,0.00018314148581453397,1.4127885132640952,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,66,76.19588759338171,150,10.345603233758379,0.00017629685016342777,1.3599876823526678,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,67,77.3416904143348,154,12.205308391466579,0.00016943433279594837,1.307048908454827,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,68,78.48749323528793,114,14.320010532845258,0.0001628565620393866,1.256306724473826,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,0.3,300,13.7886,0.2613,0.0,69,79.63329605624102,96,18.15485970450387,0.0001571143167706907,1.2120099442010364,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,0,0.5729014104765542,2,38.935203110011045,0.7722496606571522,5957.281852858797,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,1,1.7187042314296626,18,25.396875732945155,0.5671573757137113,4375.160669127603,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,2,2.8645070523827707,26,19.068871614907394,0.3461257128923775,2670.0800703064415,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,3,4.0103098733358795,42,9.71046540507084,0.20587356374822635,1588.1481181319296,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,4,5.156112694288987,42,14.985777126924656,0.13006791538848345,1003.3688215850037,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,5,6.301915515242095,60,11.103786741604525,0.08843217902463366,682.1827734620337,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,6,7.447718336195205,66,15.561343683875979,0.061223558290013455,472.29025967868125,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,7,8.593521157148313,86,14.197745130972386,0.043979012145955954,339.2625265005787,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,8,9.739323978101421,86,10.448574132972492,0.032475771536145476,250.52432430366505,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,9,10.885126799054529,98,10.996127281500543,0.02515070334012916,194.0173446852507,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,10,12.030929620007637,110,11.612992716807778,0.01977492316464098,152.54754635974305,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,11,13.176732440960746,114,13.619926397007601,0.01592937838416624,122.88227707936106,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,12,14.322535261913854,130,15.343702190386452,0.013027009420078216,100.49284676825039,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,13,15.468338082866964,142,12.30457703380107,0.01072564545812024,82.73968420197752,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,14,16.614140903820072,158,11.914090184515171,0.00892432878692354,68.84398225056388,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,15,17.75994372477318,166,16.000480560306723,0.007497797600542093,57.83944734156091,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,16,18.905746545726288,170,16.39288417727567,0.006398073545189318,49.355965260739495,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,17,20.051549366679396,184,13.780220575984067,0.005520582725265776,42.586832940069584,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,18,21.197352187632504,198,12.48028329124098,0.00478284374792334,36.89577311088324,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,19,22.34315500858561,202,13.360554467337186,0.004180299790150955,32.24763356734157,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,20,23.48895782953872,214,17.226060872285288,0.003682482402003385,28.407374848515527,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,21,24.63476065049183,218,14.07811739811822,0.0032685369758508323,25.2141205152031,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,22,25.78056347144494,238,11.956043774968954,0.0029127551168411548,22.46955108353625,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,23,26.926366292398047,242,12.40634685782779,0.002606933879606028,20.110387461179567,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,24,28.072169113351155,266,11.57256272738589,0.002339715955032156,18.04901718946215,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,25,29.217971934304263,274,14.11268605841306,0.002103750210485072,16.22873222269317,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,26,30.36377475525737,266,13.38328797557574,0.001907281146370355,14.713132216727775,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,27,31.509577576210482,302,14.468960355238288,0.001733171572777581,13.370017604944605,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,28,32.65538039716359,292,11.124112225679582,0.0015790666432167022,12.181222650307932,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,29,33.8011832181167,314,12.849206721986508,0.0014454849330496396,11.150747742523697,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,30,34.946986039069806,330,12.667990382606623,0.0013236976177644808,10.211257056779296,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,31,36.092788860022914,326,17.419483999148273,0.0012172751814871429,9.390293991761553,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,32,37.23859168097602,342,13.419593050133944,0.001123440620838921,8.666436211306271,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,33,38.38439450192913,346,15.121909519623205,0.0010394891128557085,8.018818192797932,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,34,39.53019732288224,348,13.448091815319797,0.0009657457281176341,7.449947592978335,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,35,40.676000143835346,376,14.565748646638232,0.0008979163605009203,6.9266988544161405,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,36,41.82180296478845,390,12.876897063349857,0.0008347455024217322,6.439386751042178,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,37,42.96760578574156,402,13.46816232523781,0.0007771896150936532,5.995389607925304,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,38,44.11340860669467,394,14.788201653201906,0.0007261334252597231,5.601532376683582,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,39,45.25921142764778,422,12.91036510693712,0.0006796201864963444,5.242720340473725,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,40,46.40501424860089,412,11.519355518226755,0.0006372700093752665,4.916022959455696,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,41,47.550817069554,446,11.763001970843987,0.0005984423379736786,4.616498862504185,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,42,48.69661989050711,446,14.849285741614946,0.0005621518775804729,4.336547297425653,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,43,49.842422711460216,436,11.725725316160753,0.0005298844002462319,4.087629794506675,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,44,50.988225532413324,418,13.512814250935323,0.0004992991619651988,3.8516894059775146,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,45,52.13402835336643,378,14.993047489673772,0.0004712018102336673,3.6349410509944815,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,46,53.27983117431954,360,14.071961772187695,0.000446330214450729,3.443076795485125,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,47,54.42563399527265,386,14.510418159956126,0.00042227642049240773,3.257521219949652,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,48,55.571436816225756,358,13.729610045053102,0.0003996817862221006,3.0832218818367143,7714.191609730717
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,0.3,300,13.7886,0.2613,0.0,49,56.717239637178864,358,14.631326291758036,0.000379011209217141,2.9237650901367624,7714.191609730717
