date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,sigmasq,8.6661,1.7629,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,range,1.0422,1.7629,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,nugget,5.6718,1.7629,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,sigmasq,11.7406,1.6419,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,range,0.9889,1.6419,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,nugget,3.4723,1.6419,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,sigmasq,14.0844,1.7122,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,range,0.8123,1.7122,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,nugget,5.8313,1.7122,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,sigmasq,14.1484,1.4336,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,range,0.4531,1.4336,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,nugget,1.8685,1.4336,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,sigmasq,10.9934,1.8009,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,range,0.9949,1.8009,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,nugget,5.0731,1.8009,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,sigmasq,12.3754,1.6791,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,range,0.7861,1.6791,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,nugget,3.4573,1.6791,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,sigmasq,14.5803,1.5237,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,range,0.7079,1.5237,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,nugget,2.4550,1.5237,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,sigmasq,16.1744,1.4010,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,range,0.4265,1.4010,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,nugget,0.7691,1.4010,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,sigmasq,11.1394,1.8519,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,range,0.8872,1.8519,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,nugget,7.0187,1.8519,300,272
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,sigmasq,13.5222,1.7557,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,range,0.9929,1.7557,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,nugget,5.3253,1.7557,1160,1064
