date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,0,0.5729014104765542,2,37.01985994368057,1.6235034853386434,23.862984656543354,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,1,1.7187042314296626,18,27.235895665377058,1.4433466583069068,21.21495855863009,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,2,2.8645070523827707,26,15.370760352845682,1.2462946373891346,18.31859929967795,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,3,4.0103098733358795,42,9.824910253137844,1.119247956398213,16.45121002301203,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,4,5.156112694288987,42,14.913942020556666,1.0498610054736703,15.43132940050058,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,5,6.301915515242095,60,11.60453963225724,1.011491126543063,14.867351657019777,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,6,7.447718336195205,66,15.908118126873099,0.9863150703890139,14.497302656730113,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,7,8.593521157148313,86,15.647429467120961,0.9703109391949668,14.262066736035313,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,8,9.739323978101421,86,10.047324398689035,0.9596135794985045,14.104832130376947,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,9,10.885126799054529,98,11.523807722564431,0.9527916050827561,14.004559681145722,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,10,12.030929620007637,110,10.955320047839905,0.9477798848701526,13.93089516264221,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,11,13.176732440960746,114,14.19531275431785,0.9441919320152666,13.87815781732836,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,12,14.322535261913854,130,15.514836141062236,0.9414823079862299,13.838330544264995,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,13,15.468338082866964,142,11.961473992139744,0.9393327105135618,13.806734793488198,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,14,16.614140903820072,158,12.89619041886073,0.9376494942727084,13.781994123885784,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,15,17.75994372477318,166,15.66479693856164,0.9363160468070602,13.762394513105502,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,16,18.905746545726288,170,16.32548869787083,0.9352878009949226,13.747280893541527,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,17,20.051549366679396,184,13.6067650319647,0.9344671619262171,13.735218771296688,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,18,21.197352187632504,198,12.780832638545418,0.9337770915251078,13.72507580607221,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,19,22.34315500858561,202,13.522876622012612,0.9332133904564002,13.71679027415009,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,20,23.48895782953872,214,17.421420868795582,0.9327476012783508,13.709943895248317,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,21,24.63476065049183,218,14.22180665033939,0.9323602432653192,13.704250332896875,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,22,25.78056347144494,238,11.838163046134644,0.93202727944386,13.699356280845604,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,23,26.926366292398047,242,12.48792500865362,0.9317410468046018,13.69514910473511,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,24,28.072169113351155,266,11.143457578121824,0.9314909250185136,13.691472702191112,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,25,29.217971934304263,274,14.579239087244416,0.9312700403144095,13.688226039432145,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,26,30.36377475525737,266,13.956913610310064,0.9310861165004274,13.685522644465234,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,27,31.509577576210482,302,15.145910256913691,0.930923115382713,13.683126780701377,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,28,32.65538039716359,292,11.025408088088254,0.9307788355134281,13.681006090269797,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,29,33.8011832181167,314,12.872808276234375,0.9306537647849674,13.67916774443242,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,30,34.946986039069806,330,12.736809345667908,0.9305397324056109,13.67749164521643,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,31,36.092788860022914,326,17.49992547944501,0.9304400828867742,13.67602695175534,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,32,37.23859168097602,342,13.514931761183187,0.9303522172262493,13.674735462745382,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,33,38.38439450192913,346,15.111117295522511,0.9302736036189497,13.673579964576314,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,34,39.53019732288224,348,13.307893897270082,0.9302045472230324,13.672564942600017,14.698449909127124
20240703,0.3,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,12.918,0.257,0.9293,35,40.676000143835346,376,14.224880698768404,0.9301410273993673,13.67163129965364,14.698449909127124
