date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,1,0.8585571089246282,0.6312221526199868,4,5.437528356522645,73.31124991347332,26.16734536369326,17.458292925643363,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,2,1.4309285148743802,1.3301097996432678,10,5.437528356522645,13.727603555800528,22.0660915650664,13.727603555800528,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,3,2.0032999208241327,1.998298277954558,8,5.437528356522645,13.550280162501553,14.58254285390909,12.131694542223102,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,4,2.575671326773884,2.6806323221091155,14,5.437528356522645,15.680077541612102,13.004328449218049,11.393483076715366,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,5,3.1480427327236367,3.2456341177382377,17,5.437528356522645,6.8077063568647755,10.884058821947058,11.115825747210417,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,6,3.7204141386733887,3.818679770550174,10,5.437528356522645,12.096042423219073,9.91840002606973,10.9621727600802,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,7,4.292785544623141,4.336704374521381,9,5.437528356522645,8.058117524105207,9.426857142283287,10.87900975076067,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,8,4.865156950572893,4.9319451499524245,6,5.437528356522645,9.662209180303423,9.21712910852375,10.817515689641029,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,9,5.437528356522645,5.40768725136614,1,5.437528356522645,0.3364711639708996,8.95954768846673,10.785269207762113,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,10,6.009899762472397,6.100048681231336,0,5.437528356522645,,,10.753829782832378,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,11,6.5822711684221495,6.6079638604977955,0,5.437528356522645,,,10.737923225226215,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,12,7.154642574371902,7.184824240435486,0,5.437528356522645,,,10.724840333579255,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,13,7.727013980321653,7.717840052166835,0,5.437528356522645,,,10.715911878160027,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,14,8.299385386271405,8.32944332229866,0,5.437528356522645,,,10.7082606162183,2.038728834918125
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,80,8.961033311920838,0.8063970667633027,5.237369467434721,15,8.871756792221158,8.931448350708713,0,5.437528356522645,,,10.702522824036087,2.038728834918125
