date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,0,0.5726107535183586,0.7942333333260688,20,10.879604316848813,97.7652681518932,136.5122832639658,11.053710202535354,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,1,1.7178322605550758,1.8187208456766204,68,10.879604316848813,24.41127816264669,47.08336944018819,9.659543142319675,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,2,2.8630537675917926,2.942596549706829,104,10.879604316848813,11.542088966834294,17.15049514095478,9.316307207162833,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,3,4.0082752746285095,4.0718665470302335,150,10.879604316848813,13.264138061805848,11.074032586190139,9.250768777327675,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,4,5.153496781665227,5.208263548804194,200,10.879604316848813,8.927790374388518,9.294867185430512,9.2325238667021,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,5,6.298718288701944,6.30229688265524,207,10.879604316848813,6.781621307649741,8.683659730674771,9.226373501261781,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,6,7.443939795738661,7.429292242230758,168,10.879604316848813,6.50208202199898,8.377157450368422,9.223696999880417,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,7,8.589161302775377,8.600407756833633,166,10.879604316848813,5.636604848692734,8.159712825287864,9.222391335935056,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,8,9.734382809812097,9.756305890077568,70,10.879604316848813,4.8654174732148086,8.079981743978417,9.221731922952058,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,9,10.879604316848813,10.89836916841167,6,10.879604316848813,9.525735661637372,8.09335635070409,9.221370309444925,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,10,12.024825823885529,12.033457913602135,0,10.879604316848813,,,9.221156268366277,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,11,13.170047330922248,13.153024401851365,0,10.879604316848813,,,9.221023946258596,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,12,14.315268837958964,14.300586586836783,0,10.879604316848813,,,9.220935662551364,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,13,15.46049034499568,15.469042403443678,0,10.879604316848813,,,9.220875505522233,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,14,16.6057118520324,16.62082332202322,0,10.879604316848813,,,9.220834723458498,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,15,17.750933359069116,17.76870481844081,0,10.879604316848813,,,9.220805977165838,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,16,18.89615486610583,18.908318370984297,0,10.879604316848813,,,9.22078526316834,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,17,20.041376373142548,20.03890606787271,0,10.879604316848813,,,9.220770046909347,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,18,21.186597880179267,21.192065364107638,0,10.879604316848813,,,9.220758363542268,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,19,22.331819387215983,22.34162323613176,0,10.879604316848813,,,9.220749478599606,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,20,23.477040894252703,23.486539824211683,0,10.879604316848813,,,9.220742637951302,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,21,24.62226240128942,24.629762310392458,0,10.879604316848813,,,9.2207372796606,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,22,25.767483908326135,25.7598979109226,0,10.879604316848813,,,9.220733075148178,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,23,26.91270541536285,26.900430039226244,0,10.879604316848813,,,9.22072967088185,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,24,28.05792692239957,28.062209708964467,0,10.879604316848813,,,9.220726869245809,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,25,29.203148429436286,29.216558755681977,0,10.879604316848813,,,9.220724603301964,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,26,30.348369936473002,30.361729966233728,0,10.879604316848813,,,9.220722757856521,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,27,31.493591443509718,31.504338503509274,0,10.879604316848813,,,9.220721232145404,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,28,32.63881295054644,32.6377375711344,0,10.879604316848813,,,9.22071996892715,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,29,33.78403445758316,33.77900876357756,0,10.879604316848813,,,9.220718900309508,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,30,34.92925596461987,34.937996241411525,0,10.879604316848813,,,9.220717984653902,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,31,36.07447747165659,36.085478968388095,0,10.879604316848813,,,9.220717215701567,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,32,37.2196989786933,37.22783950009123,0,10.879604316848813,,,9.220716562888223,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,33,38.364920485730025,38.36992093364357,0,10.879604316848813,,,9.220716002790951,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,34,39.510141992766734,39.497493529001495,0,10.879604316848813,,,9.220715525885627,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,35,40.65536349980346,40.641307144443154,0,10.879604316848813,,,9.220715106960414,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,36,41.80058500684018,41.79876375132615,0,10.879604316848813,,,9.22071473882058,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,37,42.94580651387689,42.95491850218013,0,10.879604316848813,,,9.22071441863585,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,38,44.09102802091361,44.10527217083979,0,10.879604316848813,,,9.220714140037618,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,39,45.23624952795032,45.24472941753432,0,10.879604316848813,,,9.220713897696095,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,40,46.381471034987044,46.38181996768267,0,10.879604316848813,,,9.22071368444504,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,41,47.52669254202376,47.52812609177625,0,10.879604316848813,,,9.220713494347466,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,42,48.671914049060476,48.677635654036756,0,10.879604316848813,,,9.220713325374458,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,43,49.8171355560972,49.814828293457374,0,10.879604316848813,,,9.220713176746084,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,44,50.96235706313391,50.96182992170312,0,10.879604316848813,,,9.220713043071433,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,45,52.10757857017063,52.103888380737374,0,10.879604316848813,,,9.220712924116222,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,46,53.25280007720734,53.234519617416964,0,10.879604316848813,,,9.22071281849301,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,47,54.39802158424406,54.383247398303936,0,10.879604316848813,,,9.220712722114378,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,48,55.543243091280786,55.54653021567896,0,10.879604316848813,,,9.22071263430532,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,49,56.688464598317495,56.69689465924616,0,10.879604316848813,,,9.220712556068934,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,50,57.83368610535422,57.84060089772559,0,10.879604316848813,,,9.22071248577346,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,51,58.97890761239093,58.97658583094401,0,10.879604316848813,,,9.220712422503592,1.2804396455651506
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,1069,7.396362670608386,1.0947716684877606,7.201207547838905,52,60.12412911942765,60.10992087857323,0,10.879604316848813,,,9.220712365170249,1.2804396455651506
