year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,theory_spectrum_expected,n_slices,data_k_max,ratio_I_over_EI
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,0,0.5729014104765542,4377.837705063074,2419.0778361623097,24,79.63329605624102,1.8097134534572041
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,1,1.7187042314296626,1537.2134950513646,946.1016686444204,24,79.63329605624102,1.62478679194583
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,2,2.864507052382771,473.5211550888903,470.99008780395934,24,79.63329605624102,1.0053739289859205
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,3,4.0103098733358795,271.3935273243056,267.3954923059799,24,79.63329605624102,1.014951766702749
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,4,5.156112694288987,190.08009712971992,178.04568328264034,24,79.63329605624102,1.067591719300352
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,5,6.301915515242096,111.60386875831131,123.40896943020583,24,79.63329605624102,0.9043416315167357
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,6,7.447718336195205,71.85567047205832,90.58938176095927,24,79.63329605624102,0.793201908162547
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,7,8.593521157148313,58.00349023166618,68.30725004070509,24,79.63329605624102,0.8491556928012944
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,8,9.739323978101421,47.35994077803653,53.16577069462523,24,79.63329605624102,0.8907975970114991
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,9,10.885126799054527,36.837125789595596,43.534535815247494,24,79.63329605624102,0.8461586898715432
2025,gc_a0p7_b2p5_nugget0,GC a=0.7 b=2.5 nugget0,nugget0,10,12.030929620007635,30.049773290600214,35.49472893786839,24,79.63329605624102,0.8465981904862754
