year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected,theory_spectrum_expected_p10,theory_spectrum_expected_p90,theory_spectrum_continuous,expected_profile_norm,expected_profile_norm_p10,expected_profile_norm_p90,continuous_profile_norm,continuous_profile_norm_p10,continuous_profile_norm_p90,ratio_I_over_EI,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_EI_over_continuous_profile,ratio_EI_over_continuous_profile_p10,ratio_EI_over_continuous_profile_p90,n_slices,data_k_max
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,0,0.5729014104765542,6658.102812909648,1688.9775474153378,13605.787694198467,7668.188220716952,2036.7021075859304,14085.716670057942,8224.582975106052,41.59747310226642,34.6789360099927,46.03118499237211,42.767817146267866,35.64675549519291,48.58008249521567,1.5632585333057378,0.17561442713243813,4.27089962350835,0.9730141016201683,0.9449316116872623,1.0140313381379127,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,1,1.7187042314296626,2971.4062370531383,1515.308427904802,5054.65910312362,2069.4804288095193,705.0963081401417,3594.3472642967013,2204.5617283093616,11.839464646840135,11.448235534639648,12.184549891667762,12.087849302989573,11.088356697925821,13.261391536494115,1.7850443493277701,0.8253311985112737,2.8647891928159663,0.9831437210633602,0.9068677713723364,1.0362300933552804,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,2,2.8645070523827707,771.1807725825863,400.51004757282305,1313.7759055201018,840.0315359528558,347.20367637752105,1398.4064468729862,805.7929470978731,5.0549933388943895,4.4435567705204795,5.7506762566067176,4.671302497223988,3.810974498513236,5.4767951413990055,1.0187151364919635,0.6058901386243576,1.5799797924428864,1.0863272330787552,1.0273961061028636,1.1399916170936577,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,3,4.0103098733358795,415.9409092266904,187.5901916532196,642.7407044751075,430.5693642260406,199.24209104398204,705.3479428448111,409.1078886875735,2.6911609795077736,2.1987967267720836,3.351752535732471,2.4679491490976733,1.8979124543448407,3.1664379662955704,1.0087245272151553,0.6893017297106453,1.3029021905449474,1.0955256087265335,1.0484607132378778,1.1514927958614471,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,4,5.156112694288987,243.55335938829603,121.57096070763987,377.061514211181,268.01017573406045,132.4243012010232,427.8437831518013,250.14006049364744,1.7176229689145335,1.3309140703119342,2.2826960188214893,1.5540485522359466,1.1140862283892816,2.1403875682254747,0.9399453413994137,0.639295667552541,1.2394489613446151,1.1133947757571738,1.06078531625654,1.1763829035819153,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,5,6.301915515242095,148.69294227811363,66.53782938791731,222.21050576859693,178.40625130871928,94.94218626856544,272.0686067264385,168.24008259264176,1.1737716407594228,0.8557079728010384,1.6429786237416308,1.0711739050042781,0.7439812137775019,1.5563557228347773,0.8439636642430912,0.6639100857576565,1.0144258384782538,1.103683223099407,1.0563471765774075,1.1615193805808919,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,6,7.447718336195206,119.98532304134419,56.221217797399746,182.64742796957674,126.68055792665841,70.93599067371768,187.712910306031,118.02607758480458,0.8498109017727542,0.5917182429443705,1.2391674763491662,0.7682119972593399,0.511244572817758,1.1692035264392482,0.9424900738729409,0.7245166355871568,1.1958637526746105,1.116775998832767,1.0607972997519024,1.1818259225524737,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,7,8.593521157148313,89.49748028962321,38.030873975673124,130.41795482182218,92.61481925208226,54.56448451348832,132.4573133666692,86.76152313191285,0.6338071156707756,0.41440091951652874,0.9626259903322437,0.5756220271275176,0.3697120712805332,0.9099794836575207,0.9448295931884205,0.6852612023770648,1.1989619230876962,1.1120988906744016,1.0583356618798236,1.177507280208156,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,8,9.739323978101421,64.74486680044166,37.61777280231499,95.0641659578065,70.31524979428511,43.16353165218853,97.74352173874607,65.68685193444756,0.48934633145339257,0.30504872978531056,0.768360107959392,0.4435347144737417,0.2753330097824978,0.7250047212607874,0.9162891995739203,0.7422297092797987,1.0717968466927372,1.1158112653300072,1.0594713649887417,1.178446001943408,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,9,10.885126799054529,50.41179250070515,28.784449666975462,70.03411883096173,56.21968374944241,35.09750435808876,76.82995395509575,52.44574377132354,0.3963553777577704,0.24053776442086933,0.6389945919033186,0.35884429148623476,0.21571114738260497,0.6020518723865429,0.8934761684274697,0.7622001541388038,1.0230972572005799,1.1180110761523216,1.0606234109717387,1.183686111815051,40,79.63329605624102
