variant,model_label,k_bin,k_mid,data_spectrum,theory_spectrum_expected,n_slices,data_k_max,ratio_I_over_EI
gc_a06_b35,GC a=0.6 b=3.5,29,33.8011832181167,5.959961768935419,5.416829830296309,24,79.63329605624102,1.1002674914396193
gc_a06_b35,GC a=0.6 b=3.5,30,34.946986039069806,5.478155500141507,5.167779735502187,24,79.63329605624102,1.0600597897985216
gc_a06_b35,GC a=0.6 b=3.5,31,36.092788860022914,5.1707377607031155,4.954806552478632,24,79.63329605624102,1.0435801490809897
gc_a06_b35,GC a=0.6 b=3.5,32,37.23859168097602,5.115193422538979,4.755388271489532,24,79.63329605624102,1.0756626232197743
gc_a06_b35,GC a=0.6 b=3.5,33,38.38439450192913,5.085437090230778,4.584744545151272,24,79.63329605624102,1.109208384490915
gc_a06_b35,GC a=0.6 b=3.5,34,39.53019732288224,4.759365242369998,4.412950471619221,24,79.63329605624102,1.0784995827573085
gc_a06_b35,GC a=0.6 b=3.5,35,40.676000143835346,4.43813114909843,4.288817462779985,24,79.63329605624102,1.0348146517342478
gc_a06_b35,GC a=0.6 b=3.5,36,41.82180296478845,4.257553033102022,4.183299364783472,24,79.63329605624102,1.0177500250026676
gc_a06_b35,GC a=0.6 b=3.5,37,42.96760578574156,4.172867820041259,4.062055393309138,24,79.63329605624102,1.0272798905979093
gc_a06_b35,GC a=0.6 b=3.5,38,44.11340860669467,4.07467664695358,3.971110119432721,24,79.63329605624102,1.0260799938571468
gc_a06_b35,GC a=0.6 b=3.5,39,45.25921142764778,3.956186623250091,3.8781400712633527,24,79.63329605624102,1.0201247377744438
gc_a06_b35,GC a=0.6 b=3.5,40,46.4050142486009,3.8852259217506826,3.793735084521709,24,79.63329605624102,1.0241162957324703
gc_a06_b35,GC a=0.6 b=3.5,41,47.550817069554,3.864348230604909,3.7330509023416916,24,79.63329605624102,1.0351715879847383
gc_a06_b35,GC a=0.6 b=3.5,42,48.6966198905071,3.658620199872861,3.665083034915377,24,79.63329605624102,0.9982366470333829
gc_a06_b35,GC a=0.6 b=3.5,43,49.842422711460216,3.6894287645284654,3.59674679871708,24,79.63329605624102,1.0257682764448262
gc_a06_b35,GC a=0.6 b=3.5,44,50.98822553241333,3.6069496119518796,3.482437629421979,24,79.63329605624102,1.035754260601235
gc_a06_b35,GC a=0.6 b=3.5,45,52.13402835336643,3.3881255962011423,3.4153079022003485,24,79.63329605624102,0.9920410379451604
gc_a06_b35,GC a=0.6 b=3.5,46,53.27983117431953,3.186238365634107,3.330968150733798,24,79.63329605624102,0.9565502344812851
gc_a06_b35,GC a=0.6 b=3.5,47,54.42563399527265,3.2378105087202953,3.3015979337172396,24,79.63329605624102,0.9806798325303268
gc_a06_b35,GC a=0.6 b=3.5,48,55.57143681622576,3.081801645805425,3.2421333777273436,24,79.63329605624102,0.950547459576044
gc_a06_b35,GC a=0.6 b=3.5,49,56.717239637178864,3.053628419356112,3.1988232415362923,24,79.63329605624102,0.954609926458316
gc_a06_b35,GC a=0.6 b=3.5,50,57.863042458131964,2.8945246134966496,3.156534726830446,24,79.63329605624102,0.9169943827619831
gc_a06_b35,GC a=0.6 b=3.5,51,59.00884527908508,2.947919660402883,3.1152458963000025,24,79.63329605624102,0.9462879523905788
gc_a06_b35,GC a=0.6 b=3.5,52,60.154648100038195,2.8728792500921227,3.0813199904598023,24,79.63329605624102,0.9323534261248292
gc_a06_b35,GC a=0.6 b=3.5,53,61.300450920991295,2.863248773137012,3.046841382245686,24,79.63329605624102,0.9397432993465002
gc_a06_b35,GC a=0.6 b=3.5,54,62.446253741944396,2.8282740133289006,3.0173049052716885,24,79.63329605624102,0.9373510805578441
gc_a06_b35,GC a=0.6 b=3.5,55,63.59205656289751,2.7606764080272566,2.990120082725614,24,79.63329605624102,0.9232660667964845
gc_a06_b35,GC a=0.6 b=3.5,56,64.73785938385063,2.696294994403184,2.964674178418407,24,79.63329605624102,0.9094743071704433
gc_a06_b35,GC a=0.6 b=3.5,57,65.88366220480373,2.7176510993992706,2.939713174331114,24,79.63329605624102,0.9244613124604002
gc_a06_b35,GC a=0.6 b=3.5,58,67.02946502575685,2.5519756005867915,2.903838938892518,24,79.63329605624102,0.8788282181931475
gc_a06_b35,GC a=0.6 b=3.5,59,68.17526784670994,2.6040815974828955,2.9126187048252734,24,79.63329605624102,0.8940688299394524
gc_a06_b35,GC a=0.6 b=3.5,60,69.32107066766307,2.5729004164776694,2.897944766921565,24,79.63329605624102,0.8878362506580191
gc_a06_b35,GC a=0.6 b=3.5,61,70.46687348861616,2.6703278877792624,2.8863872504039345,24,79.63329605624102,0.9251454001557013
gc_a06_b35,GC a=0.6 b=3.5,62,71.61267630956928,2.498361012280933,2.854584962284107,24,79.63329605624102,0.8752098975123375
gc_a06_b35,GC a=0.6 b=3.5,63,72.75847913052237,2.4711820684246364,2.809169496349711,24,79.63329605624102,0.8796842168604415
gc_a06_b35,GC a=0.6 b=3.5,64,73.9042819514755,2.418495605083089,2.7841666184094187,24,79.63329605624102,0.8686605137392116
gc_a06_b35,GC a=0.6 b=3.5,65,75.05008477242859,2.355159724976409,2.770776215218126,24,79.63329605624102,0.8499999790820356
gc_a06_b35,GC a=0.6 b=3.5,66,76.19588759338171,2.3222788903356406,2.755418977970837,24,79.63329605624102,0.8428042736519975
gc_a06_b35,GC a=0.6 b=3.5,67,77.3416904143348,2.386924520621959,2.7431488147904335,24,79.63329605624102,0.8701403685254718
gc_a06_b35,GC a=0.6 b=3.5,68,78.48749323528793,2.2984666445023856,2.732704346739258,24,79.63329605624102,0.8410959814386735
gc_a06_b35,GC a=0.6 b=3.5,69,79.63329605624102,2.3601046596725324,2.7257641108313853,24,79.63329605624102,0.8658506619461934
gc_a07_b35,GC a=0.7 b=3.5,0,0.5729014104765542,5570.347915890638,3431.1543562418046,24,79.63329605624102,1.6234617675410923
gc_a07_b35,GC a=0.7 b=3.5,1,1.7187042314296626,1965.8672125996338,1296.8644765345225,24,79.63329605624102,1.5158617173729814
gc_a07_b35,GC a=0.7 b=3.5,2,2.864507052382771,550.2325031891033,621.0729084641865,24,79.63329605624102,0.8859386646726225
gc_a07_b35,GC a=0.7 b=3.5,3,4.0103098733358795,339.9365541587476,344.8033200908474,24,79.63329605624102,0.9858853855269794
gc_a07_b35,GC a=0.7 b=3.5,4,5.156112694288987,210.4526053023496,221.79569433624874,24,79.63329605624102,0.9488579385283166
gc_a07_b35,GC a=0.7 b=3.5,5,6.301915515242096,116.06456598640993,153.16683550146385,24,79.63329605624102,0.7577656455878183
gc_a07_b35,GC a=0.7 b=3.5,6,7.447718336195205,103.66059156295834,110.48693553067125,24,79.63329605624102,0.938215826740729
gc_a07_b35,GC a=0.7 b=3.5,7,8.593521157148313,70.99771966884366,82.24743953495951,24,79.63329605624102,0.8632210324148252
gc_a07_b35,GC a=0.7 b=3.5,8,9.739323978101421,56.627469768562094,63.14936151488581,24,79.63329605624102,0.8967227602960586
gc_a07_b35,GC a=0.7 b=3.5,9,10.885126799054527,44.06593838563976,50.82451727174075,24,79.63329605624102,0.8670212871877315
gc_a07_b35,GC a=0.7 b=3.5,10,12.030929620007635,36.577848751552686,41.124899723497116,24,79.63329605624102,0.8894331414175722
gc_a07_b35,GC a=0.7 b=3.5,11,13.176732440960746,28.232958380178303,33.89006330719247,24,79.63329605624102,0.8330748197270684
gc_a07_b35,GC a=0.7 b=3.5,12,14.322535261913854,25.75516712895559,29.093619692917354,24,79.63329605624102,0.8852513850390886
gc_a07_b35,GC a=0.7 b=3.5,13,15.468338082866964,23.696774677874767,24.62127017797906,24,79.63329605624102,0.9624513482277145
gc_a07_b35,GC a=0.7 b=3.5,14,16.614140903820072,19.96307628821084,21.123449094860103,24,79.63329605624102,0.9450670768093639
gc_a07_b35,GC a=0.7 b=3.5,15,17.75994372477318,17.566710360989056,18.320375125815684,24,79.63329605624102,0.9588619359783404
gc_a07_b35,GC a=0.7 b=3.5,16,18.905746545726288,16.393302276550127,16.125560973234148,24,79.63329605624102,1.01660353421257
gc_a07_b35,GC a=0.7 b=3.5,17,20.051549366679396,13.938592396212087,14.258058064006278,24,79.63329605624102,0.9775940267349125
gc_a07_b35,GC a=0.7 b=3.5,18,21.197352187632504,13.038746293828453,12.73715836831446,24,79.63329605624102,1.0236778029127938
gc_a07_b35,GC a=0.7 b=3.5,19,22.34315500858561,10.864370266736858,11.439325940444673,24,79.63329605624102,0.949738675451583
gc_a07_b35,GC a=0.7 b=3.5,20,23.48895782953872,10.686761724319014,10.397632478832746,24,79.63329605624102,1.027807219198685
gc_a07_b35,GC a=0.7 b=3.5,21,24.63476065049183,9.968989514003194,9.513712268700337,24,79.63329605624102,1.0478548470296605
gc_a07_b35,GC a=0.7 b=3.5,22,25.78056347144494,8.830651266235593,8.694418893690427,24,79.63329605624102,1.0156689451257093
gc_a07_b35,GC a=0.7 b=3.5,23,26.926366292398047,8.097731338942372,7.982931254134759,24,79.63329605624102,1.0143806931505457
gc_a07_b35,GC a=0.7 b=3.5,24,28.072169113351155,7.38399589811356,7.486480433329472,24,79.63329605624102,0.9863107188847171
gc_a07_b35,GC a=0.7 b=3.5,25,29.217971934304263,7.172419697862868,6.9568399902760385,24,79.63329605624102,1.03098816530036
gc_a07_b35,GC a=0.7 b=3.5,26,30.36377475525737,6.878483141922821,6.5126768349807485,24,79.63329605624102,1.0561683492380984
gc_a07_b35,GC a=0.7 b=3.5,27,31.50957757621048,6.4830030442831825,6.121501827945145,24,79.63329605624102,1.059054334458867
gc_a07_b35,GC a=0.7 b=3.5,28,32.65538039716359,6.236315479017931,5.7709111865819045,24,79.63329605624102,1.0806465872353312
gc_a07_b35,GC a=0.7 b=3.5,29,33.8011832181167,5.959961768935419,5.467818549127677,24,79.63329605624102,1.0900072333026225
gc_a07_b35,GC a=0.7 b=3.5,30,34.946986039069806,5.478155500141507,5.193370000632139,24,79.63329605624102,1.0548363585638427
gc_a07_b35,GC a=0.7 b=3.5,31,36.092788860022914,5.1707377607031155,4.958006333044643,24,79.63329605624102,1.0429066470207264
gc_a07_b35,GC a=0.7 b=3.5,32,37.23859168097602,5.115193422538979,4.7394087851190445,24,79.63329605624102,1.0792893490428248
gc_a07_b35,GC a=0.7 b=3.5,33,38.38439450192913,5.085437090230778,4.553249559627243,24,79.63329605624102,1.1168808174544913
gc_a07_b35,GC a=0.7 b=3.5,34,39.53019732288224,4.759365242369998,4.372712888242093,24,79.63329605624102,1.0884239061676297
gc_a07_b35,GC a=0.7 b=3.5,35,40.676000143835346,4.43813114909843,4.235043894516283,24,79.63329605624102,1.0479539904757806
gc_a07_b35,GC a=0.7 b=3.5,36,41.82180296478845,4.257553033102022,4.1111695451464,24,79.63329605624102,1.0356062882710446
gc_a07_b35,GC a=0.7 b=3.5,37,42.96760578574156,4.172867820041259,3.9798407442684702,24,79.63329605624102,1.048501205996942
gc_a07_b35,GC a=0.7 b=3.5,38,44.11340860669467,4.07467664695358,3.8785393857104276,24,79.63329605624102,1.0505698774043069
gc_a07_b35,GC a=0.7 b=3.5,39,45.25921142764778,3.956186623250091,3.777532458847307,24,79.63329605624102,1.047293879364123
gc_a07_b35,GC a=0.7 b=3.5,40,46.4050142486009,3.8852259217506826,3.6885835127620195,24,79.63329605624102,1.053311090370682
gc_a07_b35,GC a=0.7 b=3.5,41,47.550817069554,3.864348230604909,3.6177945337531727,24,79.63329605624102,1.068150276239142
gc_a07_b35,GC a=0.7 b=3.5,42,48.6966198905071,3.658620199872861,3.5437656449161756,24,79.63329605624102,1.0324103133404021
gc_a07_b35,GC a=0.7 b=3.5,43,49.842422711460216,3.6894287645284654,3.473303375910033,24,79.63329605624102,1.062224736865033
gc_a07_b35,GC a=0.7 b=3.5,44,50.98822553241333,3.6069496119518796,3.3593620131313764,24,79.63329605624102,1.0737007794494045
gc_a07_b35,GC a=0.7 b=3.5,45,52.13402835336643,3.3881255962011423,3.2874478948807044,24,79.63329605624102,1.0306248812269285
gc_a07_b35,GC a=0.7 b=3.5,46,53.27983117431953,3.186238365634107,3.2042088342434982,24,79.63329605624102,0.9943916050610246
gc_a07_b35,GC a=0.7 b=3.5,47,54.42563399527265,3.2378105087202953,3.1651134088952637,24,79.63329605624102,1.0229682448725923
gc_a07_b35,GC a=0.7 b=3.5,48,55.57143681622576,3.081801645805425,3.1018335812072024,24,79.63329605624102,0.993541905174042
gc_a07_b35,GC a=0.7 b=3.5,49,56.717239637178864,3.053628419356112,3.0539325064220066,24,79.63329605624102,0.9999004277058333
gc_a07_b35,GC a=0.7 b=3.5,50,57.863042458131964,2.8945246134966496,3.0085584853078835,24,79.63329605624102,0.9620968406071839
gc_a07_b35,GC a=0.7 b=3.5,51,59.00884527908508,2.947919660402883,2.9641018737386466,24,79.63329605624102,0.9945406014958071
gc_a07_b35,GC a=0.7 b=3.5,52,60.154648100038195,2.8728792500921227,2.9273508597623437,24,79.63329605624102,0.9813921828029035
gc_a07_b35,GC a=0.7 b=3.5,53,61.300450920991295,2.863248773137012,2.889953060612463,24,79.63329605624102,0.9907596120368158
gc_a07_b35,GC a=0.7 b=3.5,54,62.446253741944396,2.8282740133289006,2.8581782824257798,24,79.63329605624102,0.9895372974874406
gc_a07_b35,GC a=0.7 b=3.5,55,63.59205656289751,2.7606764080272566,2.8288400647714513,24,79.63329605624102,0.975904025967017
gc_a07_b35,GC a=0.7 b=3.5,56,64.73785938385063,2.696294994403184,2.8015684186415633,24,79.63329605624102,0.9624233970022319
gc_a07_b35,GC a=0.7 b=3.5,57,65.88366220480373,2.7176510993992706,2.7753405807227387,24,79.63329605624102,0.9792135488796676
gc_a07_b35,GC a=0.7 b=3.5,58,67.02946502575685,2.5519756005867915,2.7435339574355493,24,79.63329605624102,0.930178244621469
gc_a07_b35,GC a=0.7 b=3.5,59,68.17526784670994,2.6040815974828955,2.7455048400483073,24,79.63329605624102,0.9484891665450775
gc_a07_b35,GC a=0.7 b=3.5,60,69.32107066766307,2.5729004164776694,2.72969860484139,24,79.63329605624102,0.9425584245507459
gc_a07_b35,GC a=0.7 b=3.5,61,70.46687348861616,2.6703278877792624,2.717482333409279,24,79.63329605624102,0.9826477452860355
gc_a07_b35,GC a=0.7 b=3.5,62,71.61267630956928,2.498361012280933,2.6863590766420287,24,79.63329605624102,0.930017522230835
gc_a07_b35,GC a=0.7 b=3.5,63,72.75847913052237,2.4711820684246364,2.640523998975597,24,79.63329605624102,0.9358680585305578
gc_a07_b35,GC a=0.7 b=3.5,64,73.9042819514755,2.418495605083089,2.6122371520612635,24,79.63329605624102,0.9258330941257393
gc_a07_b35,GC a=0.7 b=3.5,65,75.05008477242859,2.355159724976409,2.5971424753218213,24,79.63329605624102,0.9068273101515437
gc_a07_b35,GC a=0.7 b=3.5,66,76.19588759338171,2.3222788903356406,2.580113791903052,24,79.63329605624102,0.9000683991626446
gc_a07_b35,GC a=0.7 b=3.5,67,77.3416904143348,2.386924520621959,2.5665579946395423,24,79.63329605624102,0.9300099688404618
gc_a07_b35,GC a=0.7 b=3.5,68,78.48749323528793,2.2984666445023856,2.555011239240973,24,79.63329605624102,0.8995915983466279
gc_a07_b35,GC a=0.7 b=3.5,69,79.63329605624102,2.3601046596725324,2.545964584463474,24,79.63329605624102,0.9269982285200918
gc_a07_b4,GC a=0.7 b=4,0,0.5729014104765542,5570.347915890638,3259.5711247662834,24,79.63329605624102,1.708920499867921
gc_a07_b4,GC a=0.7 b=4,1,1.7187042314296626,1965.8672125996338,1274.4286870906694,24,79.63329605624102,1.542547835365677
gc_a07_b4,GC a=0.7 b=4,2,2.864507052382771,550.2325031891033,619.3187445946111,24,79.63329605624102,0.8884480051532597
gc_a07_b4,GC a=0.7 b=4,3,4.0103098733358795,339.9365541587476,345.80756170907677,24,79.63329605624102,0.9830223274432952
gc_a07_b4,GC a=0.7 b=4,4,5.156112694288987,210.4526053023496,222.94685401235066,24,79.63329605624102,0.9439586229402057
gc_a07_b4,GC a=0.7 b=4,5,6.301915515242096,116.06456598640993,154.15961818955532,24,79.63329605624102,0.7528856606513935
gc_a07_b4,GC a=0.7 b=4,6,7.447718336195205,103.66059156295834,111.2323035698767,24,79.63329605624102,0.9319288393397178
gc_a07_b4,GC a=0.7 b=4,7,8.593521157148313,70.99771966884366,82.82024398447219,24,79.63329605624102,0.8572507910282767
gc_a07_b4,GC a=0.7 b=4,8,9.739323978101421,56.627469768562094,63.58026178131811,24,79.63329605624102,0.8906454327497129
gc_a07_b4,GC a=0.7 b=4,9,10.885126799054527,44.06593838563976,51.16176618084766,24,79.63329605624102,0.8613060430688531
gc_a07_b4,GC a=0.7 b=4,10,12.030929620007635,36.577848751552686,41.3886024625871,24,79.63329605624102,0.8837662200509655
gc_a07_b4,GC a=0.7 b=4,11,13.176732440960746,28.232958380178303,34.10204178788782,24,79.63329605624102,0.8278964220320066
gc_a07_b4,GC a=0.7 b=4,12,14.322535261913854,25.75516712895559,29.259550017772153,24,79.63329605624102,0.8802311420822257
gc_a07_b4,GC a=0.7 b=4,13,15.468338082866964,23.696774677874767,24.752192859571192,24,79.63329605624102,0.9573606190092239
gc_a07_b4,GC a=0.7 b=4,14,16.614140903820072,19.96307628821084,21.228716279573877,24,79.63329605624102,0.940380757145413
gc_a07_b4,GC a=0.7 b=4,15,17.75994372477318,17.566710360989056,18.405094571606163,24,79.63329605624102,0.9544482530445404
gc_a07_b4,GC a=0.7 b=4,16,18.905746545726288,16.393302276550127,16.19468412753763,24,79.63329605624102,1.012264404013584
gc_a07_b4,GC a=0.7 b=4,17,20.051549366679396,13.938592396212087,14.314209025972394,24,79.63329605624102,0.9737591766978693
gc_a07_b4,GC a=0.7 b=4,18,21.197352187632504,13.038746293828453,12.782488086739066,24,79.63329605624102,1.0200475999156406
gc_a07_b4,GC a=0.7 b=4,19,22.34315500858561,10.864370266736858,11.475942346379183,24,79.63329605624102,0.9467083346026669
gc_a07_b4,GC a=0.7 b=4,20,23.48895782953872,10.686761724319014,10.428034598245782,24,79.63329605624102,1.0248107276242404
gc_a07_b4,GC a=0.7 b=4,21,24.63476065049183,9.968989514003194,9.538776627165463,24,79.63329605624102,1.0451014740834301
gc_a07_b4,GC a=0.7 b=4,22,25.78056347144494,8.830651266235593,8.714766234888165,24,79.63329605624102,1.013297549036198
gc_a07_b4,GC a=0.7 b=4,23,26.926366292398047,8.097731338942372,7.999781639780387,24,79.63329605624102,1.012244046596836
gc_a07_b4,GC a=0.7 b=4,24,28.072169113351155,7.38399589811356,7.499971164859928,24,79.63329605624102,0.984536571648468
gc_a07_b4,GC a=0.7 b=4,25,29.217971934304263,7.172419697862868,6.9674996411073264,24,79.63329605624102,1.029410845685092
gc_a07_b4,GC a=0.7 b=4,26,30.36377475525737,6.878483141922821,6.520874282532194,24,79.63329605624102,1.0548406308565974
gc_a07_b4,GC a=0.7 b=4,27,31.50957757621048,6.4830030442831825,6.128048379697176,24,79.63329605624102,1.0579229540292152
gc_a07_b4,GC a=0.7 b=4,28,32.65538039716359,6.236315479017931,5.775909590367761,24,79.63329605624102,1.0797114084711383
gc_a07_b4,GC a=0.7 b=4,29,33.8011832181167,5.959961768935419,5.471175991804863,24,79.63329605624102,1.0893383393008553
gc_a07_b4,GC a=0.7 b=4,30,34.946986039069806,5.478155500141507,5.195491767286888,24,79.63329605624102,1.0544055780502617
gc_a07_b4,GC a=0.7 b=4,31,36.092788860022914,5.1707377607031155,4.959093261752106,24,79.63329605624102,1.0426780638677144
gc_a07_b4,GC a=0.7 b=4,32,37.23859168097602,5.115193422538979,4.739568134956914,24,79.63329605624102,1.0792530620694367
gc_a07_b4,GC a=0.7 b=4,33,38.38439450192913,5.085437090230778,4.552709777248309,24,79.63329605624102,1.1170132380598292
gc_a07_b4,GC a=0.7 b=4,34,39.53019732288224,4.759365242369998,4.371645305346253,24,79.63329605624102,1.0886897060357543
gc_a07_b4,GC a=0.7 b=4,35,40.676000143835346,4.43813114909843,4.2335097179172765,24,79.63329605624102,1.048333757287752
gc_a07_b4,GC a=0.7 b=4,36,41.82180296478845,4.257553033102022,4.108952117696176,24,79.63329605624102,1.0361651611285176
gc_a07_b4,GC a=0.7 b=4,37,42.96760578574156,4.172867820041259,3.9771960009587466,24,79.63329605624102,1.0491984350369816
gc_a07_b4,GC a=0.7 b=4,38,44.11340860669467,4.07467664695358,3.875514701393661,24,79.63329605624102,1.0513898052014352
gc_a07_b4,GC a=0.7 b=4,39,45.25921142764778,3.956186623250091,3.774168301385322,24,79.63329605624102,1.048227399344634
gc_a07_b4,GC a=0.7 b=4,40,46.4050142486009,3.8852259217506826,3.685044938890791,24,79.63329605624102,1.0543225350516747
gc_a07_b4,GC a=0.7 b=4,41,47.550817069554,3.864348230604909,3.6138855237256986,24,79.63329605624102,1.0693056559857488
gc_a07_b4,GC a=0.7 b=4,42,48.6966198905071,3.658620199872861,3.5396579930977747,24,79.63329605624102,1.0336083901346003
gc_a07_b4,GC a=0.7 b=4,43,49.842422711460216,3.6894287645284654,3.4690933761890044,24,79.63329605624102,1.0635138246355051
gc_a07_b4,GC a=0.7 b=4,44,50.98822553241333,3.6069496119518796,3.355241756292638,24,79.63329605624102,1.0750192903945512
gc_a07_b4,GC a=0.7 b=4,45,52.13402835336643,3.3881255962011423,3.2832191671246416,24,79.63329605624102,1.031952307700608
gc_a07_b4,GC a=0.7 b=4,46,53.27983117431953,3.186238365634107,3.1999903906182485,24,79.63329605624102,0.9957024792872942
gc_a07_b4,GC a=0.7 b=4,47,54.42563399527265,3.2378105087202953,3.1607174263504483,24,79.63329605624102,1.024391007474168
gc_a07_b4,GC a=0.7 b=4,48,55.57143681622576,3.081801645805425,3.0974152535613437,24,79.63329605624102,0.9949591493300853
gc_a07_b4,GC a=0.7 b=4,49,56.717239637178864,3.053628419356112,3.0493655562507054,24,79.63329605624102,1.0013979508283841
gc_a07_b4,GC a=0.7 b=4,50,57.863042458131964,2.8945246134966496,3.003944260808989,24,79.63329605624102,0.9635746745570867
gc_a07_b4,GC a=0.7 b=4,51,59.00884527908508,2.947919660402883,2.9593922775378894,24,79.63329605624102,0.99612331990521
gc_a07_b4,GC a=0.7 b=4,52,60.154648100038195,2.8728792500921227,2.922607684542316,24,79.63329605624102,0.9829849094309828
gc_a07_b4,GC a=0.7 b=4,53,61.300450920991295,2.863248773137012,2.885139681995318,24,79.63329605624102,0.9924125306670883
gc_a07_b4,GC a=0.7 b=4,54,62.446253741944396,2.8282740133289006,2.853311752778977,24,79.63329605624102,0.9912250249466463
gc_a07_b4,GC a=0.7 b=4,55,63.59205656289751,2.7606764080272566,2.823939930775565,24,79.63329605624102,0.9775974261850061
gc_a07_b4,GC a=0.7 b=4,56,64.73785938385063,2.696294994403184,2.7966153013436545,24,79.63329605624102,0.9641279560716589
gc_a07_b4,GC a=0.7 b=4,57,65.88366220480373,2.7176510993992706,2.7703585405780964,24,79.63329605624102,0.9809745054992676
gc_a07_b4,GC a=0.7 b=4,58,67.02946502575685,2.5519756005867915,2.7386600538659,24,79.63329605624102,0.9318336523674838
gc_a07_b4,GC a=0.7 b=4,59,68.17526784670994,2.6040815974828955,2.7405007887385686,24,79.63329605624102,0.9502210720696541
gc_a07_b4,GC a=0.7 b=4,60,69.32107066766307,2.5729004164776694,2.7246777427892734,24,79.63329605624102,0.9442953109910794
gc_a07_b4,GC a=0.7 b=4,61,70.46687348861616,2.6703278877792624,2.712450618760298,24,79.63329605624102,0.9844705998738928
gc_a07_b4,GC a=0.7 b=4,62,71.61267630956928,2.498361012280933,2.6812952434885617,24,79.63329605624102,0.9317739321501881
gc_a07_b4,GC a=0.7 b=4,63,72.75847913052237,2.4711820684246364,2.6353510102824207,24,79.63329605624102,0.9377050946089375
