date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,,9.197798572535435,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,9.19718882571646,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,9.196673768929424,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,9.196491349090513,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,9.196138382564733,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,9.19583301270341,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,9.195610403981144,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,9.195386398436776,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,9.195176041273646,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,9.195003341291455,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,9.194863361151679,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,9.194708932146261,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,9.194608059520473,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,9.194479006295701,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,,9.194410283861636,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,36,41.82180296478845,41.8074915501277,0,10.885126799054529,,,9.19432848732752,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,37,42.96760578574156,42.97758132048538,0,10.885126799054529,,,9.194242563983195,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,38,44.11340860669467,44.12023387815045,0,10.885126799054529,,,9.194180528454936,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,39,45.25921142764778,45.263273002223634,0,10.885126799054529,,,9.194105293291443,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,40,46.40501424860089,46.401623114899365,0,10.885126799054529,,,9.194053449982716,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,41,47.550817069554,47.54209628556936,0,10.885126799054529,,,9.193986689564902,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,42,48.69661989050711,48.704018109813944,0,10.885126799054529,,,9.193943928906885,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,43,49.842422711460216,49.82798037973217,0,10.885126799054529,,,9.193899597173596,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,44,50.988225532413324,50.984981939444005,0,10.885126799054529,,,9.19390616102929,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,45,52.13402835336643,52.13691557001522,0,10.885126799054529,,,9.193883772960561,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,46,53.27983117431954,53.23891056784509,0,10.885126799054529,,,9.193841088677637,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,47,54.42563399527265,54.389296288586614,0,10.885126799054529,,,9.193839365601402,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,48,55.571436816225756,55.55451364670018,0,10.885126799054529,,,9.193840453693621,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,49,56.717239637178864,56.703802024095104,0,10.885126799054529,,,9.193797589100843,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,50,57.86304245813197,57.8464178745161,0,10.885126799054529,,,9.193782756667886,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,51,59.00884527908508,59.01680172468367,0,10.885126799054529,,,9.193748933422349,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,52,60.15464810003819,60.18481906490257,0,10.885126799054529,,,9.193738371462748,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,53,61.300450920991295,61.316496119891646,0,10.885126799054529,,,9.1937145447109,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,54,62.4462537419444,62.47812958804519,0,10.885126799054529,,,9.19369206060281,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,55,63.59205656289751,63.61583170564809,0,10.885126799054529,,,9.193678263273801,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,56,64.73785938385063,64.75341049599007,0,10.885126799054529,,,9.193653326219307,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,57,65.88366220480373,65.89391875623019,0,10.885126799054529,,,9.193639935299482,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,58,67.02946502575685,67.00481738400732,0,10.885126799054529,,,9.193612066210736,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,59,68.17526784670994,68.14676835534127,0,10.885126799054529,,,9.193610846221324,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,60,69.32107066766307,69.30713817867169,0,10.885126799054529,,,9.193596569988737,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,61,70.46687348861616,70.46202857561308,0,10.885126799054529,,,9.193580136389615,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,62,71.61267630956928,71.61042320910808,0,10.885126799054529,,,9.193553842083427,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,63,72.75847913052237,72.74635450000629,0,10.885126799054529,,,9.193510046476886,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,64,73.9042819514755,73.89765808278074,0,10.885126799054529,,,9.193479083143774,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,65,75.05008477242859,75.04866362252366,0,10.885126799054529,,,9.193460865746442,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,66,76.19588759338171,76.15757673486348,0,10.885126799054529,,,9.19344120875715,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,67,77.3416904143348,77.33210735566547,0,10.885126799054529,,,9.193425451658102,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,68,78.48749323528793,78.51969887722144,0,10.885126799054529,,,9.193409783660565,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,300,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,69,79.63329605624102,79.6125829588032,0,10.885126799054529,,,9.193395818603307,1.893613517625588
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,0,0.5729014104765542,0.627252201974578,2,21.197352187632504,843.58417289745,636.0610186718371,31.454387620459585,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,1,1.7187042314296626,1.695268273838533,18,21.197352187632504,251.5463148095985,188.7705395690782,13.674248592984954,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,2,2.8645070523827707,2.888368177098319,26,21.197352187632504,52.83572399942754,66.27194700333706,9.13574129272211,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,3,4.0103098733358795,4.101153866844383,42,21.197352187632504,23.775495546213914,30.74685388916948,8.13579429564658,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,4,5.156112694288987,5.243474246005946,46,21.197352187632504,15.04300570501162,18.76955112586803,7.816562816934862,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,5,6.301915515242095,6.334396296799058,58,21.197352187632504,18.823872052417556,13.39841694513995,7.66672748690719,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,6,7.447718336195205,7.484202811445298,76,21.197352187632504,12.825162808286308,10.466537332250962,7.58807051358146,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,7,8.593521157148313,8.64988424118374,78,21.197352187632504,9.614331512405357,8.86705584794755,7.542727401316793,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,8,9.739323978101421,9.828990003837582,94,21.197352187632504,9.24211142803448,7.8677924110813855,7.51441954618525,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,9,10.885126799054529,10.932120873774602,102,21.197352187632504,6.182069241156923,7.302781390440411,7.497713021692357,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,10,12.030929620007637,12.063865932841784,107,21.197352187632504,6.688642817267192,6.92859670195868,7.485209175791792,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,11,13.176732440960746,13.166390002837563,100,21.197352187632504,6.684543941559912,6.593156552192038,7.476278556055251,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,12,14.322535261913854,14.273893849907077,86,21.197352187632504,7.470724188163675,6.4438493003239445,7.4707241881636754,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,13,15.468338082866964,15.425211497575258,86,21.197352187632504,6.077752465600018,6.242994289822146,7.465489791673425,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,14,16.614140903820072,16.59460817503016,82,21.197352187632504,6.040072424962697,6.131271465236534,7.461678342658685,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,15,17.75994372477318,17.777808040803787,84,21.197352187632504,6.0791827660512965,6.15350308383038,7.45871963868195,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,16,18.905746545726288,18.924882639210317,40,21.197352187632504,6.960822590828374,5.885335206391265,7.456449602455267,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,17,20.051549366679396,20.055622399506323,26,21.197352187632504,3.1021462472136467,5.828281513934201,7.454482729489945,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,18,21.197352187632504,21.21689630794462,6,21.197352187632504,3.035102985625357,5.803600401536902,7.452948763443621,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,19,22.34315500858561,22.365098345328214,0,21.197352187632504,,,7.451641184099798,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,20,23.48895782953872,23.50197308177751,0,21.197352187632504,,,7.45068318236585,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,21,24.63476065049183,24.62149265069659,0,21.197352187632504,,,7.449852376045183,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,22,25.78056347144494,25.753220292042254,0,21.197352187632504,,,7.449067475430833,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,23,26.926366292398047,26.888973344881837,0,21.197352187632504,,,7.448384691558969,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,24,28.072169113351155,28.044035971152297,0,21.197352187632504,,,7.447959414692159,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,25,29.217971934304263,29.226126552847166,0,21.197352187632504,,,7.447466311755126,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,26,30.36377475525737,30.35905022076347,0,21.197352187632504,,,7.44704518749756,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,27,31.509577576210482,31.508974851516133,0,21.197352187632504,,,7.446719183590456,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,28,32.65538039716359,32.66670839705195,0,21.197352187632504,,,7.446398878084386,2.2512959384160407
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,full,0.3,1160,12.10542348767984,1.1327328708070037,0.8854292149342635,1.1327328708070037,3.3061941990069617,29,33.8011832181167,33.80557707630151,0,21.197352187632504,,,7.446118832168365,2.2512959384160407
