date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,head_right_cols,above_count,right_col_count,per_time_conditioning_count,free_parameter,fixed_parameters,anchor_resolution_label,anchor_sigmasq,anchor_range,anchor_nugget
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6153,0,1,0.0383,0.1648,0.2031,2266,2259,0.9969,8.6677,0.4971,4.4164,1,2259,10.0000,10,2259,10,0,2,3,10,,,,,,
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5040,0,1,0.0851,0.3430,0.4282,4532,4518,0.9969,9.0600,0.3875,3.4295,1,4518,10.0000,10,4518,10,0,2,3,10,,,,,,
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5430,0,1,0.2239,0.6643,0.8881,9063,9033,0.9967,10.0542,0.2933,4.2270,1,9033,10.0000,10,9033,10,0,2,3,10,,,,,,
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4111,0,1,0.7708,1.2071,1.9780,18126,18067,0.9967,10.2213,0.2472,3.0520,1,18067,10.0000,10,18067,10,0,2,3,10,,,,,,
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6512,0,1,0.0349,0.1572,0.1921,2266,2208,0.9744,11.0936,0.4165,3.8572,1,2208,10.0000,10,2208,10,0,2,3,10,,,,,,
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5263,0,1,0.0831,0.3633,0.4463,4532,4422,0.9757,12.2582,0.3544,2.6059,1,4422,10.0000,10,4422,10,0,2,3,10,,,,,,
20240703,2,1,2024_07_y24m07day03_hm01:53,2,x2,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4181,0,1,0.2175,0.5510,0.7686,9063,8840,0.9754,12.0204,0.2861,2.2453,1,8840,10.0000,10,8840,10,0,2,3,10,,,,,,
20240703,2,1,2024_07_y24m07day03_hm01:53,1,x1,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.3587,0,1,0.7428,0.9497,1.6925,18126,17670,0.9748,11.9110,0.2253,1.9943,1,17670,10.0000,10,17670,10,0,2,3,10,,,,,,
20240703,2,2,2024_07_y24m07day03_hm02:53,8,x8,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.7045,0,1,0.0332,0.1333,0.1664,2266,2082,0.9188,12.6140,0.4593,4.4169,1,2082,10.0000,10,2082,10,0,2,3,10,,,,,,
20240703,2,2,2024_07_y24m07day03_hm02:53,4,x4,0.5000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6075,0,1,0.0776,0.2823,0.3598,4532,4176,0.9214,13.0138,0.3772,3.7523,1,4176,10.0000,10,4176,10,0,2,3,10,,,,,,
