date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,true_smooth,fit_smooth,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,8.8610,1.6011,300,269
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.2091,1.6011,300,269
20240703,2,y24m07day03_hm02:53,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6011,300,269
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,10.0827,1.6058,1160,1059
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1553,1.6058,1160,1059
20240703,2,y24m07day03_hm02:53,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6058,1160,1059
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,9.8332,1.4803,4560,4138
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1200,1.4803,4560,4138
20240703,2,y24m07day03_hm02:53,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.4803,4560,4138
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,9.8086,1.5312,18126,16512
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0846,1.5312,18126,16512
20240703,2,y24m07day03_hm02:53,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5312,18126,16512
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,10.5030,1.6571,300,277
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.2351,1.6571,300,277
20240703,3,y24m07day03_hm03:53,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6571,300,277
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,10.5628,1.6151,1160,1067
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1652,1.6151,1160,1067
20240703,3,y24m07day03_hm03:53,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6151,1160,1067
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,9.9136,1.4810,4560,4166
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1215,1.4810,4560,4166
20240703,3,y24m07day03_hm03:53,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.4810,4560,4166
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,9.5079,1.5255,18126,16659
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0820,1.5255,18126,16659
20240703,3,y24m07day03_hm03:53,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5255,18126,16659
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,9.3719,1.6261,300,284
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.1935,1.6261,300,284
20240703,4,y24m07day03_hm04:48,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6261,300,284
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,10.4659,1.6012,1160,1085
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1717,1.6012,1160,1085
20240703,4,y24m07day03_hm04:48,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6012,1160,1085
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,10.3554,1.5436,4560,4235
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1235,1.5436,4560,4235
20240703,4,y24m07day03_hm04:48,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5436,4560,4235
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,9.8992,1.5179,18126,16880
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0872,1.5179,18126,16880
20240703,4,y24m07day03_hm04:48,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5179,18126,16880
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,11.2093,1.6924,300,290
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.2130,1.6924,300,290
20240703,5,y24m07day03_hm05:48,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6924,300,290
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,10.4451,1.6032,1160,1124
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1687,1.6032,1160,1124
20240703,5,y24m07day03_hm05:48,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6032,1160,1124
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,10.5039,1.5380,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1271,1.5380,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5380,4560,4400
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,10.1349,1.5227,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0891,1.5227,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5227,18126,17551
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,12.2576,1.7297,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.2215,1.7297,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.7297,300,298
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,11.7391,1.6291,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1866,1.6291,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6291,1160,1149
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,11.5025,1.5571,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1385,1.5571,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5571,4560,4487
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,10.7229,1.5174,18126,17887
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0959,1.5174,18126,17887
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5174,18126,17887
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.3000,0.5000,0.5000,sigmasq,12.0936,1.7287,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.3000,0.5000,0.5000,range,0.2091,1.7287,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.7287,300,297
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.3000,0.5000,0.5000,sigmasq,12.1230,1.6494,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.3000,0.5000,0.5000,range,0.1891,1.6494,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.6494,1160,1151
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.3000,0.5000,0.5000,sigmasq,11.6517,1.5565,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.3000,0.5000,0.5000,range,0.1411,1.5565,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5565,4560,4491
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.3000,0.5000,0.5000,sigmasq,10.6558,1.5124,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.3000,0.5000,0.5000,range,0.0958,1.5124,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.3000,0.5000,0.5000,nugget,0.0000,1.5124,18126,17892
