year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected_unprofiled,theory_spectrum_expected_unprofiled_p10,theory_spectrum_expected_unprofiled_p90,ratio_I_over_EI_unprofiled,ratio_I_over_EI_unprofiled_p10,ratio_I_over_EI_unprofiled_p90,n_slices,data_k_max
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,0,0.5729014104765542,6658.102812909648,1688.9775474153378,13605.787694198467,7801.446740826247,2043.985330929244,14240.451867624115,1.5491713567383307,0.174482437200642,4.261947310860542,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,1,1.7187042314296626,2971.4062370531383,1515.308427904802,5054.65910312362,2381.554362235583,782.9929389638652,4069.719020217067,1.580468510054619,0.7149003593640871,2.5880242888093234,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,2,2.8645070523827707,771.1807725825863,400.51004757282305,1313.7759055201018,879.1920791276646,355.21138984757664,1474.778529999026,0.982041958773124,0.5853265249466146,1.5018969823638821,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,3,4.0103098733358795,415.9409092266904,187.5901916532196,642.7407044751075,442.33394455067065,201.25927790606022,732.9870158679214,0.9877482213371043,0.677560513087074,1.2889119962947977,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,4,5.156112694288987,243.55335938829603,121.57096070763987,377.061514211181,274.8215532442049,133.30336038431358,442.4156569933555,0.9220591326341326,0.6300194260300455,1.2212971591106743,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,5,6.301915515242095,148.69294227811363,66.53782938791731,222.21050576859693,181.85009733471455,95.30802892710653,282.36688414568744,0.8309629759236833,0.6580277347445312,0.9880956878897474,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,6,7.447718336195206,119.98532304134419,56.221217797399746,182.64742796957674,128.87557068453006,71.19289036865212,193.90873044428784,0.9292653307241672,0.7150787454637627,1.1901530875522603,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,7,8.593521157148313,89.49748028962321,38.030873975673124,130.41795482182218,94.05511784966092,54.73529496762894,136.65580619258142,0.9320702375277206,0.6754448756852518,1.178227363509953,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,8,9.739323978101421,64.74486680044166,37.61777280231499,95.0641659578065,71.37409533468893,43.31217552359391,100.57695878762124,0.9046457264180893,0.7342268034704239,1.066383895755718,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,9,10.885126799054529,50.41179250070515,28.784449666975462,70.03411883096173,56.995969377819776,35.46141781382433,78.76437636364504,0.8830643192422187,0.7545922334523434,1.0180641793486702,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,10,12.030929620007637,41.38262438591404,23.678377501090196,53.16782495123865,45.700903386291074,28.747094057611868,62.27473347404618,0.9044452793036891,0.7454633261142535,1.0852213997223292,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,11,13.176732440960745,34.53101102630659,19.738413654213883,49.7218779939282,37.08772516486788,24.272124006693982,50.165243717802284,0.9138725698344198,0.7670531028065201,1.0666250201108107,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,12,14.322535261913853,29.879185430877687,17.5242557439483,42.6279180406492,32.17592819588366,21.17683778051933,43.451193998693405,0.9122638218119297,0.7300269307021174,1.0577470688218955,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,13,15.468338082866964,26.83823068113013,18.357966411232397,35.2513028524188,27.05304534250978,18.25570946554247,35.882724952239904,1.002566832237821,0.853002991768883,1.1402792930416379,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,14,16.614140903820072,22.778081733494737,16.472668411895437,32.8399887537348,23.098388087392777,15.719981120449017,30.491380183378077,0.9882218073860596,0.8274782334278541,1.164262281573675,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,15,17.75994372477318,19.88837759060523,12.086661526216098,26.479544958938355,19.971547902800033,13.644157087262055,26.38335171413071,0.9873786154876963,0.865389088468529,1.148792870952807,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,16,18.905746545726288,17.37736463435348,12.33776050375605,23.514801178384502,17.523340884721847,12.026501276919154,22.81322277329885,0.989692232275315,0.8468297731645905,1.112560280167044,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,17,20.051549366679396,15.519502336380587,9.81941172552319,20.45732437602041,15.416435879562034,10.70050808813157,19.928203382291617,0.998296267022669,0.8831330694614395,1.1290410227551544,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,18,21.197352187632504,14.381956128049216,9.89025138764086,20.044750860801344,13.74300303757208,9.595584415787776,17.70672336226885,1.0335669411584878,0.8652359558871648,1.1997727050219074,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,19,22.34315500858561,12.081214621438395,7.555821057209316,16.486174297461663,12.29430894239012,8.672812894110956,15.737524329230988,0.9748682697929162,0.8442690036602654,1.1288238892427058,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,20,23.48895782953872,11.319373195457983,8.201577086361029,15.161951919332365,11.156987865605869,7.869553478529416,14.136876028532747,1.0124399104201873,0.9182296521664718,1.1381586812691113,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,21,24.63476065049183,10.545266203422347,7.590771615616082,13.502713142065435,10.191788021203461,7.206221341810635,12.842488597122433,1.037984798436354,0.9020306752258151,1.181721945731738,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,22,25.780563471444943,9.750565838023586,6.436021805531661,13.568811908996095,9.269635595838759,6.619453456901645,11.7352696929965,1.0449285426643187,0.8899904981666822,1.228868876504705,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,23,26.926366292398047,8.797531756392361,6.305438621451907,11.545853481859538,8.442806848400764,6.112545420038802,10.735679507629795,1.037280373127405,0.9091735918025053,1.1798752440603728,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,24,28.07216911335116,8.269122330195811,5.760291104366958,10.780840004164029,7.965770522432256,5.6949835323615075,10.024998332294212,1.0346305186661522,0.9202317382553834,1.1911486330722423,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,25,29.217971934304263,7.636657092370473,5.964476363011269,10.346877203522588,7.383496526100022,5.305910043515077,9.17156873517312,1.0301664059619022,0.916858176655725,1.1390488795992333,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,26,30.363774755257374,7.247477430076853,5.318548925406344,9.724060354746278,6.898522803995343,4.989601664682973,8.550035258406098,1.0535776895762887,0.9277725471183504,1.1783361139938229,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,27,31.509577576210482,6.738694187828239,4.724041877244772,9.136578185905185,6.465134566672901,4.681252359026224,8.002969796795377,1.0425083083466458,0.9394093896556844,1.1589984606151003,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,28,32.65538039716359,6.626330279569151,4.930121341095747,9.416433559980831,6.078594544144503,4.422258505518121,7.596446521465534,1.0800978835621728,0.9379617681607016,1.2399676567687958,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,29,33.8011832181167,6.2023009165681895,4.430576207458538,7.9372121483312545,5.749405526729932,4.196406476686724,7.244109267536463,1.0767332590057064,0.97601774714462,1.1697692358474705,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,30,34.946986039069806,5.760693997705543,4.150384076324644,7.338019384374157,5.449231262731691,3.9921948593712977,6.927164065095788,1.0509731558384061,0.9691836884507907,1.1586932764400855,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,31,36.092788860022914,5.5087609370886526,3.4454174251578,7.203082280869378,5.193929191550617,3.818268680840903,6.654257163728937,1.0582516700025775,0.9260228328913424,1.1779970471538599,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,32,37.23859168097602,5.312125377630056,3.9520279475927307,6.578449605899215,4.950369640674417,3.6625813725084826,6.393969835620494,1.0733526418504462,0.9712752809149053,1.1754222990655228,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,33,38.38439450192913,5.2013171290064495,3.8951460016883797,6.6997916080534266,4.749173128560208,3.5167968739478774,6.1821067052336725,1.096967583807579,0.978419471371058,1.1955231071615473,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,34,39.53019732288224,4.973898080881409,3.7670430030097366,6.319600944126742,4.541677653748193,3.389785976657345,5.967030176781877,1.100220046166753,0.9777476186626298,1.211651336054365,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,35,40.676000143835346,4.6621095850092535,3.468796236223049,6.128865391153366,4.387618395759647,3.2780972370542467,5.803066619914907,1.059355508494825,0.9525162040752488,1.1780312505211485,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,36,41.82180296478845,4.522230038884013,3.3539259301302224,5.879389032909834,4.26756256426913,3.1892282446910705,5.6383946866110835,1.0584302021414496,0.942530443006779,1.1937636419953468,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,37,42.96760578574156,4.320359556247517,3.255761048686222,5.505585745498544,4.123561867430549,3.0872300947554976,5.464504847986511,1.0506802166415328,0.9397750731589929,1.1431234480337775,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,38,44.11340860669467,4.2121936732368725,2.9742974567753437,5.565002234819564,4.0158867453686735,3.011981637438437,5.324308003778987,1.0489666698433033,0.9566847053017552,1.2005485934489704,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,39,45.25921142764778,4.10966416817583,3.048191742501844,5.301634350140656,3.9030807284906452,2.9383779096886036,5.192233028250218,1.0545898973546186,0.9658800567487398,1.1660124467400923,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,40,46.40501424860089,4.014246069697599,3.0992459908786922,5.418105375838395,3.8060298659109533,2.8677831584846727,5.065510776348636,1.0549665386558422,0.9607746836249008,1.133723620041905,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,41,47.550817069554,3.9597176793797337,2.8625942643515025,5.0902894331294934,3.7292439889760423,2.8237300277631356,4.963138315422663,1.0656085148644738,0.9730574586241197,1.185535231346534,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,42,48.69661989050711,3.7680391277998546,2.770924984636325,4.91791483268328,3.648144844319174,2.7612335710221063,4.8654488639989335,1.0342101497132947,0.9392421854093695,1.1470771772190744,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,43,49.842422711460216,3.808049724535067,2.8999847705790027,5.0414016615144375,3.5691923196115334,2.7048047419685517,4.76129421442005,1.0695011087556996,0.9884160018723829,1.1534778615963972,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,44,50.988225532413324,3.623798585118993,2.757924956620639,4.75211226242065,3.450192255532599,2.5772683298751837,4.6340541695800415,1.0557264166190852,0.9440551574632893,1.1333152236775295,40,79.63329605624102
2023,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,45,52.13402835336643,3.464344650788921,2.503864096304724,4.543548147545681,3.3747205315801545,2.532291258434675,4.5440529374494565,1.0269062802629143,0.9368248215666283,1.1321601517984063,40,79.63329605624102
