date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,est_sigmasq,est_range,est_nugget,direction,directional_bin_mode,k_mid,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,1.189997217269,40,8.329980520882,32.06385631185994,30.715619438974226,19.050284837322078,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,2.379994434538,40,8.329980520882,22.829060295580653,20.746902467730713,14.060481458547146,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,3.569991651807,40,8.329980520882,11.334428535998333,14.04745886412294,11.334428535998333,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,4.759988869075,40,8.329980520882,9.813549330715583,10.478958944384795,9.940967940947045,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,5.949986086344,40,8.329980520882,12.557919198663416,8.577666486797611,9.176770580072546,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,7.139983303613,40,8.329980520882,5.274566814552612,7.582973520468421,8.722953076910116,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,exact_marginal,8.329980520882,40,8.329980520882,7.815515415285435,7.151779248707615,8.434631677981931,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,0.623331875712,30,6.233318757123,34.90190860644247,29.13403890364709,19.298152151077108,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,1.246663751425,30,6.233318757123,16.252637855057554,24.432017498104127,16.71345762223895,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,1.869995627137,30,6.233318757123,26.0186632832615,19.632205754430004,14.166306460616152,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,2.493327502849,30,6.233318757123,18.669240171728138,15.859938460957867,12.210624106032855,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,3.116659378561,30,6.233318757123,6.930724952788703,13.181922128358314,10.827105453126764,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,3.739991254274,30,6.233318757123,10.134208454592878,11.356324782569793,9.862287635176626,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,4.363323129986,30,6.233318757123,3.967312074829335,10.14565061919399,9.181409121043501,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,4.986655005698,30,6.233318757123,10.824044385638125,9.381778988932531,8.690758892927004,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,5.60998688141,30,6.233318757123,6.634705988500499,8.960370458232916,8.329005130791966,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,exact_marginal,6.233318757123,15,6.233318757123,2.881379235002983,8.82570875141008,8.056326396031954,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,0.5729014104765542,53,9.739323978101421,29.835609192669565,24.970269655812864,21.24264710042426,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,1.7187042314296626,56,9.739323978101421,23.435182712897966,22.34701163633658,16.079731913259973,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,2.8645070523827707,47,9.739323978101421,11.661723312791983,14.794862147147992,12.359444558155465,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,4.0103098733358795,40,9.739323978101421,14.495637904587117,12.624196353561203,10.407561192130396,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,5.156112694288987,37,9.739323978101421,8.907990470426492,10.2713815412768,9.363490519541136,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,6.301915515242095,27,9.739323978101421,8.76218061057637,8.519535938402925,8.76218061057637,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,7.447718336195205,18,9.739323978101421,9.309711594030322,7.788511676639347,8.390429058883553,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,8.593521157148313,15,9.739323978101421,3.9713337212610336,7.0463002811229645,8.14662473885486,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,diag,radial_binned_projection,9.739323978101421,6,9.739323978101421,4.561986458109305,6.7057103239145945,7.978883899214549,4.253968513705723
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,exact_marginal,1.231031604071,80,17.234442456997,73.50701108041599,58.142926672648585,14.866259143719274,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,exact_marginal,2.462063208142,80,17.234442456997,37.07769435860396,33.707453211002715,11.331269302204566,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,exact_marginal,3.693094812214,80,17.234442456997,18.507607457328266,20.767506502915822,9.851580168606798,2.043856293413823
