date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,0,0.5726107535183586,0.7942333333260688,20,10.879604316848813,188.74210652228612,248.46605606615498,41.708199810322874,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,1,1.7178322605550758,1.8187208456766204,68,10.879604316848813,51.59159595284539,62.41931581960065,16.63619752409296,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,2,2.8630537675917926,2.942596549706829,104,10.879604316848813,28.316607498216538,19.44077855714285,12.621076421978636,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,3,4.0082752746285095,4.0718665470302335,150,10.879604316848813,11.96619315445816,11.275157015109116,11.821689363093633,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,4,5.153496781665227,5.208263548804194,200,10.879604316848813,8.476301969257388,8.659386102819223,11.559616896640271,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,5,6.298718288701944,6.30229688265524,207,10.879604316848813,6.958172657250723,7.641640399764133,11.455050712593739,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,6,7.443939795738661,7.429292242230758,168,10.879604316848813,9.8410610074705,7.054904310769546,11.402185873585077,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,7,8.589161302775377,8.600407756833633,166,10.879604316848813,7.372054167113427,6.847186765505181,11.372598087141295,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,8,9.734382809812097,9.756305890077568,70,10.879604316848813,11.216850035964583,6.605308650129146,11.355657229479469,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,9,10.879604316848813,10.89836916841167,6,10.879604316848813,25.214882735015166,6.507623437801674,11.34526591828084,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,10,12.024825823885529,12.033457913602135,0,10.879604316848813,,,11.338471330646392,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,11,13.170047330922248,13.153024401851365,0,10.879604316848813,,,11.333873047811382,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,12,14.315268837958964,14.300586586836783,0,10.879604316848813,,,11.330537971504258,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,13,15.46049034499568,15.469042403443678,0,10.879604316848813,,,11.328079906612434,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,14,16.6057118520324,16.62082332202322,0,10.879604316848813,,,11.326286423064536,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,15,17.750933359069116,17.76870481844081,0,10.879604316848813,,,11.324933095558785,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,16,18.89615486610583,18.908318370984297,0,10.879604316848813,,,11.32389431651934,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,17,20.041376373142548,20.03890606787271,0,10.879604316848813,,,11.32308458146515,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,18,21.186597880179267,21.192065364107638,0,10.879604316848813,,,11.322426960006934,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,19,22.331819387215983,22.34162323613176,0,10.879604316848813,,,11.32189931315049,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,20,23.477040894252703,23.486539824211683,0,10.879604316848813,,,11.321471800943055,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,21,24.62226240128942,24.629762310392458,0,10.879604316848813,,,11.321120410520576,2.5853183079403097
20240706,0,2024_07_y24m07day06_hm00:56,8,x8,nugget_free,full,0.5,1090,13.254894710641528,1.3665160655713189,4.378117557277749,22,25.767483908326135,25.7598979109226,0,10.879604316848813,,,11.320831743829196,2.5853183079403097
