date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.5000,sigmasq,5.1564,1.5479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.5000,range,0.0266,1.5479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.5000,nugget,2.9754,1.5479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.5000,sigmasq,0.5731,1.5117,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.5000,range,0.0129,1.5117,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.5000,nugget,6.9905,1.5117,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.5000,sigmasq,3.2846,1.7158,4560,4529
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.5000,range,0.0054,1.7158,4560,4529
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.5000,nugget,8.0936,1.7158,4560,4529
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.5000,sigmasq,0.0000,1.6313,17967,17905
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.5000,range,0.0139,1.6313,17967,17905
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.5000,nugget,9.6072,1.6313,17967,17905
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.5000,sigmasq,4.1615,1.5017,300,288
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.5000,range,0.0233,1.5017,300,288
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.5000,nugget,3.2534,1.5017,300,288
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.5000,sigmasq,0.7780,1.5374,1160,1127
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.5000,range,0.1453,1.5374,1160,1127
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.5000,nugget,7.1950,1.5374,1160,1127
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.5000,sigmasq,1.4640,1.7344,4560,4413
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.5000,range,0.0084,1.7344,4560,4413
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.5000,nugget,7.7093,1.7344,4560,4413
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.5000,sigmasq,0.0002,1.5711,17967,17433
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.5000,range,0.0749,1.5711,17967,17433
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.5000,nugget,8.5174,1.5711,17967,17433
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.5000,sigmasq,4.8533,1.5517,300,264
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.5000,range,0.0228,1.5517,300,264
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.5000,nugget,3.3412,1.5517,300,264
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.5000,sigmasq,0.0705,1.5701,1160,1034
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.5000,range,6.1061,1.5701,1160,1034
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.5000,nugget,8.4318,1.5701,1160,1034
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.5000,sigmasq,0.7712,1.5563,4560,4096
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.5000,range,0.0061,1.5563,4560,4096
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.5000,nugget,7.4990,1.5563,4560,4096
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.5000,sigmasq,0.0001,1.5648,17967,16251
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.5000,range,0.1205,1.5648,17967,16251
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.5000,nugget,8.4116,1.5648,17967,16251
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.5000,sigmasq,7.8136,1.7500,300,275
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.5000,range,0.0275,1.7500,300,275
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.5000,nugget,3.3813,1.7500,300,275
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.5000,sigmasq,1.5923,1.6806,1160,1060
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.5000,range,0.0152,1.6806,1160,1060
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.5000,nugget,7.3973,1.6806,1160,1060
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.5000,sigmasq,0.8138,1.5689,4560,4157
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.5000,range,0.0065,1.5689,4560,4157
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.5000,nugget,7.6664,1.5689,4560,4157
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.5000,sigmasq,0.0049,1.5871,17967,16413
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.5000,range,0.2056,1.5871,17967,16413
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.5000,nugget,8.7897,1.5871,17967,16413
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.5000,sigmasq,10.4113,1.6714,300,276
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.5000,range,0.0860,1.6714,300,276
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.5000,nugget,0.0010,1.6714,300,276
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.5000,sigmasq,0.5702,1.7116,1160,1067
