date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,gc_alpha,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,est_gc_alpha,est_gc_beta,direction,directional_bin_mode,k_mid,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,1.189997217269,40,8.329980520882,34.56114894825041,21.291037016635837,,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,2.379994434538,40,8.329980520882,9.56769233928816,15.390169979272343,21.09500073022058,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,3.569991651807,40,8.329980520882,7.977580167168762,12.166762681063506,14.130007637866928,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,4.759988869075,40,8.329980520882,8.367122758902031,10.433509095211601,10.410259934291489,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,5.949986086344,40,8.329980520882,13.860485776781797,9.446350350294827,8.132447659216846,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,7.139983303613,40,8.329980520882,11.025561944512305,8.896408965808265,6.61302485678055,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lat,exact_marginal,8.329980520882,40,8.329980520882,6.6245321025459045,8.648011478717994,5.537693893736937,0.2501298882420648
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,0.623331875712,30,6.233318757123,30.85646221890959,28.75488750728594,,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,1.246663751425,30,6.233318757123,36.84541570988079,18.663562404378244,28.978419414521902,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,1.869995627137,30,6.233318757123,13.608867990599949,14.20320621953781,19.770011397448627,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,2.493327502849,30,6.233318757123,14.54571927894901,11.780114854088222,14.704141339742455,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,3.116659378561,30,6.233318757123,9.033739097375937,10.314147849886513,11.545630984730199,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,3.739991254274,30,6.233318757123,5.234269658951892,9.37651865426653,9.412163603296632,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,4.363323129986,30,6.233318757123,7.8879847561841245,8.767140958627602,7.887984756184125,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,4.986655005698,30,6.233318757123,7.374268314099418,8.383427306939744,6.752833937960882,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,5.60998688141,30,6.233318757123,9.340983259610661,8.170978803083962,5.8797714494300894,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,lon,exact_marginal,6.233318757123,15,6.233318757123,5.849560717216752,8.102882098982601,5.190826451122783,0.2676850067126144
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,diag,radial_binned_projection,0.5729014104765542,53,9.739323978101421,33.1029938357252,20.29565151756317,37.85948091230012,0.2886109505559873
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta2p5,full,0.6,0.6,14.787186548886854,4.657360026238743,2.7613419199386446,4.657360026238743,0.0,0.6,2.5,diag,radial_binned_projection,1.7187042314296626,56,9.739323978101421,11.06593926605267,16.77050296836102,23.147051349430114,0.2886109505559873
