date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,sigmasq,8.6812,1.7599,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,range,1.2230,1.7599,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,nugget,5.9023,1.7599,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,sigmasq,12.1877,1.5889,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,range,0.7061,1.5889,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,nugget,2.5687,1.5889,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,sigmasq,17.0964,1.6968,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,range,2.7637,1.6968,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,nugget,7.4598,1.6968,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,sigmasq,13.6412,1.4237,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,range,0.3735,1.4237,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,nugget,1.6396,1.4237,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,sigmasq,10.2690,1.7960,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,range,1.4717,1.7960,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,nugget,6.1543,1.7960,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,sigmasq,13.2857,1.6728,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,range,1.2957,1.6728,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,nugget,4.3462,1.6728,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,sigmasq,14.7233,1.5369,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,range,0.7087,1.5369,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,nugget,2.3751,1.5369,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,sigmasq,16.9430,1.3858,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,range,0.4476,1.3858,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,nugget,0.6739,1.3858,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,sigmasq,11.5068,1.8802,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,range,0.9449,1.8802,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,nugget,6.9464,1.8802,300,272
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,sigmasq,14.0127,1.7457,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,range,0.9829,1.7457,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,nugget,5.0656,1.7457,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,sigmasq,17.1838,1.5852,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,range,0.6064,1.5852,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,nugget,2.0543,1.5852,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,sigmasq,19.7309,1.3527,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,range,0.4388,1.3527,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,nugget,0.0039,1.3527,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,sigmasq,13.9916,1.9060,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,range,0.8337,1.9060,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,nugget,5.6464,1.9060,300,279
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,sigmasq,16.4621,1.7607,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,range,0.6283,1.7607,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,nugget,2.9931,1.7607,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,sigmasq,18.2422,1.5846,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,range,0.5391,1.5846,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,nugget,1.3329,1.5846,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,sigmasq,42.6365,1.3787,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,range,1.4771,1.3787,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,nugget,0.0000,1.3787,18126,16863
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,sigmasq,11.8015,1.9548,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,range,0.8557,1.9548,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,nugget,8.7991,1.9548,300,284
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,sigmasq,15.4226,1.8055,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,range,0.6495,1.8055,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,nugget,4.7211,1.8055,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,sigmasq,18.7346,1.6530,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,range,0.4199,1.6530,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,nugget,1.5231,1.6530,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,sigmasq,21.9408,1.4187,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,range,0.4187,1.4187,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,nugget,0.0001,1.4187,18126,17088
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,sigmasq,10.9736,1.8761,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,range,0.4178,1.8761,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,nugget,5.9347,1.8761,300,293
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,sigmasq,15.4604,1.7780,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,range,0.4542,1.7780,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,nugget,2.9372,1.7780,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,sigmasq,17.4464,1.6198,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,range,0.3445,1.6198,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,nugget,0.7634,1.6198,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget_free,0.3000,sigmasq,18.7464,1.4184,18126,17760
