year,month,calendar_day,slice_in_day,time_position,time_key,resolution_stride,resolution_label,variant,model_family,model_label,smooth,gc_alpha,gc_beta,n_valid_spectrum,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,est_gc_alpha,est_gc_beta,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,13,15.468338082866964,15.425211497575258,142,79.63329605624102,18.443838368250823,29.79751699959317
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,14,16.614140903820072,16.59460817503016,158,79.63329605624102,17.199210688993467,25.474597249290795
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,15,17.75994372477318,17.777808040803787,166,79.63329605624102,15.6627726630569,22.00682287652668
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,16,18.905746545726288,18.924882639210317,170,79.63329605624102,14.99132951102924,19.287644075545522
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,17,20.051549366679396,20.055622399506323,184,79.63329605624102,13.659245838239446,16.950360444605565
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,18,21.197352187632504,21.21689630794462,198,79.63329605624102,13.57868758972416,15.05730895263906
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,19,22.34315500858561,22.365098345328214,202,79.63329605624102,10.292465943647574,13.44332566409278
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,20,23.48895782953872,23.50197308177751,214,79.63329605624102,11.118727086841385,12.191286895522182
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,21,24.63476065049183,24.62149265069659,218,79.63329605624102,9.144935230005592,11.117193393636072
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,22,25.78056347144494,25.753220292042254,238,79.63329605624102,8.855911395108388,10.120895613393678
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,23,26.926366292398047,26.888973344881837,242,79.63329605624102,7.244567501723975,9.259965054303336
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,24,28.072169113351155,28.044035971152297,266,79.63329605624102,8.531591469256476,8.6600246924397
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,25,29.217971934304263,29.226126552847166,274,79.63329605624102,7.110345162981499,8.021311827462009
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,26,30.36377475525737,30.35905022076347,266,79.63329605624102,6.800003341141191,7.482065013079444
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,27,31.509577576210482,31.508974851516133,302,79.63329605624102,6.750267624215784,7.032851127218269
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,28,32.65538039716359,32.66670839705195,292,79.63329605624102,6.283597413815013,6.617623468992208
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,29,33.8011832181167,33.80557707630151,314,79.63329605624102,6.702006346611037,6.25359077878698
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,30,34.946986039069806,34.978238907489704,330,79.63329605624102,6.43469387908465,5.931184765234946
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03_nugget0,matern,Matern s=0.3 nugget0,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,31,36.092788860022914,36.13158704314454,326,79.63329605624102,5.061887225126948,5.655036431341629
