date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,true_smooth,fit_smooth,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,5,y24m07day03_hm05:48,4,x4,nugget_free,0.5000,0.3000,0.3000,range,0.2639,1.5588,1160,1124
20240703,5,y24m07day03_hm05:48,4,x4,nugget_free,0.5000,0.3000,0.3000,nugget,0.0006,1.5588,1160,1124
20240703,5,y24m07day03_hm05:48,2,x2,nugget_free,0.5000,0.3000,0.3000,sigmasq,11.1188,1.3867,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget_free,0.5000,0.3000,0.3000,range,0.2962,1.3867,4560,4400
20240703,5,y24m07day03_hm05:48,2,x2,nugget_free,0.5000,0.3000,0.3000,nugget,0.0001,1.3867,4560,4400
20240703,5,y24m07day03_hm05:48,1,x1,nugget_free,0.5000,0.3000,0.3000,sigmasq,10.9001,1.1765,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget_free,0.5000,0.3000,0.3000,range,0.3046,1.1765,18126,17551
20240703,5,y24m07day03_hm05:48,1,x1,nugget_free,0.5000,0.3000,0.3000,nugget,0.0001,1.1765,18126,17551
20240703,6,y24m07day03_hm06:48,8,x8,nugget_free,0.5000,0.3000,0.3000,sigmasq,12.2301,1.7228,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget_free,0.5000,0.3000,0.3000,range,0.2476,1.7228,300,298
20240703,6,y24m07day03_hm06:48,8,x8,nugget_free,0.5000,0.3000,0.3000,nugget,0.0001,1.7228,300,298
20240703,6,y24m07day03_hm06:48,4,x4,nugget_free,0.5000,0.3000,0.3000,sigmasq,11.1136,1.6229,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget_free,0.5000,0.3000,0.3000,range,0.3443,1.6229,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget_free,0.5000,0.3000,0.3000,nugget,0.9413,1.6229,1160,1149
20240703,6,y24m07day03_hm06:48,2,x2,nugget_free,0.5000,0.3000,0.3000,sigmasq,12.3988,1.3987,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget_free,0.5000,0.3000,0.3000,range,0.3460,1.3987,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget_free,0.5000,0.3000,0.3000,nugget,0.0000,1.3987,4560,4487
20240703,6,y24m07day03_hm06:48,1,x1,nugget_free,0.5000,0.3000,0.3000,sigmasq,11.6844,1.1810,18126,17887
