date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,50,57.86304245813197,57.8464178745161,0,42.96760578574156,,,0.5523397605405104,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,51,59.00884527908508,59.01680172468367,0,42.96760578574156,,,0.5207434902375042,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,52,60.15464810003819,60.18481906490257,0,42.96760578574156,,,0.49153476236628496,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,53,61.300450920991295,61.316496119891646,0,42.96760578574156,,,0.46529282470381944,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,54,62.4462537419444,62.47812958804519,0,42.96760578574156,,,0.4402515159585078,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,55,63.59205656289751,63.61583170564809,0,42.96760578574156,,,0.4174257012945218,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,56,64.73785938385063,64.75341049599007,0,42.96760578574156,,,0.3961547176077987,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,57,65.88366220480373,65.89391875623019,0,42.96760578574156,,,0.37624537775050043,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,58,67.02946502575685,67.00481738400732,0,42.96760578574156,,,0.35810485130584346,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,59,68.17526784670994,68.14676835534127,0,42.96760578574156,,,0.3406544110231646,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,60,69.32107066766307,69.30713817867169,0,42.96760578574156,,,0.32405527589544175,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,61,70.46687348861616,70.46202857561308,0,42.96760578574156,,,0.30858715607524895,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,62,71.61267630956928,71.61042320910808,0,42.96760578574156,,,0.2941658869238922,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,63,72.75847913052237,72.74635450000629,0,42.96760578574156,,,0.2807714012588266,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,64,73.9042819514755,73.89765808278074,0,42.96760578574156,,,0.268009072545883,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,65,75.05008477242859,75.04866362252366,0,42.96760578574156,,,0.25600679786083114,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,66,76.19588759338171,76.15757673486348,0,42.96760578574156,,,0.24510851247363769,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,67,77.3416904143348,77.33210735566547,0,42.96760578574156,,,0.23423986153255594,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,68,78.48749323528793,78.51969887722144,0,42.96760578574156,,,0.22387638203248778,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,2,x2,nugget0,full,0.5,4166,9.9136,0.1215,0.0,69,79.63329605624102,79.6125829588032,0,42.96760578574156,,,0.2148759758539396,11111.91883816286
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,0,0.5729014104765542,0.627252201974578,2,79.63329605624102,3556.4748528189443,110.232775508273,215.264179183369,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,1,1.7187042314296626,1.695268273838533,18,79.63329605624102,1303.9308515632204,129.4137409723992,209.74350682902997,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,2,2.8645070523827707,2.888368177098319,26,79.63329605624102,668.0930042572884,128.0931666341986,199.00653228835105,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,3,4.0103098733358795,4.101153866844383,42,79.63329605624102,441.77897193796144,118.85666826758515,183.94129116146192,41225.57631521727
20240703,0.3,0.5,3,y24m07day03_hm03:53,1,x1,nugget0,full,0.5,16659,9.5079,0.082,0.0,4,5.156112694288987,5.243474246005946,42,79.63329605624102,138.59029750420308,108.71558389394352,167.54862486619376,41225.57631521727
