date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,0,0.5729014104765542,0.627252201974578,2,10.885126799054529,34.46976339517063,100.38036521852348,9.265370310588619,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,1,1.7187042314296626,1.695268273838533,18,10.885126799054529,76.21407015583641,48.226440913376926,8.037536590562542,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,2,2.8645070523827707,2.888368177098319,26,10.885126799054529,19.810409015695022,18.73219564084209,7.756080904882989,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,7.566218131294544,11.260689186180786,7.712648339218024,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,4,5.156112694288987,5.243474246005946,50,10.885126799054529,7.5557014750418565,9.563278647583196,7.702090671416302,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,5,6.301915515242095,6.334396296799058,51,10.885126799054529,7.844879507123062,9.113850411583748,7.698713855453822,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,6,7.447718336195205,7.484202811445298,46,10.885126799054529,6.438228673388807,8.875928966529397,7.697168645092234,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,7,8.593521157148313,8.64988424118374,48,10.885126799054529,9.393017151228737,8.776677530483612,7.6964472647723925,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,8,9.739323978101421,9.828990003837582,14,10.885126799054529,3.4677610379899795,8.735677974526626,7.69606935326349,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,9,10.885126799054529,10.932120873774602,2,10.885126799054529,0.16109694136241293,8.726408059904184,7.695873923734644,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,,7.695752805365589,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,,7.695678251100414,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,,7.6956290632595685,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,,7.69559460182082,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,14,16.614140903820072,16.59460817503016,0,10.885126799054529,,,7.695570594934655,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,15,17.75994372477318,17.777808040803787,0,10.885126799054529,,,7.695553521080198,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,16,18.905746545726288,18.924882639210317,0,10.885126799054529,,,7.6955416027148,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,17,20.051549366679396,20.055622399506323,0,10.885126799054529,,,7.695532914321717,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,,7.695526201633914,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,,7.695521141391627,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,,7.695517264051993,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,,7.695514257761741,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,7.695511840636856,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,7.695509890613012,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,7.695508289026323,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,7.695506957007029,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,7.695505909465967,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,7.695505030620824,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,7.695504292054102,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,7.695503683575884,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,7.695503155204763,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,7.695502714832695,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,7.695502343830646,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,7.695502026003903,0.9036061936808057
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,1.0,300,6.005147778259436,1.1681229280652734,8.516430707696758,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,7.695501758178848,0.9036061936808057
