date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,head_right_cols,above_count,right_col_count,per_time_conditioning_count,free_parameter,fixed_parameters,anchor_resolution_label,anchor_sigmasq,anchor_range
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6564,0,1,0.0352,0.0594,0.0946,2266,2259,0.9969,11.1282,0.0932,0.0000,1,2259,10.0000,10,2259,10,0,2,3,10,sigmasq,range,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5410,7,8,0.0869,0.3290,0.4160,4532,4518,0.9969,9.3358,0.0932,0.0000,1,4518,10.0000,10,4518,10,0,2,3,10,sigmasq,range,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5571,0,1,0.2245,0.1214,0.3459,9063,9033,0.9967,12.4199,0.0932,0.0000,1,9033,10.0000,10,9033,10,0,2,3,10,sigmasq,range,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4306,0,1,0.7956,0.0860,0.8816,18126,18067,0.9967,12.3390,0.0932,0.0000,1,18067,10.0000,10,18067,10,0,2,3,10,sigmasq,range,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,0.5000,latlon,range_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6564,0,1,0.0356,0.0733,0.1089,2266,2259,0.9969,12.3390,0.1640,0.0000,1,2259,10.0000,10,2259,10,0,2,3,10,range,sigmasq,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,0.5000,latlon,range_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5588,0,1,0.0851,0.1660,0.2511,4532,4518,0.9969,12.3390,0.1763,0.0000,1,4518,10.0000,10,4518,10,0,2,3,10,range,sigmasq,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,0.5000,latlon,range_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5571,0,1,0.2268,0.1688,0.3956,9063,9033,0.9967,12.3390,0.0981,0.0000,1,9033,10.0000,10,9033,10,0,2,3,10,range,sigmasq,x1,12.3390,0.0932
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,0.5000,latlon,range_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4306,0,1,0.7779,0.0788,0.8567,18126,18067,0.9967,12.3390,0.0932,0.0000,1,18067,10.0000,10,18067,10,0,2,3,10,range,sigmasq,x1,12.3390,0.0932
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6805,0,1,0.0343,0.0427,0.0770,2266,2208,0.9744,12.5104,0.1169,0.0000,1,2208,10.0000,10,2208,10,0,2,3,10,sigmasq,range,x1,13.0279,0.1169
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,0.5000,latlon,sigma_only_x1_anchor,ColumnSpaceIsoNoNugget_Up2_Right3_M10_realloc,column_space_iso_nugget0_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5596,0,1,0.0827,0.1045,0.1872,4532,4422,0.9757,10.4292,0.1169,0.0000,1,4422,10.0000,10,4422,10,0,2,3,10,sigmasq,range,x1,13.0279,0.1169
