year,variant,model_label,nugget_mode,n_slices,loss_mean,loss_median,sigmasq_median,range_lat_median,range_lon_median,nugget_median,total_s_sum
2022,gc_a0p7_b0p5_nugget0,GC a=0.7 b=0.5 nugget0,nugget0,24,1.3029,1.3139,10.6349,0.0721,0.0769,0.0000,38.2456
2022,gc_a0p7_b1p0_nugget0,GC a=0.7 b=1 nugget0,nugget0,24,1.2601,1.2676,9.1681,0.1730,0.1786,0.0000,34.3274
2022,gc_a0p7_b2p0_nugget0,GC a=0.7 b=2 nugget0,nugget0,24,1.3345,1.3474,8.8453,0.4667,0.4973,0.0000,33.8816
2022,matern_s03_nugget0,Matern s=0.3 nugget0,nugget0,24,1.2633,1.2749,10.6245,0.1811,0.2034,0.0000,37.1036
