date_str,hour_idx,time_key,smooth,resolution_stride,resolution_label,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,effective_k_max,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,0,0.09118009138166257,3,1.584254087756387,21.72706154464151,1.8910964344732868,134.2023408255198,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,1,0.2735402741449877,18,1.584254087756387,76.38064261782148,1.0234822831316992,72.63178951948983,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,2,0.4559004569083128,26,1.584254087756387,17.611803981203188,0.4713648649945881,33.450577724132664,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,3,0.6382606396716379,42,1.584254087756387,8.133611425143222,0.23751327212347262,16.855215056749113,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,4,0.8206208224349631,42,1.584254087756387,9.632161187407334,0.1366953084224909,9.700631885160378,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,5,1.0029810051982881,60,1.584254087756387,7.1741871443012535,0.08828809031092663,6.265396185383489,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,6,1.1853411879616134,66,1.584254087756387,9.197250477373444,0.05895682790527818,4.183892565341001,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,7,1.3677013707249386,86,1.584254087756387,8.151302333509982,0.04134862669704624,2.934320213135895,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,8,1.5500615534882636,86,1.584254087756387,7.092493549206734,0.030015405178327945,2.1300540587608725,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,9,1.7324217362515888,98,1.584254087756387,19.141970573509187,0.022982603963013132,1.6309687829120587,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,10,1.9147819190149138,110,1.584254087756387,11.012157423644325,0.01791223960391511,1.2711485466591343,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,11,2.097142101778239,114,1.584254087756387,11.351246573079226,0.014334037391445566,1.0172201355497272,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,12,2.2795022845415644,130,1.584254087756387,17.789562303037084,0.011661655451139456,0.8275735868961606,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,13,2.461862467304889,142,1.584254087756387,7.555317327714032,0.009560414654101805,0.6784582755561154,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,14,2.6442226500682144,158,1.584254087756387,13.322423156523644,0.007927095576897355,0.5625491979014552,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,15,2.82658283283154,166,1.584254087756387,13.969521526254596,0.006640856939618518,0.47127080890109513,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,16,3.0089430155948644,170,1.584254087756387,17.46127148687432,0.005653828041864456,0.4012259470281884,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,17,3.19130319835819,184,1.584254087756387,16.391615279104258,0.004869186735326701,0.34554359359226244,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,18,3.3736633811215153,198,1.584254087756387,14.944819524907118,0.004211569655730907,0.29887556025467205,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,19,3.55602356388484,202,1.584254087756387,14.496936566095284,0.003675900110572546,0.2608615777000404,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,20,3.7383837466481653,214,1.584254087756387,19.963474938855043,0.0032343411696680677,0.22952618813365744,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,21,3.9207439294114903,218,1.584254087756387,11.904023305649964,0.002867882677489774,0.2035203290091781,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,22,4.103104112174815,238,1.584254087756387,9.53137642026047,0.0025534447391692403,0.18120612725948299,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,23,4.285464294938141,242,1.584254087756387,12.438445222785406,0.0022835584354255474,0.16205354833283572,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,24,4.467824477701466,266,1.584254087756387,10.23200338138326,0.0020480506071006224,0.14534065031886295,70.96536082407569
20240703,0,2024_07_y24m07day03_hm00:53,0.3,8,x8,300,13.28300034411136,0.39308530531711805,0.0,25,4.650184660464791,274,1.584254087756387,11.450428575311214,0.001840331346307283,0.13059977802655331,70.96536082407569
