date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240706,4,2024_07_y24m07day06_hm04:48,2,x2,nugget_free,0.5000,range,0.5442,1.5373,4560,4191
20240706,4,2024_07_y24m07day06_hm04:48,2,x2,nugget_free,0.5000,nugget,3.1360,1.5373,4560,4191
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget_free,0.5000,sigmasq,19.1721,1.3420,18126,16703
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget_free,0.5000,range,0.2945,1.3420,18126,16703
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget_free,0.5000,nugget,1.1874,1.3420,18126,16703
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget_free,0.5000,sigmasq,13.6649,1.9051,300,289
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget_free,0.5000,range,0.7768,1.9051,300,289
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget_free,0.5000,nugget,6.7618,1.9051,300,289
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget_free,0.5000,sigmasq,15.0962,1.7403,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget_free,0.5000,range,1.2318,1.7403,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget_free,0.5000,nugget,6.9808,1.7403,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget_free,0.5000,sigmasq,14.7940,1.5639,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget_free,0.5000,range,0.4733,1.5639,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget_free,0.5000,nugget,3.8159,1.5639,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget_free,0.5000,sigmasq,16.4473,1.3522,18126,17675
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget_free,0.5000,range,0.2513,1.3522,18126,17675
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget_free,0.5000,nugget,1.3398,1.3522,18126,17675
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget_free,0.5000,sigmasq,11.7652,1.8187,300,296
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget_free,0.5000,range,0.7597,1.8187,300,296
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget_free,0.5000,nugget,5.7417,1.8187,300,296
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget_free,0.5000,sigmasq,12.9574,1.6599,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget_free,0.5000,range,0.7873,1.6599,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget_free,0.5000,nugget,4.8162,1.6599,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget_free,0.5000,sigmasq,12.8675,1.4896,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget_free,0.5000,range,0.4322,1.4896,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget_free,0.5000,nugget,2.9752,1.4896,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget_free,0.5000,sigmasq,13.7345,1.2977,18126,18096
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget_free,0.5000,range,0.2230,1.2977,18126,18096
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget_free,0.5000,nugget,1.0290,1.2977,18126,18096
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget_free,0.5000,sigmasq,11.6745,1.8036,300,296
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget_free,0.5000,range,0.6911,1.8036,300,296
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget_free,0.5000,nugget,5.1122,1.8036,300,296
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget_free,0.5000,sigmasq,10.4297,1.6205,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget_free,0.5000,range,0.7447,1.6205,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget_free,0.5000,nugget,4.6331,1.6205,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget_free,0.5000,sigmasq,10.4175,1.5114,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget_free,0.5000,range,0.4543,1.5114,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget_free,0.5000,nugget,3.9374,1.5114,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget_free,0.5000,sigmasq,11.5116,1.2884,18126,18102
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget_free,0.5000,range,0.1925,1.2884,18126,18102
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget_free,0.5000,nugget,1.0666,1.2884,18126,18102
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget0,0.5000,sigmasq,16.2141,1.7788,300,300
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget0,0.5000,range,0.4408,1.7788,300,300
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget0,0.5000,nugget,0.0000,1.7788,300,300
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget0,0.5000,sigmasq,16.3622,1.6476,1160,1160
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget0,0.5000,range,0.3135,1.6476,1160,1160
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget0,0.5000,nugget,0.0000,1.6476,1160,1160
20240706,0,2024_07_y24m07day06_hm00:53,2,x2,nugget0,0.5000,sigmasq,14.3133,1.5425,4560,4532
20240706,0,2024_07_y24m07day06_hm00:53,2,x2,nugget0,0.5000,range,0.1866,1.5425,4560,4532
20240706,0,2024_07_y24m07day06_hm00:53,2,x2,nugget0,0.5000,nugget,0.0000,1.5425,4560,4532
20240706,0,2024_07_y24m07day06_hm00:53,1,x1,nugget0,0.5000,sigmasq,13.2221,1.4437,18126,18069
20240706,0,2024_07_y24m07day06_hm00:53,1,x1,nugget0,0.5000,range,0.1317,1.4437,18126,18069
20240706,0,2024_07_y24m07day06_hm00:53,1,x1,nugget0,0.5000,nugget,0.0000,1.4437,18126,18069
20240706,1,2024_07_y24m07day06_hm01:53,8,x8,nugget0,0.5000,sigmasq,18.1309,1.8589,300,292
20240706,1,2024_07_y24m07day06_hm01:53,8,x8,nugget0,0.5000,range,0.4125,1.8589,300,292
20240706,1,2024_07_y24m07day06_hm01:53,8,x8,nugget0,0.5000,nugget,0.0000,1.8589,300,292
20240706,1,2024_07_y24m07day06_hm01:53,4,x4,nugget0,0.5000,sigmasq,18.1949,1.7280,1160,1128
20240706,1,2024_07_y24m07day06_hm01:53,4,x4,nugget0,0.5000,range,0.3005,1.7280,1160,1128
20240706,1,2024_07_y24m07day06_hm01:53,4,x4,nugget0,0.5000,nugget,0.0000,1.7280,1160,1128
20240706,1,2024_07_y24m07day06_hm01:53,2,x2,nugget0,0.5000,sigmasq,16.7119,1.5311,4560,4391
20240706,1,2024_07_y24m07day06_hm01:53,2,x2,nugget0,0.5000,range,0.2160,1.5311,4560,4391
20240706,1,2024_07_y24m07day06_hm01:53,2,x2,nugget0,0.5000,nugget,0.0000,1.5311,4560,4391
20240706,1,2024_07_y24m07day06_hm01:53,1,x1,nugget0,0.5000,sigmasq,15.8105,1.5933,18126,17517
20240706,1,2024_07_y24m07day06_hm01:53,1,x1,nugget0,0.5000,range,0.1360,1.5933,18126,17517
20240706,1,2024_07_y24m07day06_hm01:53,1,x1,nugget0,0.5000,nugget,0.0000,1.5933,18126,17517
20240706,2,2024_07_y24m07day06_hm02:53,8,x8,nugget0,0.5000,sigmasq,20.3792,1.9488,300,280
20240706,2,2024_07_y24m07day06_hm02:53,8,x8,nugget0,0.5000,range,0.3857,1.9488,300,280
20240706,2,2024_07_y24m07day06_hm02:53,8,x8,nugget0,0.5000,nugget,0.0000,1.9488,300,280
20240706,2,2024_07_y24m07day06_hm02:53,4,x4,nugget0,0.5000,sigmasq,19.0416,1.7682,1160,1066
20240706,2,2024_07_y24m07day06_hm02:53,4,x4,nugget0,0.5000,range,0.2956,1.7682,1160,1066
20240706,2,2024_07_y24m07day06_hm02:53,4,x4,nugget0,0.5000,nugget,0.0000,1.7682,1160,1066
20240706,2,2024_07_y24m07day06_hm02:53,2,x2,nugget0,0.5000,sigmasq,18.4062,1.6865,4560,4165
20240706,2,2024_07_y24m07day06_hm02:53,2,x2,nugget0,0.5000,range,0.2036,1.6865,4560,4165
20240706,2,2024_07_y24m07day06_hm02:53,2,x2,nugget0,0.5000,nugget,0.0000,1.6865,4560,4165
20240706,2,2024_07_y24m07day06_hm02:53,1,x1,nugget0,0.5000,sigmasq,17.6381,1.8384,18126,16585
20240706,2,2024_07_y24m07day06_hm02:53,1,x1,nugget0,0.5000,range,0.1217,1.8384,18126,16585
20240706,2,2024_07_y24m07day06_hm02:53,1,x1,nugget0,0.5000,nugget,0.0000,1.8384,18126,16585
20240706,3,2024_07_y24m07day06_hm03:53,8,x8,nugget0,0.5000,sigmasq,20.8253,1.9620,300,277
20240706,3,2024_07_y24m07day06_hm03:53,8,x8,nugget0,0.5000,range,0.3935,1.9620,300,277
20240706,3,2024_07_y24m07day06_hm03:53,8,x8,nugget0,0.5000,nugget,0.0000,1.9620,300,277
20240706,3,2024_07_y24m07day06_hm03:53,4,x4,nugget0,0.5000,sigmasq,20.0338,1.8319,1160,1060
20240706,3,2024_07_y24m07day06_hm03:53,4,x4,nugget0,0.5000,range,0.2761,1.8319,1160,1060
20240706,3,2024_07_y24m07day06_hm03:53,4,x4,nugget0,0.5000,nugget,0.0000,1.8319,1160,1060
20240706,3,2024_07_y24m07day06_hm03:53,2,x2,nugget0,0.5000,sigmasq,18.9250,1.6813,4560,4168
20240706,3,2024_07_y24m07day06_hm03:53,2,x2,nugget0,0.5000,range,0.2124,1.6813,4560,4168
20240706,3,2024_07_y24m07day06_hm03:53,2,x2,nugget0,0.5000,nugget,0.0000,1.6813,4560,4168
20240706,3,2024_07_y24m07day06_hm03:53,1,x1,nugget0,0.5000,sigmasq,17.6990,1.4898,18126,16582
20240706,3,2024_07_y24m07day06_hm03:53,1,x1,nugget0,0.5000,range,0.1728,1.4898,18126,16582
20240706,3,2024_07_y24m07day06_hm03:53,1,x1,nugget0,0.5000,nugget,0.0000,1.4898,18126,16582
20240706,4,2024_07_y24m07day06_hm04:48,8,x8,nugget0,0.5000,sigmasq,22.3091,1.9914,300,277
20240706,4,2024_07_y24m07day06_hm04:48,8,x8,nugget0,0.5000,range,0.4207,1.9914,300,277
20240706,4,2024_07_y24m07day06_hm04:48,8,x8,nugget0,0.5000,nugget,0.0000,1.9914,300,277
20240706,4,2024_07_y24m07day06_hm04:48,4,x4,nugget0,0.5000,sigmasq,19.1247,1.7624,1160,1065
20240706,4,2024_07_y24m07day06_hm04:48,4,x4,nugget0,0.5000,range,0.3019,1.7624,1160,1065
20240706,4,2024_07_y24m07day06_hm04:48,4,x4,nugget0,0.5000,nugget,0.0000,1.7624,1160,1065
20240706,4,2024_07_y24m07day06_hm04:48,2,x2,nugget0,0.5000,sigmasq,18.0027,1.5893,4560,4191
20240706,4,2024_07_y24m07day06_hm04:48,2,x2,nugget0,0.5000,range,0.2307,1.5893,4560,4191
20240706,4,2024_07_y24m07day06_hm04:48,2,x2,nugget0,0.5000,nugget,0.0000,1.5893,4560,4191
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget0,0.5000,sigmasq,17.7618,1.4539,18126,16703
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget0,0.5000,range,0.1808,1.4539,18126,16703
20240706,4,2024_07_y24m07day06_hm04:48,1,x1,nugget0,0.5000,nugget,0.0000,1.4539,18126,16703
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget0,0.5000,sigmasq,19.8752,1.9177,300,289
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget0,0.5000,range,0.4112,1.9177,300,289
20240706,5,2024_07_y24m07day06_hm05:48,8,x8,nugget0,0.5000,nugget,0.0000,1.9177,300,289
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget0,0.5000,sigmasq,17.9353,1.7699,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget0,0.5000,range,0.2635,1.7699,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,4,x4,nugget0,0.5000,nugget,0.0000,1.7699,1160,1129
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget0,0.5000,sigmasq,16.6898,1.6455,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget0,0.5000,range,0.1908,1.6455,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,2,x2,nugget0,0.5000,nugget,0.0000,1.6455,4560,4444
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget0,0.5000,sigmasq,15.9688,1.4862,18126,17675
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget0,0.5000,range,0.1546,1.4862,18126,17675
20240706,5,2024_07_y24m07day06_hm05:48,1,x1,nugget0,0.5000,nugget,0.0000,1.4862,18126,17675
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget0,0.5000,sigmasq,16.7575,1.8161,300,296
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget0,0.5000,range,0.3921,1.8161,300,296
20240706,6,2024_07_y24m07day06_hm06:48,8,x8,nugget0,0.5000,nugget,0.0000,1.8161,300,296
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget0,0.5000,sigmasq,15.8467,1.6552,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget0,0.5000,range,0.2912,1.6552,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,4,x4,nugget0,0.5000,nugget,0.0000,1.6552,1160,1155
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget0,0.5000,sigmasq,14.1614,1.5220,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget0,0.5000,range,0.1909,1.5220,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,2,x2,nugget0,0.5000,nugget,0.0000,1.5220,4560,4547
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget0,0.5000,sigmasq,13.6256,1.3678,18126,18096
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget0,0.5000,range,0.1499,1.3678,18126,18096
20240706,6,2024_07_y24m07day06_hm06:48,1,x1,nugget0,0.5000,nugget,0.0000,1.3678,18126,18096
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget0,0.5000,sigmasq,16.2765,1.7979,300,296
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget0,0.5000,range,0.3952,1.7979,300,296
20240706,7,2024_07_y24m07day06_hm07:48,8,x8,nugget0,0.5000,nugget,0.0000,1.7979,300,296
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget0,0.5000,sigmasq,13.4147,1.6088,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget0,0.5000,range,0.2555,1.6088,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,4,x4,nugget0,0.5000,nugget,0.0000,1.6088,1160,1154
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget0,0.5000,sigmasq,13.0272,1.5701,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget0,0.5000,range,0.1572,1.5701,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,2,x2,nugget0,0.5000,nugget,0.0000,1.5701,4560,4548
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget0,0.5000,sigmasq,11.8255,1.3543,18126,18102
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget0,0.5000,range,0.1302,1.3543,18126,18102
20240706,7,2024_07_y24m07day06_hm07:48,1,x1,nugget0,0.5000,nugget,0.0000,1.3543,18126,18102
