year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,theory_spectrum_expected,n_slices,data_k_max,ratio_I_over_EI
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,0,0.5729014104765542,5570.347915890638,5236.8113084065635,24,79.63329605624102,1.0636907820124537
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,1,1.7187042314296626,1965.8672125996338,1524.41936282131,24,79.63329605624102,1.2895842578129662
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,2,2.864507052382771,550.2325031891033,650.2301541596735,24,79.63329605624102,0.846211913841796
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,3,4.0103098733358795,339.9365541587476,343.906182381753,24,79.63329605624102,0.9884572350647685
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,4,5.156112694288987,210.4526053023496,216.6507079319987,24,79.63329605624102,0.9713912652822047
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,5,6.301915515242096,116.06456598640993,147.59149169559024,24,79.63329605624102,0.7863906289787688
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,6,7.447718336195205,103.66059156295834,106.03039422812935,24,79.63329605624102,0.9776497797407764
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,7,8.593521157148313,70.99771966884366,78.60016399075249,24,79.63329605624102,0.9032769916001284
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,8,9.739323978101421,56.627469768562094,60.304578349285606,24,79.63329605624102,0.9390243878428997
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,9,10.885126799054527,44.06593838563976,48.53553244787193,24,79.63329605624102,0.9079108884396685
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,10,12.030929620007635,36.577848751552686,39.28511149721432,24,79.63329605624102,0.9310867999991905
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,11,13.176732440960746,28.232958380178303,32.364966267940325,24,79.63329605624102,0.8723308452246078
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,12,14.322535261913854,25.75516712895559,27.90211513759085,24,79.63329605624102,0.9230542918324208
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,13,15.468338082866964,23.696774677874767,23.666550672684817,24,79.63329605624102,1.0012770769009796
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,14,16.614140903820072,19.96307628821084,20.343773789307033,24,79.63329605624102,0.9812867806613003
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,15,17.75994372477318,17.566710360989056,17.685344388200473,24,79.63329605624102,0.993291958323946
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,16,18.905746545726288,16.393302276550127,15.602266522174778,24,79.63329605624102,1.0507000539473599
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,17,20.051549366679396,13.938592396212087,13.826872559673845,24,79.63329605624102,1.008079906432643
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,18,21.197352187632504,13.038746293828453,12.387848537408473,24,79.63329605624102,1.0525432446525655
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,19,22.34315500858561,10.864370266736858,11.155049587700503,24,79.63329605624102,0.9739419068755959
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,20,23.48895782953872,10.686761724319014,10.159679889499424,24,79.63329605624102,1.0518797679210699
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,21,24.63476065049183,9.968989514003194,9.316380295254834,24,79.63329605624102,1.0700496542719233
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,22,25.78056347144494,8.830651266235593,8.53256800284019,24,79.63329605624102,1.0349347656293137
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,23,26.926366292398047,8.097731338942372,7.846722804697216,24,79.63329605624102,1.03198896411823
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,24,28.072169113351155,7.38399589811356,7.378876587512557,24,79.63329605624102,1.0006937791329464
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,25,29.217971934304263,7.172419697862868,6.8715151882529,24,79.63329605624102,1.043790125083966
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,26,30.36377475525737,6.878483141922821,6.447211110453497,24,79.63329605624102,1.0668928043584707
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,27,31.50957757621048,6.4830030442831825,6.068792467021474,24,79.63329605624102,1.068252552630952
2023,gc_a0p7_b1p5_nugget0,GC a=0.7 b=1.5 nugget0,nugget0,28,32.65538039716359,6.236315479017931,5.7302953442935705,24,79.63329605624102,1.0883061176293947
