date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,63,72.75847913052237,72.74635450000629,0,10.885126799054529,,6.830937580836875,5.316570526531806,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,64,73.9042819514755,73.89765808278074,0,10.885126799054529,,6.83093679768075,5.316569916995454,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,65,75.05008477242859,75.04866362252366,0,10.885126799054529,,6.8309360618501564,5.3165693442929225,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,66,76.19588759338171,76.15757673486348,0,10.885126799054529,,6.830935394286757,5.316568824723266,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,67,77.3416904143348,77.33210735566547,0,10.885126799054529,,6.830934729111778,5.316568307012535,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,68,78.48749323528793,78.51969887722144,0,10.885126799054529,,6.8309340953704325,5.316567813766839,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,69,79.63329605624102,79.6125829588032,0,10.885126799054529,,6.830933545413145,5.316567385730911,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,0,0.5729014104765542,0.627252201974578,2,10.885126799054529,1.2931510114763343,9.367216132282362,7.2905753588286135,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,1,1.7187042314296626,1.695268273838533,18,10.885126799054529,76.51564847964669,7.626571589371123,5.93581850964122,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,2,2.8645070523827707,2.888368177098319,26,10.885126799054529,20.01878369014109,7.052837019848827,5.489276542850045,0.7783075842248378
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.5,300,6.556007145438524,0.8192239502222272,6.83092055628304,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,7.534439202135231,6.917399550119272,5.383864532971311,0.7783075842248378
