date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,est_sigmasq,est_range,est_nugget,direction,k_mid,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,0.615515802036,8.617221228499,28.868496056742913,38.210104459991456,9.483927758225267,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,1.231031604071,8.617221228499,14.375830325962813,26.503832161012532,8.291659892933831,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,1.846547406107,8.617221228499,16.55728612390967,17.702311740429987,7.652481078340411,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,2.462063208142,8.617221228499,9.797405017229439,13.334637535346612,7.357828906166184,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,3.077579010178,8.617221228499,5.230180232512394,11.143938992031114,7.216237543196177,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,3.693094812214,8.617221228499,6.5443481776217975,9.93870358830308,7.142688445048347,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,4.308610614249,8.617221228499,12.451171944612934,9.23709131964808,7.101511712573378,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,4.924126416285,8.617221228499,9.90128095644224,8.829652496389205,7.07693018352732,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,5.539642218321,8.617221228499,4.964104698060183,8.590271925736042,7.06144852973856,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,6.155158020356,8.617221228499,5.789930892116507,8.424610988145933,7.0512537491797325,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,6.770673822392,8.617221228499,6.526607117774466,8.29779149633742,7.044285067348828,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,7.386189624427,8.617221228499,6.047261487872255,8.205454948858513,7.03936884674268,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,8.001705426463,8.617221228499,7.55286066009675,8.142719404664572,7.035805840972466,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lat,8.617221228499,8.617221228499,5.727281241841903,8.107137550194428,7.033162882257415,0.9751504481873026
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,0.311665937856,6.233318757123,37.24913752364094,34.26773488707168,12.914698285839386,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,0.623331875712,6.233318757123,16.283347366035017,30.892677827673754,12.109614272151443,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,0.934997813568,6.233318757123,12.488104381910272,25.03483931990523,11.258082444436928,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,1.246663751425,6.233318757123,11.164836729173885,20.16865822511176,10.577489843914643,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,1.558329689281,6.233318757123,10.222189197157018,16.635644222828578,10.095389552342361,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,1.869995627137,6.233318757123,9.245894392534494,14.180600719064069,9.768722672529522,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,2.181661564993,6.233318757123,10.138013160872156,12.506609714175044,9.548939453048261,1.2474103507888383
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,full,1.0,7.396362670608386,1.0947716684877606,7.201207547838905,lon,2.493327502849,6.233318757123,7.682793499572361,11.361591113395688,9.399530574646375,1.2474103507888383
