year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,theory_spectrum_expected,n_slices,data_k_max,ratio_I_over_EI
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,0,0.5729014104765542,13232.868071253697,8690.848085055364,24,79.63329605624102,1.5226210309680495
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,1,1.7187042314296626,1599.3508810674473,1546.1129233283912,24,79.63329605624102,1.034433421347031
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,2,2.864507052382771,436.48445512778704,527.2259790463485,24,79.63329605624102,0.8278887469037555
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,3,4.0103098733358795,201.7268615946317,252.6832536996342,24,79.63329605624102,0.7983388635418848
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,4,5.156112694288987,127.45047711256923,153.054065755562,24,79.63329605624102,0.8327153968984824
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,5,6.301915515242096,73.69671123174238,101.9670746135158,24,79.63329605624102,0.7227500789943604
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,6,7.447718336195205,64.09244992618476,73.4552301290097,24,79.63329605624102,0.8725375962149862
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,7,8.593521157148313,48.36415109796028,54.34865432347788,24,79.63329605624102,0.8898868187260273
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,8,9.739323978101421,40.372638699519825,42.0318297767998,24,79.63329605624102,0.9605253664641601
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,9,10.885126799054527,30.927240092268388,34.01718032606331,24,79.63329605624102,0.9091653039970667
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,10,12.030929620007635,26.14313294858214,27.774640287710245,24,79.63329605624102,0.9412591010278532
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,11,13.176732440960746,20.05230372410251,23.05840372944518,24,79.63329605624102,0.8696310446891894
2022,gc_a0p7_b0p07_nugget0,GC a=0.7 b=0.07 nugget0,nugget0,12,14.322535261913854,18.96055666943357,20.179037869596122,24,79.63329605624102,0.9396164867702416
