date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_clusters,block_shape_lat,block_shape_lon,n_neighbor_blocks,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,max_cond_points,median_cond_points,median_target_size,max_target_size,target_chunk_size,cluster_block_shape,cluster_neighbor_blocks,total_conditioning_nominal
20240706,5,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7796,1,2,0.0061,0.0723,0.0785,80,80,1.0000,8.9610,0.8064,5.2374,6,4,4,2,16,6,80,2,32,32.0000,12.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.6993,0,1,0.0010,0.0239,0.0248,300,300,1.0000,11.0585,0.6692,2.2100,20,4,4,2,16,20,300,2,32,32.0000,14.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.5038,0,1,0.0037,0.0442,0.0479,1160,1160,1.0000,12.6474,0.7126,1.1623,80,4,4,2,16,80,1160,2,32,32.0000,10.0000,16,128,4x4,2,32
20240706,5,0,2024_07_y24m07day06_hm00:53,1,x1,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.2873,0,1,0.0070,0.2002,0.2072,4503,4503,1.0000,12.5966,0.5638,0.5159,300,4,4,2,16,300,4503,4,32,32.0000,8.0000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7963,1,2,0.0007,0.0364,0.0371,80,78,0.9750,8.3492,1.2157,7.0042,6,4,4,2,16,6,78,3,32,32.0000,15.0000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7594,0,1,0.0010,0.0276,0.0285,300,295,0.9833,14.8208,0.7498,1.8031,20,4,4,2,16,20,295,4,32,32.0000,14.5000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.5989,0,1,0.0025,0.0550,0.0575,1160,1137,0.9802,16.5315,0.9496,2.8024,80,4,4,2,16,80,1137,7,32,32.0000,13.0000,16,128,4x4,2,32
20240706,5,1,2024_07_y24m07day06_hm01:53,1,x1,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.3296,0,1,0.0069,0.2343,0.2412,4503,4416,0.9807,15.2985,0.5149,0.3850,300,4,4,2,16,300,4416,11,32,32.0000,11.0000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.9273,2,3,0.0007,0.0562,0.0569,80,78,0.9750,19.2950,0.5839,0.0001,6,4,4,2,16,6,78,3,32,32.0000,15.0000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7782,1,2,0.0010,0.0846,0.0856,300,284,0.9467,19.2781,0.5629,0.0001,20,4,4,2,16,20,284,4,32,32.0000,14.0000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.6119,0,1,0.0025,0.0664,0.0689,1160,1088,0.9379,15.7241,0.8838,2.9610,80,4,4,2,16,80,1088,9,32,32.0000,12.0000,16,128,4x4,2,32
20240706,5,2,2024_07_y24m07day06_hm02:53,1,x1,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.3838,0,1,0.0073,0.2107,0.2180,4503,4261,0.9463,17.2924,0.4614,0.4238,300,4,4,2,16,299,4261,14,32,32.0000,9.0000,16,128,4x4,2,32
20240706,5,3,2024_07_y24m07day06_hm03:53,8,x8,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.9043,0,1,0.0007,0.0235,0.0242,80,77,0.9625,13.5470,0.9591,4.3327,6,4,4,2,16,6,77,4,32,32.0000,11.5000,16,128,4x4,2,32
20240706,5,3,2024_07_y24m07day06_hm03:53,4,x4,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.7814,0,1,0.0011,0.0476,0.0487,300,283,0.9433,15.2499,0.6137,1.4116,20,4,4,2,16,20,283,6,32,32.0000,13.5000,16,128,4x4,2,32
20240706,5,3,2024_07_y24m07day06_hm03:53,2,x2,nugget_free,0.5000,lat,full,ClusterSpaceIso_4x4_B2_exactloc,cluster_space_iso_4x4_b2_exactloc,"2D grid thinning by stride in both lat/lon, fixed thinned grid order; 4x4 cluster max-min ordering on cluster centroids; covariance on Source_Latitude/Source_Longitude",1.6037,0,1,0.0026,0.0533,0.0559,1160,1100,0.9483,15.4891,0.6984,2.1360,80,4,4,2,16,80,1100,9,32,32.0000,9.0000,16,128,4x4,2,32
