date_str,day_idx,hour_idx,time_key,smooth,tile_id,tile_row,tile_col,fit_scope,fit_type,status,model,kernel,mean_design,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,fixed_sigmasq,fixed_range,global_est_nugget,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2470,0,1,0.0115,0.4162,0.4277,2014,1890,0.9384,27.8893,1.0037,1.8005,0.0000,1,1890,8.0000,8,1890
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3623,0,1,0.0096,0.3203,0.3299,2014,1689,0.8386,27.8893,1.0037,1.8005,0.1628,1,1689,8.0000,8,1689
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,2.1066,0,1,0.0116,0.2833,0.2949,2014,1760,0.8739,27.8893,1.0037,1.8005,8.9999,1,1760,8.0000,8,1760
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3417,0,1,0.0131,0.3917,0.4049,2014,1824,0.9057,27.8893,1.0037,1.8005,0.0002,1,1824,8.0000,8,1824
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4225,0,1,0.0090,0.2917,0.3007,2014,1745,0.8664,27.8893,1.0037,1.8005,1.0513,1,1745,8.0000,8,1745
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.6318,0,1,0.0088,0.2758,0.2846,2014,2000,0.9930,27.8893,1.0037,1.8005,3.6603,1,2000,8.0000,8,2000
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3982,0,1,0.0180,0.2798,0.2978,2014,1928,0.9573,27.8893,1.0037,1.8005,0.8425,1,1928,8.0000,8,1928
20240706,5,2,2024_07_y24m07day06_hm02:53,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.5026,0,1,0.0083,0.2647,0.2730,2014,1986,0.9861,27.8893,1.0037,1.8005,1.7113,1,1986,8.0000,8,1986
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2918,0,1,0.0116,0.3824,0.3940,2014,1780,0.8838,37.7342,1.3317,0.0002,0.0000,1,1780,8.0000,8,1780
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2118,0,1,0.0141,0.3933,0.4074,2014,1923,0.9548,37.7342,1.3317,0.0002,0.0000,1,1923,8.0000,8,1923
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3572,0,1,0.0071,0.3883,0.3954,2014,1668,0.8282,37.7342,1.3317,0.0002,0.0000,1,1668,8.0000,8,1668
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3308,0,1,0.0077,0.3894,0.3971,2014,1725,0.8565,37.7342,1.3317,0.0002,0.0000,1,1725,8.0000,8,1725
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3059,0,1,0.0085,0.3972,0.4057,2014,1798,0.8928,37.7342,1.3317,0.0002,0.0000,1,1798,8.0000,8,1798
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3976,0,1,0.0098,0.3025,0.3123,2014,1824,0.9057,37.7342,1.3317,0.0002,0.2871,1,1824,8.0000,8,1824
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3757,0,1,0.0081,0.3247,0.3329,2014,1972,0.9791,37.7342,1.3317,0.0002,0.0992,1,1972,8.0000,8,1972
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4687,0,1,0.0084,0.2734,0.2818,2014,1887,0.9369,37.7342,1.3317,0.0002,1.0836,1,1887,8.0000,8,1887
20240706,5,3,2024_07_y24m07day06_hm03:53,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.5466,0,1,0.0119,0.2779,0.2898,2014,2005,0.9955,37.7342,1.3317,0.0002,1.7749,1,2005,8.0000,8,2005
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3010,0,1,0.0075,0.3882,0.3957,2014,1770,0.8788,35.3932,1.2696,0.0001,0.0000,1,1770,8.0000,8,1770
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2262,0,1,0.0076,0.4017,0.4093,2014,1945,0.9657,35.3932,1.2696,0.0001,0.0000,1,1945,8.0000,8,1945
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3408,0,1,0.0082,0.3746,0.3828,2014,1664,0.8262,35.3932,1.2696,0.0001,0.0000,1,1664,8.0000,8,1664
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2824,0,1,0.0077,0.3944,0.4021,2014,1828,0.9076,35.3932,1.2696,0.0001,0.0000,1,1828,8.0000,8,1828
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2615,0,1,0.0086,0.3809,0.3895,2014,1767,0.8774,35.3932,1.2696,0.0001,0.0000,1,1767,8.0000,8,1767
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4730,0,1,0.0075,0.2843,0.2919,2014,1863,0.9250,35.3932,1.2696,0.0001,1.1286,1,1863,8.0000,8,1863
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3466,0,1,0.0080,0.3612,0.3692,2014,1936,0.9613,35.3932,1.2696,0.0001,0.0001,1,1936,8.0000,8,1936
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4575,0,1,0.0087,0.2685,0.2772,2014,1954,0.9702,35.3932,1.2696,0.0001,0.9549,1,1954,8.0000,8,1954
20240706,5,4,2024_07_y24m07day06_hm04:48,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4370,0,1,0.0188,0.2895,0.3083,2014,1976,0.9811,35.3932,1.2696,0.0001,0.9100,1,1976,8.0000,8,1976
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2950,0,1,0.0061,0.3977,0.4038,2014,1832,0.9096,37.0168,1.2958,0.0000,0.0000,1,1832,8.0000,8,1832
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2488,0,1,0.0085,0.4069,0.4154,2014,2014,1.0000,37.0168,1.2958,0.0000,0.0000,1,2014,8.0000,8,2014
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3165,0,1,0.0130,0.4194,0.4324,2014,2013,0.9995,37.0168,1.2958,0.0000,0.0000,1,2013,8.0000,8,2013
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2927,0,1,0.0080,0.3897,0.3976,2014,1853,0.9201,37.0168,1.2958,0.0000,0.0000,1,1853,8.0000,8,1853
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2768,0,1,0.0099,0.4074,0.4174,2014,1987,0.9866,37.0168,1.2958,0.0000,0.0000,1,1987,8.0000,8,1987
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4216,0,1,0.0124,0.2943,0.3067,2014,2000,0.9930,37.0168,1.2958,0.0000,0.5175,1,2000,8.0000,8,2000
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4489,0,1,0.0121,0.2633,0.2754,2014,1969,0.9777,37.0168,1.2958,0.0000,1.0142,1,1969,8.0000,8,1969
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4590,0,1,0.0074,0.2721,0.2795,2014,1993,0.9896,37.0168,1.2958,0.0000,0.8454,1,1993,8.0000,8,1993
20240706,5,5,2024_07_y24m07day06_hm05:48,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4923,0,1,0.0093,0.2800,0.2892,2014,2014,1.0000,37.0168,1.2958,0.0000,1.1869,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2776,0,1,0.0125,0.4127,0.4252,2014,2002,0.9940,28.6826,1.0463,0.0000,0.0000,1,2002,8.0000,8,2002
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.1912,0,1,0.0098,0.4250,0.4348,2014,2014,1.0000,28.6826,1.0463,0.0000,0.0000,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2556,0,1,0.0090,0.3957,0.4048,2014,2014,1.0000,28.6826,1.0463,0.0000,0.0000,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2852,0,1,0.0077,0.4088,0.4165,2014,2014,1.0000,28.6826,1.0463,0.0000,0.0000,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2540,0,1,0.0147,0.4200,0.4347,2014,2014,1.0000,28.6826,1.0463,0.0000,0.0000,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.4317,0,1,0.0081,0.2973,0.3054,2014,2010,0.9980,28.6826,1.0463,0.0000,1.2379,1,2010,8.0000,8,2010
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2953,0,1,0.0177,0.4376,0.4552,2014,2000,0.9930,28.6826,1.0463,0.0000,0.0000,1,2000,8.0000,8,2000
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3740,0,1,0.0078,0.2973,0.3051,2014,2014,1.0000,28.6826,1.0463,0.0000,0.4917,1,2014,8.0000,8,2014
20240706,5,6,2024_07_y24m07day06_hm06:48,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3253,0,1,0.0079,0.3636,0.3715,2014,2014,1.0000,28.6826,1.0463,0.0000,0.1057,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2173,0,1,0.0079,0.3998,0.4078,2014,1995,0.9906,13.5986,0.3068,0.0001,0.0000,1,1995,8.0000,8,1995
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.1326,0,1,0.0104,0.4061,0.4165,2014,2014,1.0000,13.5986,0.3068,0.0001,0.0000,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2277,0,1,0.0090,0.4218,0.4309,2014,2014,1.0000,13.5986,0.3068,0.0001,0.0000,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2841,0,1,0.0096,0.4112,0.4208,2014,2014,1.0000,13.5986,0.3068,0.0001,0.0000,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2223,0,1,0.0217,0.3973,0.4190,2014,2014,1.0000,13.5986,0.3068,0.0001,0.0000,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.5605,0,1,0.0091,0.2854,0.2944,2014,2014,1.0000,13.5986,0.3068,0.0001,2.5618,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2312,0,1,0.0082,0.4153,0.4236,2014,2009,0.9975,13.5986,0.3068,0.0001,0.0000,1,2009,8.0000,8,2009
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3226,0,1,0.0095,0.3183,0.3278,2014,2014,1.0000,13.5986,0.3068,0.0001,0.1162,1,2014,8.0000,8,2014
20240706,5,7,2024_07_y24m07day06_hm07:48,0.3000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3812,0,1,0.0079,0.2670,0.2749,2014,2014,1.0000,13.5986,0.3068,0.0001,0.8337,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3520,0,1,0.0077,0.2541,0.2617,2014,2014,1.0000,12.9560,0.3017,2.0446,2.3987,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,1,0,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2579,0,1,0.0077,0.2608,0.2685,2014,2014,1.0000,12.9560,0.3017,2.0446,1.6793,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,2,0,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3666,0,1,0.0136,0.2477,0.2613,2014,1976,0.9811,12.9560,0.3017,2.0446,2.5001,1,1976,8.0000,8,1976
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,3,1,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3437,0,1,0.0175,0.2434,0.2609,2014,2014,1.0000,12.9560,0.3017,2.0446,2.1148,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,4,1,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3954,0,1,0.0102,0.2534,0.2637,2014,2014,1.0000,12.9560,0.3017,2.0446,2.6885,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,5,1,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3525,0,1,0.0081,0.2598,0.2680,2014,2008,0.9970,12.9560,0.3017,2.0446,2.3416,1,2008,8.0000,8,2008
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,6,2,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2062,0,1,0.0142,0.2502,0.2643,2014,2011,0.9985,12.9560,0.3017,2.0446,1.0243,1,2011,8.0000,8,2011
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,7,2,1,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2936,0,1,0.0078,0.2507,0.2584,2014,2014,1.0000,12.9560,0.3017,2.0446,2.1023,1,2014,8.0000,8,2014
20240706,5,0,2024_07_y24m07day06_hm00:53,0.5000,8,2,2,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.2385,0,1,0.0078,0.2585,0.2663,2014,2004,0.9950,12.9560,0.3017,2.0446,1.5649,1,2004,8.0000,8,2004
20240706,5,1,2024_07_y24m07day06_hm01:53,0.5000,0,0,0,tile_nugget_profile,nugget_only,ok,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,lat,1.3346,0,1,0.0082,0.2126,0.2208,2014,2014,1.0000,16.4629,0.3515,2.4830,2.0041,1,2014,8.0000,8,2014
