year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected_unprofiled,theory_spectrum_expected_unprofiled_p10,theory_spectrum_expected_unprofiled_p90,ratio_I_over_EI_unprofiled,ratio_I_over_EI_unprofiled_p10,ratio_I_over_EI_unprofiled_p90,n_slices,data_k_max
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,0,0.5729014104765542,21211.195491178176,5657.76811489552,33484.09383650888,10150.500438591054,5179.258984970093,17113.51406800313,2.866076591947776,0.5542737390176646,5.726362015697372,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,1,1.7187042314296626,3037.2126485541567,1730.5429838181321,4591.2041317651665,3138.0095714752592,1776.9039992268656,5189.2464326693525,1.0924247895260133,0.6257899293647178,1.6636880298057126,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,2,2.8645070523827707,880.5017148885609,497.0967053455724,1384.2027521633083,1120.5216019039133,679.3522943391575,1791.289902381577,0.8533308938519324,0.5082744916122399,1.2320385677750594,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,3,4.0103098733358795,473.1926569477112,198.0764894135972,672.2886214320632,545.084574786038,336.9550321299062,852.0179150744764,0.8956117361529881,0.6231689699437618,1.229432287556586,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,4,5.156112694288987,260.84686428776996,126.95403605076359,369.01644920539013,334.03549644156226,200.51240233944517,511.8672735284224,0.7888898175393211,0.5352323554440837,1.0895938486155075,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,5,6.301915515242095,189.82891611873976,98.89341985634837,279.3880236513382,214.50064874510508,131.65493739061142,318.5895554424845,0.9016188709999297,0.6250777926079699,1.0849224068315808,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,6,7.447718336195206,136.16033839197013,69.71453495483617,229.23280654894762,149.73368532360297,91.55593985686545,217.4120577811861,0.88691203354643,0.6894968529260934,1.1124899795998193,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,7,8.593521157148313,91.74805424802356,49.95617991377683,136.5096764050849,107.14487914139734,65.57184294692915,152.22089778659978,0.8533169800012652,0.7031713099418019,1.0328719631075824,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,8,9.739323978101421,71.82551435275806,40.23051782146484,104.00878722314219,80.38463607721334,48.999897064439466,113.86980140957576,0.8988398644146424,0.7433759274463025,1.0467401198953208,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,9,10.885126799054529,59.21387696221943,32.896843127246036,88.33596847160177,63.90781790854047,38.7331535132335,90.70575093407047,0.9274727558021997,0.7260606513550603,1.145824619503064,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,10,12.030929620007637,46.70008563997236,28.501199901770192,66.71940043763492,50.38997767700256,30.5608413584747,72.19554783335428,0.9155946479129577,0.7608191064828618,1.128208157834188,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,11,13.176732440960745,38.303239646766556,19.036596163495112,56.53549965468455,40.11316039745822,24.584407362574517,57.560635932761436,0.9445780400577632,0.7519498774023868,1.1672864198959612,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,12,14.322535261913853,34.64016541280213,22.03827259697752,51.804051939660845,35.19934669774666,21.72100762261147,50.74529732619013,0.9841786534887376,0.7987368651134495,1.1569238237657813,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,13,15.468338082866964,30.706876351640922,19.20561541921972,45.515836410178906,29.222823280844068,18.13805156756804,41.608556183088915,1.0428496228041018,0.871586372042645,1.2229122095814975,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,14,16.614140903820072,25.031803746343435,14.964822334216551,38.01992588209922,24.76708732701659,15.489989459878588,35.02630575838108,0.9978480836982178,0.8718628603076489,1.1264892085061369,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,15,17.75994372477318,21.12583782028461,12.520289503505827,31.58936813452166,21.26758477362085,13.405765363497776,29.956282526474453,0.9902010688095618,0.837328964680534,1.1967184966797098,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,16,18.905746545726288,19.044875344384316,10.977312294974064,28.874729847298443,18.563163528008925,11.793532126541274,25.881255385238255,1.0314256256443652,0.827486488259672,1.2137740968668254,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,17,20.051549366679396,15.99570758585225,9.377870860635579,22.42758197980674,16.12521465070165,10.274721894697109,22.511408318485035,0.9855733508333081,0.8051514451661786,1.132302390711806,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,18,21.197352187632504,14.884402004569566,8.549151136692489,21.691101853414807,14.298165546062625,9.156268602397573,19.95746015564084,1.0321372662041064,0.8587653010819439,1.1884665013106708,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,19,22.34315500858561,13.907683223048679,9.072586033974801,20.964678632504754,12.668111656841763,8.142089591309892,17.48917795827018,1.0984926769605396,0.9371568983153099,1.23409515657848,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,20,23.48895782953872,12.300435557392067,7.979309160722888,17.05254741470428,11.4495979424834,7.408994474735966,15.746281547170733,1.0835951782750957,0.947957031596319,1.208703444185544,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,21,24.63476065049183,11.292522630646596,6.899081058074239,16.21269709361633,10.40933340691382,6.771151845295196,14.318165209531129,1.08573415058097,0.9465575615214817,1.2418856492091301,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,22,25.780563471444943,9.750602522701483,5.8690422454661,14.56124169723952,9.362516242269228,6.082663682295959,12.822387042088941,1.0356438084483703,0.8748963404134956,1.2354032010757714,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,23,26.926366292398047,8.589433940488886,5.112625985113762,11.924264411307524,8.402756971188554,5.4648964873891686,11.468108685077466,1.0193524468162865,0.8887811725103199,1.1883867698303232,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,24,28.07216911335116,8.8109003760532,5.227757781775044,12.447751193406985,8.010465521443168,5.211579837161745,10.99221074710949,1.0938255023019576,0.9358907851685844,1.2268156006910258,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,25,29.217971934304263,7.821848655776824,5.073672634768496,10.76592561770386,7.384688522494012,4.788092718995801,10.074562024650097,1.0662187419986318,0.9263894693656903,1.191422210226667,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,26,30.363774755257374,7.748109726811885,4.7468205112277655,10.925523956079221,6.856276875271827,4.45436924802364,9.371765286499388,1.1350012071614068,0.997780847010592,1.308568645106101,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,27,31.509577576210482,6.559667505368585,3.814096112008608,9.502604466712878,6.409565312802589,4.157926892624874,8.751613453758155,1.019776555731199,0.9145201898717371,1.1459400446500658,40,79.63329605624102
2024,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,28,32.65538039716359,6.501311688045659,4.146532020008718,9.453810804792772,5.998626377791462,3.8849858632545056,8.166321553573534,1.08154426946091,0.9947102032829235,1.2102362269205034,40,79.63329605624102
