year,variant,model_label,nugget_mode,n_slices,sigmasq_median,range_lat_median,range_lon_median,nugget_median,loss_median,loss_mean
2025,gc_a0p75_b1p0_nugget0,GC a=0.75 b=1 nugget0,nugget0,40,13.2815,0.2872,0.3546,0.0000,1.2960,1.3174
2025,gc_a0p7_b1p0_nugget0,GC a=0.7 b=1 nugget0,nugget0,40,14.2264,0.4179,0.5254,0.0000,1.3009,1.3176
2025,gc_a0p8_b1p0_nugget0,GC a=0.8 b=1 nugget0,nugget0,40,12.8295,0.2126,0.2650,0.0000,1.2977,1.3179
2025,matern_s03_nugget0,Matern s=0.3 nugget0,nugget0,40,13.0882,0.2910,0.4233,0.0000,1.2975,1.3186
