date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,sigmasq,6.0051,1.7637,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,range,1.1681,1.7637,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,nugget,8.5164,1.7637,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,sigmasq,8.7222,1.6308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,range,0.7339,1.6308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,nugget,6.1280,1.6308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,sigmasq,10.6494,1.8569,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,range,0.4705,1.8569,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,nugget,8.2901,1.8569,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,sigmasq,10.4907,1.4643,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,range,0.2260,1.4643,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,nugget,4.1031,1.4643,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,sigmasq,7.5789,1.7528,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,range,1.0887,1.7528,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,nugget,8.6610,1.7528,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,sigmasq,9.2731,1.6738,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,range,0.6723,1.6738,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,nugget,6.5962,1.6738,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,1.0000,sigmasq,10.8575,1.5578,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,1.0000,range,0.4028,1.5578,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,1.0000,nugget,5.0348,1.5578,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,1.0000,sigmasq,11.7383,1.3945,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,1.0000,range,0.2005,1.3945,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,1.0000,nugget,3.2459,1.3945,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,1.0000,sigmasq,7.9738,1.8476,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,1.0000,range,0.9608,1.8476,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,1.0000,nugget,10.4671,1.8476,300,272
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,1.0000,sigmasq,10.0279,1.7720,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,1.0000,range,0.7974,1.7720,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,1.0000,nugget,8.5767,1.7720,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,1.0000,sigmasq,11.7586,1.6319,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,1.0000,range,0.3570,1.6319,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,1.0000,nugget,5.4724,1.6319,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,1.0000,sigmasq,13.4512,1.4018,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,1.0000,range,0.1789,1.4018,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,1.0000,nugget,2.8033,1.4018,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,1.0000,sigmasq,9.7412,1.9088,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,1.0000,range,1.0070,1.9088,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,1.0000,nugget,10.2682,1.9088,300,279
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,1.0000,sigmasq,11.4844,1.7762,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,1.0000,range,0.5567,1.7762,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,1.0000,nugget,7.5636,1.7762,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,1.0000,sigmasq,12.8497,1.6151,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,1.0000,range,0.3352,1.6151,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,1.0000,nugget,5.0105,1.6151,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,1.0000,sigmasq,14.9053,1.4419,18126,16863
