date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,head_right_cols,above_count,right_col_count,per_time_conditioning_count
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6257,0,1,0.0371,0.2499,0.2870,2266,2259,0.9969,10.0860,0.5288,2.9860,1,2259,10.0000,10,2259,10,0,2,3,10
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5266,0,1,0.0842,0.3663,0.4504,4532,4518,0.9969,10.7934,0.4470,1.9478,1,4518,10.0000,10,4518,10,0,2,3,10
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5392,0,1,0.2348,0.7577,0.9924,9063,9033,0.9967,11.9823,0.3575,2.7319,1,9033,10.0000,10,9033,10,0,2,3,10
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4260,0,1,0.7742,1.4721,2.2463,18126,18067,0.9967,12.0694,0.3373,1.8091,1,18067,10.0000,10,18067,10,0,2,3,10
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6627,0,1,0.0347,0.1798,0.2145,2266,2208,0.9744,13.0757,0.4395,1.9007,1,2208,10.0000,10,2208,10,0,2,3,10
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.5507,0,1,0.0827,0.5534,0.6361,4532,4422,0.9757,14.6186,0.4076,0.5797,1,4422,10.0000,10,4422,10,0,2,3,10
20240703,2,1,2024_07_y24m07day03_hm01:53,2,x2,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.4486,0,1,0.2218,1.0806,1.3025,9063,8840,0.9754,14.4861,0.3585,0.4758,1,8840,10.0000,10,8840,10,0,2,3,10
20240703,2,1,2024_07_y24m07day03_hm01:53,1,x1,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.3901,0,1,0.7668,2.1273,2.8942,18126,17670,0.9748,14.1441,0.3189,0.5996,1,17670,10.0000,10,17670,10,0,2,3,10
20240703,2,2,2024_07_y24m07day03_hm02:53,8,x8,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.7118,0,1,0.0330,0.1749,0.2079,2266,2082,0.9188,14.9281,0.4887,2.1906,1,2082,10.0000,10,2082,10,0,2,3,10
20240703,2,2,2024_07_y24m07day03_hm02:53,4,x4,0.3000,latlon,full,ColumnSpaceIso_Up2_Right3_M10_realloc,column_space_iso_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,1.6181,0,1,0.0782,0.3505,0.4287,4532,4176,0.9214,15.6155,0.4576,1.7235,1,4176,10.0000,10,4176,10,0,2,3,10
