date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,mean_design,model,kernel,coord_mode,smooth_short,smooth_long,range_short_fixed,range_long_fixed,nugget_fixed,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq_short,est_sigmasq_long,est_sigmasq_total,est_short_fraction,est_range_short,est_range_long,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,head_right_cols,above_count,right_col_count,per_time_conditioning_count
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0350,0.7000,2.0000,1.4119,0,1,0.7948,0.4663,1.2612,18126,18067,0.9967,2.7652,11.6976,14.4628,0.1912,0.0350,0.7000,2.0000,1,18067,8.0000,8,18067,8,0,2,3,8
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0350,0.4000,2.0000,1.5347,0,1,0.2293,0.2379,0.4672,9063,9033,0.9967,3.2709,9.3292,12.6001,0.2596,0.0350,0.4000,2.0000,1,9033,8.0000,8,9033,8,0,2,3,8
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0700,0.7000,2.0000,1.4876,0,1,0.0869,0.1040,0.1909,4532,4518,0.9969,2.9960,8.7218,11.7178,0.2557,0.0700,0.7000,2.0000,1,4518,8.0000,8,4518,8,0,2,3,8
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0500,0.7000,2.0000,1.5997,0,1,0.0367,0.0677,0.1045,2266,2259,0.9969,3.3697,8.1495,11.5192,0.2925,0.0500,0.7000,2.0000,1,2259,8.0000,8,2259,8,0,2,3,8
20240703,2,1,2024_07_y24m07day03_hm01:53,1,x1,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0700,0.7000,2.0000,1.3558,0,1,0.7721,0.5355,1.3075,18126,17670,0.9748,3.1454,10.9551,14.1006,0.2231,0.0700,0.7000,2.0000,1,17670,8.0000,8,17670,8,0,2,3,8
20240703,2,1,2024_07_y24m07day03_hm01:53,2,x2,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0700,0.7000,2.0000,1.4145,0,1,0.2263,0.2666,0.4929,9063,8840,0.9754,2.7973,12.1070,14.9043,0.1877,0.0700,0.7000,2.0000,1,8840,8.0000,8,8840,8,0,2,3,8
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0150,0.2500,2.0000,1.5179,1,2,0.0865,0.4303,0.5168,4532,4422,0.9757,0.0000,10.9795,10.9795,0.0000,0.0150,0.2500,2.0000,1,4422,8.0000,8,4422,8,0,2,3,8
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0700,0.4000,2.0000,1.6447,0,1,0.0354,0.0589,0.0943,2266,2208,0.9744,2.5306,10.0303,12.5608,0.2015,0.0700,0.4000,2.0000,1,2208,8.0000,8,2208,8,0,2,3,8
20240703,2,2,2024_07_y24m07day03_hm02:53,1,x1,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0700,0.2500,2.0000,1.3600,1,2,0.7270,1.4591,2.1862,18126,16698,0.9212,0.0002,13.3024,13.3026,0.0000,0.0700,0.2500,2.0000,1,16698,8.0000,8,16698,8,0,2,3,8
20240703,2,2,2024_07_y24m07day03_hm02:53,2,x2,latlon,ColumnSpaceTwoScaleFixedRange_Up2_Right3_M10_realloc,column_space_twoscale_fixedrange_tonly_realloc,regular-grid every-k thinning; covariance on Source_Latitude/Source_Longitude,0.5000,0.5000,0.0500,0.2500,2.0000,1.4618,1,2,0.2149,0.6169,0.8318,9063,8353,0.9217,0.1385,13.1848,13.3233,0.0104,0.0500,0.2500,2.0000,1,8353,8.0000,8,8353,8,0,2,3,8
