date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,gc_alpha,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,est_gc_alpha,est_gc_beta,direction,directional_bin_mode,k_mid,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,1.189997217269,40,8.329980520882,34.56114894825041,21.798649592423487,,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,2.379994434538,40,8.329980520882,9.56769233928816,15.902344371566642,22.155150091887368,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,3.569991651807,40,8.329980520882,7.977580167168762,12.39165911428795,14.668439631369239,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,4.759988869075,40,8.329980520882,8.367122758902031,10.478184124338608,10.640619665117399,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,5.949986086344,40,8.329980520882,13.860485776781797,9.389551266792594,8.196773699345835,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,7.139983303613,40,8.329980520882,11.025561944512305,8.785264913478906,6.585634258322466,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lat,exact_marginal,8.329980520882,40,8.329980520882,6.6245321025459045,8.513091872208957,5.458300316029812,0.24223141662158976
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lon,exact_marginal,0.623331875712,30,6.233318757123,30.85646221890959,28.762433256365874,,0.2608738452946353
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lon,exact_marginal,1.246663751425,30,6.233318757123,36.84541570988079,19.31782637129923,30.721154260775656,0.2608738452946353
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_aniso_nugget0,full,0.6,0.6,14.30003920532569,6069759.777408061,3590302.332855412,6069759.777408061,0.0,0.6,10811.091376106897,lon,exact_marginal,1.869995627137,30,6.233318757123,13.608867990599949,14.56836497271507,20.749504476993277,0.2608738452946353
