date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,est_sigmasq,est_range,est_nugget,direction,k_mid,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,1.189997217269,8.329980520882,32.06385631185994,30.715619438974226,19.050284837322078,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,2.379994434538,8.329980520882,22.829060295580653,20.746902467730713,14.060481458547146,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,3.569991651807,8.329980520882,11.334428535998333,14.04745886412294,11.334428535998333,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,4.759988869075,8.329980520882,9.813549330715583,10.478958944384795,9.940967940947045,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,5.949986086344,8.329980520882,12.557919198663416,8.577666486797611,9.176770580072546,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,7.139983303613,8.329980520882,5.274566814552612,7.582973520468421,8.722953076910116,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lat,8.329980520882,8.329980520882,7.815515415285435,7.151779248707615,8.434631677981931,4.378583882304848
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,0.623331875712,6.233318757123,34.90190860644247,29.13403890364709,19.298152151077108,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,1.246663751425,6.233318757123,16.252637855057554,24.432017498104127,16.71345762223895,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,1.869995627137,6.233318757123,26.0186632832615,19.632205754430004,14.166306460616152,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,2.493327502849,6.233318757123,18.669240171728138,15.859938460957867,12.210624106032855,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,3.116659378561,6.233318757123,6.930724952788703,13.181922128358314,10.827105453126764,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,3.739991254274,6.233318757123,10.134208454592878,11.356324782569793,9.862287635176626,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,4.363323129986,6.233318757123,3.967312074829335,10.14565061919399,9.181409121043501,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,4.986655005698,6.233318757123,10.824044385638125,9.381778988932531,8.690758892927004,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,5.60998688141,6.233318757123,6.634705988500499,8.960370458232916,8.329005130791966,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,14.482073255365027,0.49336755109039515,1.7292943372528171,lon,6.233318757123,6.233318757123,2.881379235002983,8.82570875141008,8.056326396031954,3.8987623722299505
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,1.231031604071,17.234442456997,73.50701108041599,58.142926672648585,14.866259143719274,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,2.462063208142,17.234442456997,37.07769435860396,33.707453211002715,11.331269302204566,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,3.693094812214,17.234442456997,18.507607457328266,20.767506502915822,9.851580168606798,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,4.924126416285,17.234442456997,13.239853931049435,14.581784960322375,9.185812274722782,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,6.155158020356,17.234442456997,14.678954433358086,11.324354599949478,8.843102003809934,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,7.386189624427,17.234442456997,9.944367746100607,9.442523901485632,8.646545041925,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,8.617221228499,17.234442456997,8.247546974771238,8.275146731724597,8.524249160972476,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,9.84825283257,17.234442456997,8.71736680670953,7.512506523142099,8.443292521080254,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,11.079284436641,17.234442456997,7.122366739027546,6.9965136322568995,8.387051086243737,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,12.310316040712,17.234442456997,5.724949308063758,6.640706841249208,8.34644736671073,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,13.541347644784,17.234442456997,6.741647587466548,6.3952913298974305,8.316201680793322,2.043856293413823
20240706,0,2024_07_y24m07day06_hm00:53,4,x4,nugget_free,full,0.5,13.32187408704813,0.6261555360354196,3.997223573356636,lat,14.772379248855,17.234442456997,6.041560791033942,6.2306508535896175,8.293080419635308,2.043856293413823
