date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,1.0000,sigmasq,7.3964,1.6781,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,1.0000,range,1.0948,1.6781,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,1.0000,nugget,7.2012,1.6781,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,1.0000,sigmasq,9.3288,1.5648,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,1.0000,range,0.7077,1.5648,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,1.0000,nugget,4.7326,1.5648,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,1.0000,sigmasq,9.5707,1.3732,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,1.0000,range,0.4337,1.3732,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,1.0000,nugget,3.3553,1.3732,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,1.0000,sigmasq,9.6120,1.3152,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,1.0000,range,0.2568,1.3152,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,1.0000,nugget,3.2706,1.3152,72504,67066
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,1.0000,sigmasq,9.4475,1.6729,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,1.0000,range,1.3854,1.6729,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,1.0000,nugget,7.1374,1.6729,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,1.0000,sigmasq,10.4393,1.6186,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,1.0000,range,0.6857,1.6186,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,1.0000,nugget,5.4036,1.6186,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,1.0000,sigmasq,11.1337,1.4311,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,1.0000,range,0.3892,1.4311,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,1.0000,nugget,3.6400,1.4311,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,1.0000,sigmasq,11.6769,1.2599,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,1.0000,range,0.2101,1.2599,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,1.0000,nugget,2.3722,1.2599,72504,66961
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,1.0000,sigmasq,8.8571,1.7256,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,1.0000,range,1.0214,1.7256,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,1.0000,nugget,7.5290,1.7256,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,1.0000,sigmasq,11.0370,1.6555,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,1.0000,range,0.6563,1.6555,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,1.0000,nugget,5.8703,1.6555,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,2,x2,nugget_free,1.0000,sigmasq,12.0364,1.4946,18126,16732
